id	original_sentence	aspect	label_id	label
825	Pricey, but worth a try, at least once.	ambience	4	none
197	I've been there a few times, and I usually end up sitting next to some pretty odd people.	ambience	4	none
604	I liked the beer selection!	ambience	4	none
2911	Great food, good size menu, great service and an unpretensious setting.	ambience	0	positive
3074	Go here for a romantic dinner but not for an all out wow dining experience.	ambience	4	none
1479	Can't wait to go back.	ambience	4	none
1074	I grew up eating Dosa and have yet to find a place in NY to satisfy my taste buds.	ambience	4	none
912	Wine list selection is good and wine-by-the-glass was generously filled to the top.	ambience	4	none
728	With the great variety on the menu , I eat here often and never get bored .	ambience	4	none
2925	The menu is very limited - i think we counted 4 or 5 entrees.	ambience	4	none
495	If you are a carnivore, come hungry and you will leave more satisfied than you have ever been.	ambience	4	none
3436	The menu is limited but almost all of the dishes are excellent.	ambience	4	none
3273	Not too crazy about their sake martini.	ambience	4	none
1215	Great bagels, spreads and a good place to hang out in.	ambience	4	none
183	The service varys from day to day- sometimes they're very nice, and sometimes not.	ambience	4	none
2511	whoever the jazz duo was, they were on POINT.	ambience	0	positive
282	One thing I liked about this place is that I never felt rushed or pressured to give up my table ot incoming guests.	ambience	4	none
1562	This place is a great bargain.	ambience	4	none
1712	We happened upon this place purely by accident and were pleased with the results.	ambience	4	none
3249	Unfortunately, the food is outstanding, but everything else about this restaurant is the pits.	ambience	4	none
2052	Deff recimmend Bukhara they also have opened two new locations guess ill try them out.	ambience	4	none
3207	We always have a delicious meal and always leave feeling satisfied.	ambience	4	none
672	Dip the ingredients in with your chopsticks, swirl them around, and eat.	ambience	4	none
2972	First went here to enjoy their garden terrace.	ambience	0	positive
1903	My husbands was perfect, my was well done and dry.	ambience	4	none
2549	Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.	ambience	4	none
1755	The pizza was pretty good and huge.	ambience	4	none
2890	Sapphire is the only Indian restaurant I go to when I'm in NYC.	ambience	4	none
2277	The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.	ambience	4	none
2308	I heartily recommend.	ambience	4	none
51	Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.	ambience	4	none
3680	I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.	ambience	0	positive
3155	They are often crowded on the weekends but they are efficient and accurate with their service.	ambience	2	negative
1688	All my co-workers were amazed at how small the dish was.	ambience	4	none
598	The atmosphere is unheralded, the service impecible, and the food magnificant.	ambience	0	positive
2926	We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.	ambience	4	none
3083	The wait staff is friendly, and the food has gotten better and better!	ambience	4	none
1388	This place, which is only a few months old, is perhaps Queens' biggest secret!	ambience	4	none
2977	It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.	ambience	3	conflict
1574	This place is so much fun.	ambience	4	none
498	I was glad I did.	ambience	4	none
2604	Right off the L in Brooklyn this is a nice cozy place with good pizza.	ambience	0	positive
473	I've never been treated so rudely.	ambience	4	none
380	I'll be back soon.	ambience	4	none
2960	Le Pere Pinard has a $15 pre-theater menu that is outstanding.	ambience	4	none
322	Went inside and I started to get excited.	ambience	4	none
1383	I also ordered for delivery and the restaurant forgot half the order.	ambience	4	none
892	Our server checked on us maybe twice during the entire meal.	ambience	4	none
2296	However, it is jus too good to not praise it.	ambience	4	none
868	We have been to Montparnasse many times and return often for good reason.	ambience	4	none
2936	The strong scents coming from the left and right of me negatively affected my taste buds.	ambience	4	none
3423	We had the lobster sandwich and it was FANTASTIC.	ambience	4	none
154	It's somewhere you can eat and be happy.	ambience	4	none
591	If you wrote a bad review, it's because you don't understand what Rao's is all about.	ambience	4	none
1197	Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!	ambience	4	none
2061	but overall i give it a 10	ambience	4	none
2274	Though the Spider Roll may look like a challenge to eat, with soft shell crab hanging out of the roll, it is well worth the price you pay for them.	ambience	4	none
2804	Deep Fried Skewers are good and still rare to find in NYC.	ambience	4	none
194	I have tried to make reservations, but both times, the hostess didn't have my name.	ambience	4	none
148	I also recommend the rice dishes or the different varieties of congee (rice porridge).	ambience	4	none
2747	Their tuna tartar appetizer is to die for.	ambience	4	none
2845	This was one of the BEST restaurants I've ever been to.	ambience	4	none
187	This restaurant used to be pretty decent.	ambience	4	none
856	An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.	ambience	4	none
2033	If you love wine and cheese and delicious french fare, you'll love Artisanal!	ambience	4	none
1402	I love Indian food and consider myself to be quite an expert on it.	ambience	4	none
439	Some baby pizzas get their wish.	ambience	4	none
3360	Plenty of choices to make your own creation.	ambience	4	none
2949	It was tiny and I felt like I was eating in someone's living room.	ambience	2	negative
570	I was there on sat.	ambience	4	none
2053	Overall A oh ya even though there is waiting it is deff worth it	ambience	4	none
3316	The lava cake dessert was incredible and I recommend it.	ambience	4	none
433	VT is what baby pizzas hope to be when they grow up.	ambience	4	none
738	From the terrible service, to the bland food, not to mention the unaccommodating managers, the overall experience was horrible.	ambience	4	none
1549	Lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you'll likely have trouble finishing the amount of food you get for FOUR DOLLARS.	ambience	4	none
1798	The last time I went we were seated at a table in a corridor next to the kitchen.	ambience	4	none
2941	good selection of wines ranging from affordable to high end.	ambience	4	none
362	Nice restaurant overall, with classic upscale Italian decor.	ambience	0	positive
2921	Not impressed with the food.	ambience	4	none
1909	The entire dining experience was wonderful!	ambience	4	none
1878	The wine selection (by the glass and bottle) is wonderful and I always recommend that friends make a reservation if they're going to be in town.	ambience	4	none
858	Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.	ambience	4	none
3376	Order the panang duck, it's fantastic.	ambience	4	none
173	Food is usually very good, though ocasionally I wondered about freshmess of raw vegatables in side orders.	ambience	4	none
1836	Other than the crappy service from two individuals, it's great.	ambience	4	none
1703	What more can you ask for?	ambience	4	none
3564	Wondering who had the best deals we noticed a line had formed to wait for this one particular establishment.	ambience	4	none
1404	They have authentic Indian at amazin prices.	ambience	4	none
645	You are treated just like royality.	ambience	4	none
3288	There's nice and quiet, small but enough for 6 (or more).	ambience	3	conflict
1819	Ambiance- relaxed and stylish.	ambience	0	positive
1144	I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.	ambience	4	none
2639	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.	ambience	4	none
1474	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.	ambience	4	none
1553	Looking from the outside in, one would hesitate to enter this hole in the wall (really, that's what it is).	ambience	2	negative
2059	and yes Dal Bukhara is so dam good and so are all the kababs.	ambience	4	none
926	I look forward to eating here again	ambience	4	none
2385	I've been coming here as a child and always come back for the taste.	ambience	4	none
2498	Tuk Tuk is one of those comfortable neighborhood joints where you know you will always have a good meal at a fair price.	ambience	0	positive
2469	A glass of Leaping Lizard, a glass of prosecco, and the mussels had everything happy.	ambience	4	none
567	Food was average and creme brulee was awful - the sugar was charred, not caramelized and smelled of kerosene.	ambience	4	none
3517	The food always tastes fresh and served promptly.	ambience	4	none
2069	I know because I live nearby.	ambience	4	none
1599	The pizza here is delicious.	ambience	4	none
2860	My entire family was horrified.	ambience	4	none
1092	On a monthly basis my friends and I get together and have a girls night out.	ambience	4	none
2548	Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!	ambience	4	none
759	For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.	ambience	4	none
3175	But who says Murray's is anything about service.	ambience	4	none
2209	This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.	ambience	4	none
2717	I have NEVER been disappointed in the Red Eye.	ambience	4	none
1352	Hats off to the chef.	ambience	4	none
1543	This should have been done in a back room - away from customers.	ambience	4	none
3537	Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.	ambience	4	none
3213	Glad you have the luxury to throw out paying customers.	ambience	4	none
1743	The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.	ambience	4	none
1321	Its an excellent place to relax and the food is one of the best in the city of New York.	ambience	0	positive
2907	service is friendly, and never had a problem walking in and getting a table.	ambience	4	none
1890	The atmosphere was crowded but it was a great bistro-type vibe.	ambience	3	conflict
2675	Check it out	ambience	4	none
2588	First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.	ambience	4	none
2234	Don't go.	ambience	4	none
3130	The food was bland oily.	ambience	4	none
3285	But they do.	ambience	4	none
709	What is even better, is that the prices are very affordable as well, and the food is really good.	ambience	4	none
1198	The fish is fresh but the variety of fish is nothing out of ordinary.	ambience	4	none
2380	Look I dont know if the people who wrote the reviews have ever been to a decent place (PLEASE TRY SOMEOTHER PLACES).	ambience	4	none
2250	Suan has challenged this loyalty.	ambience	4	none
2302	Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.	ambience	4	none
1110	And Kruno, the beverage manager is the best bartender I have yet to come across.	ambience	4	none
973	Ambiance and music funky, which I enjoy.	ambience	0	positive
2132	The food, drinks and service are clearly among the best in the city.	ambience	4	none
231	I went there in late afternoon for some bite size food and refleshment with my date.	ambience	4	none
1184	It's a really great deal, considering we got full off of four dollars.	ambience	4	none
250	I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.	ambience	0	positive
227	Went with mommy (the only person who could afford taking me here).	ambience	4	none
3653	My friends and I were on vacation in NY and was referred to Chance by a friend.	ambience	4	none
2988	Last time I went here, the waitress didn't come back after taking our order.	ambience	4	none
3092	Try the tandoori salmon!	ambience	4	none
1166	I am completely hooked on this place, it is ridiculous.	ambience	4	none
3686	Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.	ambience	0	positive
1922	Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.	ambience	2	negative
2978	Have recommended the place to friends, always gets good response.	ambience	4	none
2139	We will return many times for this oasis in mid-town.	ambience	4	none
2454	I love the atmorphere @ peep!	ambience	0	positive
1881	Enjoy!	ambience	4	none
633	We weren't!	ambience	4	none
268	This is one of my favorite restaurants and it is not to be missed.	ambience	4	none
3613	(La Rosa is connected by a swinging door to the Mexican restaurant Pacifico).	ambience	4	none
1531	It could have been handled better.	ambience	4	none
603	The service was attentive and her suggestions of menu items was right on the mark.	ambience	4	none
678	The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.	ambience	4	none
2690	Please be aware that it's CASH or AMEX only!	ambience	4	none
1830	Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza!	ambience	4	none
1408	It's a rather cramped and busy restaurant and it closes early.	ambience	2	negative
2521	The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.	ambience	0	positive
1918	We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.	ambience	4	none
2930	I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.	ambience	4	none
2166	They were served warm and had a soft fluffy interior.	ambience	4	none
887	What came to our table was burned beyond recognition and stringy.	ambience	4	none
2448	I had the Pad Thai and the noodles were sticky.	ambience	4	none
3244	So I've never actually been to M proper, but I've had it delivered a few times.	ambience	4	none
1478	Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.	ambience	4	none
1413	Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.	ambience	4	none
3129	The hostess is rude to the point of being offensive.	ambience	4	none
2271	If you're craving for Haru's great food, especially the House Roll, but can't stand the wait building outisde, head across the street to their Sake Bar!	ambience	4	none
1554	A narrow corridor leads to a tiny space where there are three tiny white tiled counters, a great deal of mess (stacks of bottles, cans) and a small counter holding 12-14 entrees.	ambience	2	negative
2306	The food is great.	ambience	4	none
1975	Succulent steaks cooked precisely to your desired 'doneness' accompanied by salads and sides that don't look like leafy road kill.	ambience	4	none
3699	Lunch came with pickels and slaw, no extra charge.	ambience	4	none
2875	Decent wine at reasonable prices.	ambience	4	none
2303	All conveniently delivered right to the door.	ambience	4	none
2513	even the wine by the glass was good.	ambience	4	none
458	Nice Family owned traditional restaurant.	ambience	4	none
809	would have rather tried terrace in the sky or water club for that price	ambience	4	none
141	This dish is my favorite and I always get it when I go there and never get tired of it.	ambience	4	none
3655	I also ordered the Change Mojito, which was out of this world.	ambience	4	none
2098	Okay service.	ambience	4	none
1624	The only thing more wonderful than the food (which is exceptional) is the service.	ambience	4	none
1928	We were very pleasantly surprised.	ambience	4	none
2377	The food was just awful, ATROCIOUS actually.	ambience	4	none
3209	I will never visit this restaurant again.	ambience	4	none
338	The soup for the udon was soy sauce and water.	ambience	4	none
1630	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	ambience	4	none
1907	The waitress suggested glasses of wine that went very well with the food.	ambience	4	none
1557	(or sister, in my case!).	ambience	4	none
3408	I've eaten at many different Indian restaurants.	ambience	4	none
1535	They might be all business at the counter when you give your order, but their food says I love you.	ambience	4	none
3202	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	ambience	4	none
449	Try their plain pizza with fresh garlic or eggplant.	ambience	4	none
1449	Don't go there!	ambience	4	none
927	Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.	ambience	4	none
585	Good luck getting a table.	ambience	4	none
1927	We picked it randomly, without a recommendation from someone who has been there, so we weren't sure what to expect.	ambience	4	none
1367	Don't look down your nose at me like that...	ambience	4	none
701	Planet Thai is great!	ambience	4	none
345	The service is awful.	ambience	4	none
293	Just don't do it.	ambience	4	none
1720	Just ignore the trendy wannabes.	ambience	4	none
1494	The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!	ambience	4	none
1085	Trust me, it will be great, and all of it will be devoured in no time.	ambience	4	none
2636	My girlfiends and I ate at O.G. again last night.	ambience	4	none
1179	I wish they had one near my office- I would go everyday.	ambience	4	none
1976	Finally!	ambience	4	none
1315	Amma has the worst value for money I have experienced in NYC over the past 2 years.	ambience	4	none
3194	I am not the most experienced person when it comes to Thai food, but my friend who took me there is.	ambience	4	none
688	I think this would be a pretty good spot if it were not so overpriced and overrated.	ambience	4	none
2393	Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.	ambience	4	none
1278	The pizza is good though.	ambience	4	none
2201	bottles of wine are cheap and good.	ambience	4	none
624	You will not be disapointed at all.	ambience	4	none
3252	Walk-ins are risky too.	ambience	4	none
620	The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.	ambience	4	none
3541	They didn't give us the dinner special until we asked for it.	ambience	4	none
865	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	ambience	4	none
375	word of advice, save room for pasta dishes and never leave until you've had the tiramisu.	ambience	4	none
2126	Very good service and very good prices.	ambience	4	none
2078	I recently went to this restaurant with some co-workers for lunch and had an amazing time.	ambience	4	none
846	The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.	ambience	4	none
2158	Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.	ambience	4	none
1578	Our food was great too!	ambience	4	none
1282	Open late (well as late as I ever got there and I'm a night person)	ambience	4	none
1319	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.	ambience	4	none
1175	Get your food to go, find a bench, and kick back with a plate of dumplings.	ambience	4	none
1115	Please try the Filet Mignon, its just the most tender piece ever.	ambience	4	none
3396	Everything we had was pretty good, but we have only been there once.	ambience	4	none
34	We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.	ambience	4	none
798	Something about them being busy with holiday party's.	ambience	4	none
395	The sake menu should not be overlooked!	ambience	4	none
1838	I would highly recommend.	ambience	4	none
176	This place is great.	ambience	4	none
3102	the drinks are amazing and half off till 8pm.	ambience	4	none
984	i've been back to nha trang literally a hundred times for the beef cubes - they're that good.	ambience	4	none
2138	With so many poor experiences to be had in the theater district, is truly an excellent find!	ambience	4	none
1472	This has got to be one of the most overrated restaurants in Brooklyn.	ambience	4	none
1969	The service, wine selection, ambiance are all outstanding and deserve recognition.	ambience	0	positive
1674	Went there last night for 2 year anniversery, and wasn't all that impressed.	ambience	4	none
1330	It was rather pathetic that it took them over an hour to seat us.	ambience	4	none
763	We were seated promptly as we had reservations, however after that the service was slow.	ambience	4	none
332	At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.	ambience	4	none
754	It's really also the service, is good and the waiters are friendly.	ambience	4	none
2248	Suan was a recommendation that I am glad we heeded.	ambience	4	none
691	The food was pretty good, but a little flavorless and the portions very small, including dessert.	ambience	4	none
3363	We visit at least once a month.	ambience	4	none
999	It is set far from the small street it's on, and there is no traffic noise.	ambience	0	positive
2503	Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.	ambience	1	neutral
1310	I'll keep this short.	ambience	4	none
940	I felt as though I were eating in Paris.	ambience	0	positive
247	Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.	ambience	4	none
2823	I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.	ambience	0	positive
3628	However, it's not worth a special trip.	ambience	4	none
349	Nice value.	ambience	4	none
987	Gigino's in Wagner Park is so enjoyable.	ambience	4	none
1611	And it was quick which is very important.	ambience	4	none
2649	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.	ambience	4	none
2396	All the NYU students love this place so it makes for a fun young atmosphere.	ambience	0	positive
139	The food here does a great service to the name (Cantonese that is...).	ambience	4	none
841	But, nothing stands out about the cooking.	ambience	4	none
3477	Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.	ambience	0	positive
442	If that's a problem, go to McDonald's and destroy your insides.	ambience	4	none
90	The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).	ambience	4	none
298	I've been here 3 times for lunch and it is one of my favorites in the city.	ambience	4	none
1104	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	ambience	4	none
2563	I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.	ambience	4	none
1280	Always busy but fast moving.	ambience	3	conflict
2790	Too bad the food wasn't of the same heritage.	ambience	4	none
323	The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.	ambience	4	none
24	Sexy.	ambience	4	none
1891	The food was really good, I had the onion soup and it was one of the best ever.	ambience	4	none
2417	I will have to say, this Bengali Fast Food joint is clearly my favorite.	ambience	4	none
2980	I'm not picky - but it was actually gross.	ambience	4	none
3451	overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.	ambience	4	none
1551	Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.	ambience	2	negative
3146	Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.	ambience	4	none
1785	It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.	ambience	4	none
1492	Even with John's and Joe's around the corner, this place will make a name for itself.	ambience	4	none
406	It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.	ambience	4	none
3650	When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.	ambience	4	none
2985	My girlfriend convinced me to go in the other night for a quick bite.	ambience	4	none
2084	The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).	ambience	4	none
2536	despite the untasteful previous review...	ambience	4	none
1820	Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.	ambience	4	none
1826	Sure, everyone's got their favorite, but to know Sal, is to know New York.	ambience	4	none
96	I think that it is absolutely brilliant and well runned business operation.	ambience	4	none
3584	Also they were $15 each!	ambience	4	none
3193	The service is ok, some of the people didn't get what they asked for.	ambience	4	none
93	My friends spoke so much about it for months, I finally made the time to come down ear and dine in.	ambience	4	none
2212	If you want good authentic Thai this place is not the place to go.	ambience	4	none
3426	I recommend getting a reservation even though we saw people seated without one.	ambience	4	none
1138	The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.	ambience	4	none
1461	This is as good as neighborhood restaurants come.	ambience	4	none
128	If you want some roast duck, pork or chicken on rice with ginger, try them out!	ambience	4	none
1008	You order from a menu, so you leave feeling like you missed the full experience.	ambience	4	none
241	One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.	ambience	4	none
1581	We will go back every time we are in the City.	ambience	4	none
1815	we love th pink pony.	ambience	4	none
1746	So eat fast and order a lot.	ambience	4	none
2124	Staff is very accomodating.	ambience	4	none
2919	I have to agree with the previous reviewer.	ambience	4	none
2360	--Eat Club is a roving group of NYC gluttons	ambience	4	none
3082	If you were there when it first opened, give this restaurant a second chance.	ambience	4	none
1950	I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.	ambience	4	none
2803	If you like Sakagura but you feel it's too much, you'd better try Yokocho.	ambience	4	none
1133	yourself a favor and have dinner here and see if you dont agree with me.	ambience	4	none
3204	Definitely a great spot for a nice occasion or date.	ambience	4	none
1728	You can't go wrong with this place.	ambience	4	none
2801	Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).	ambience	4	none
2140	Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.	ambience	4	none
2447	Not pretentious and very economical.	ambience	0	positive
224	The food was terrific and the service classy, attentive, without being overbearing.	ambience	4	none
2434	This is an amazing place to try some roti rolls.	ambience	4	none
459	Fresh ingredients and everything is made to order.	ambience	4	none
3042	We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.	ambience	4	none
152	Quick and friendly service.	ambience	4	none
3062	Authentic bistro!	ambience	4	none
2426	They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.	ambience	4	none
225	Somewhat pricey but what the heck.	ambience	4	none
2424	It's true, this place is not cheap.	ambience	4	none
494	Try the hot dogs too, they're snappy and delicious.	ambience	4	none
1033	Delivery is fast too.	ambience	4	none
496	Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.	ambience	4	none
2486	The noise level was unbearable, conversation impossible.	ambience	2	negative
2307	Personal pans are the perfect size for those hungry nights.	ambience	4	none
1646	Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.	ambience	4	none
