predicted_label,None,Positive,Negative
1,0.027848022,0.9608477,0.011304343
0,0.9935905,0.002985565,0.0034238454
1,0.024509758,0.95508045,0.02040967
1,0.039631814,0.9075695,0.052798614
1,0.14375256,0.84684765,0.009399874
0,0.994547,0.0020571167,0.0033958566
0,0.873096,0.10374814,0.023155862
2,0.041137308,0.3724486,0.58641404
0,0.99217707,0.0029357257,0.004887313
1,0.007267762,0.97879326,0.013938966
1,0.007739219,0.9795174,0.012743331
0,0.98828703,0.009313561,0.0023993992
0,0.9060246,0.008319782,0.08565569
0,0.9947306,0.0018055574,0.0034638757
1,0.019729933,0.97065336,0.009616671
0,0.9948776,0.0026795608,0.002442692
0,0.6447325,0.038222212,0.31704542
0,0.9928786,0.0043386407,0.0027826044
0,0.9851504,0.003068581,0.011781154
0,0.9928649,0.0021997902,0.004935192
0,0.9933122,0.0032295834,0.003458222
0,0.9927778,0.003185152,0.0040371064
0,0.9631208,0.00809045,0.028788857
0,0.846208,0.013053041,0.1407389
0,0.99392223,0.002811289,0.003266475
0,0.9914726,0.005806687,0.0027206612
0,0.9944244,0.00264435,0.0029312845
0,0.99127734,0.0026857199,0.006036753
0,0.9942265,0.0027877188,0.0029857273
1,0.014414617,0.9732529,0.012332281
1,0.18451461,0.7176733,0.097811975
2,0.100299895,0.030674677,0.86902547
0,0.9909624,0.003903777,0.005133947
1,0.46551728,0.5003766,0.034106176
0,0.9945755,0.0031524664,0.002272027
0,0.9943629,0.0025309012,0.003106239
0,0.9939878,0.00249521,0.0035169243
0,0.99280715,0.0028061369,0.0043868185
0,0.9148205,0.027144164,0.058035403
1,0.3391119,0.65218216,0.008706036
1,0.008627686,0.9806215,0.010750705
2,0.0111173475,0.456496,0.5323865
0,0.9931293,0.0039351415,0.0029355031
0,0.9920578,0.0026755938,0.005266645
1,0.010576403,0.9781847,0.01123889
0,0.994788,0.0023061365,0.0029059222
0,0.99376816,0.0027158055,0.0035161127
0,0.99030435,0.0057513677,0.0039442508
1,0.07738099,0.90164626,0.020972736
0,0.99128556,0.0023722085,0.0063421717
0,0.99485725,0.0025236788,0.0026190155
1,0.008662821,0.97965574,0.011681392
0,0.9233889,0.071964785,0.0046462403
0,0.9892943,0.003192731,0.0075129783
1,0.02846915,0.9615583,0.009972686
0,0.6658764,0.030731337,0.3033923
0,0.9939122,0.002069079,0.0040186797
0,0.9935057,0.00361415,0.002880093
0,0.9130701,0.006347046,0.08058292
1,0.010494302,0.97481066,0.014694996
1,0.012182998,0.97032595,0.017491052
0,0.9892464,0.008274189,0.002479375
1,0.017806528,0.97220373,0.009989657
0,0.9906193,0.004290677,0.0050899168
1,0.06377752,0.92394716,0.0122755
0,0.9268386,0.06732804,0.005833312
0,0.9932999,0.0027368215,0.0039632833
1,0.016604863,0.9716291,0.0117659895
0,0.99130905,0.00383895,0.004852053
0,0.9839722,0.0046688644,0.011358921
0,0.97900385,0.017509136,0.003486924
2,0.09240065,0.033238117,0.8743613
0,0.9929283,0.003066055,0.0040056664
0,0.94538164,0.050204847,0.004413715
1,0.044375107,0.92534566,0.030279022
0,0.9843796,0.004297867,0.01132261
0,0.9282164,0.06561731,0.0061662165
0,0.9928916,0.002816233,0.0042921407
0,0.9916253,0.0062986193,0.002076194
0,0.9941852,0.0024918069,0.0033228716
0,0.98683816,0.006848964,0.0063128597
0,0.94764346,0.014379908,0.0379767
1,0.26631755,0.7200055,0.013676991
0,0.9921789,0.0030834728,0.00473761
0,0.9914404,0.0038430418,0.0047166045
0,0.9942896,0.0032510418,0.002459413
1,0.14646381,0.8345958,0.018940322
0,0.9926353,0.0021787344,0.005185844
0,0.99284595,0.004102497,0.0030515569
2,0.07624843,0.04322874,0.8805228
0,0.9751296,0.017124664,0.0077455877
0,0.9856052,0.004147769,0.010247193
2,0.28741223,0.039302114,0.67328566
0,0.9949723,0.0026181603,0.002409607
0,0.98753303,0.009253688,0.0032131264
1,0.22396123,0.76171213,0.014326523
0,0.9856799,0.008467583,0.00585257
0,0.60604465,0.19546951,0.19848585
0,0.9922236,0.003291628,0.0044848397
0,0.99071974,0.0051247156,0.004155609
1,0.04354731,0.94340366,0.01304894
1,0.013389699,0.9739482,0.012662317
1,0.027313428,0.9594124,0.013274247
1,0.011146691,0.9688343,0.020019047
0,0.9930254,0.0023719238,0.004602643
1,0.015481678,0.97296065,0.011557787
0,0.9889472,0.0063990476,0.0046538105
0,0.958016,0.008087877,0.03389609
0,0.97866875,0.018217172,0.0031140235
2,0.42072457,0.02923352,0.55004185
0,0.9953351,0.0019278142,0.00273723
0,0.99314994,0.003150621,0.0036993488
1,0.022060081,0.96577245,0.012167318
1,0.011383387,0.9775165,0.011100127
0,0.9937544,0.00301795,0.0032276236
0,0.98883235,0.0056217443,0.0055458043
0,0.934893,0.05954402,0.005562892
1,0.015243882,0.97427654,0.010479705
1,0.009324385,0.69785213,0.29282334
0,0.9718097,0.020497084,0.0076932046
0,0.99462646,0.0022605613,0.0031130186
0,0.9935962,0.003932037,0.0024718756
2,0.082362354,0.045932066,0.87170565
0,0.99268717,0.0027596601,0.004553142
0,0.9935153,0.0026718504,0.0038127154
0,0.9853331,0.0074400837,0.0072268075
1,0.0907968,0.7644095,0.14479382
1,0.008227364,0.97738904,0.014383638
0,0.99438596,0.0022494132,0.0033646952
2,0.24019966,0.042520925,0.71727943
0,0.9940701,0.0026461617,0.0032836767
0,0.9950064,0.002464104,0.0025295776
1,0.011161839,0.9800148,0.008823268
0,0.9921715,0.0019461805,0.0058822404
0,0.9938966,0.0027908164,0.0033125083
1,0.009633327,0.616411,0.3739557
0,0.97592854,0.0058080107,0.018263312
0,0.9906694,0.006808763,0.0025218625
0,0.9930735,0.0025062375,0.0044204886
0,0.99442136,0.0023646825,0.0032138203
1,0.007428524,0.9808334,0.011738043
0,0.99005055,0.0027847413,0.0071646795
0,0.94762444,0.039059244,0.013316259
0,0.98896396,0.0066522113,0.00438378
2,0.13242021,0.037889984,0.82968986
0,0.9843533,0.0034401892,0.012206432
0,0.9937163,0.0033466427,0.0029372717
0,0.9949573,0.0021530937,0.0028894122
0,0.9918679,0.0051345066,0.0029976945
1,0.017140685,0.9722807,0.010578521
1,0.10249383,0.8798754,0.017630665
0,0.81379664,0.061027944,0.12517545
0,0.9948762,0.0028419616,0.0022815983
0,0.9920793,0.0033981386,0.004522548
0,0.9908669,0.00278751,0.0063455147
0,0.99434906,0.0022118373,0.003439038
0,0.9644259,0.031502232,0.0040719295
0,0.99096996,0.0022242882,0.0068057114
0,0.98293775,0.013287812,0.0037744264
0,0.9944534,0.0024077462,0.0031388048
0,0.9933974,0.003367282,0.0032353452
1,0.0076986915,0.962646,0.029655354
0,0.99300104,0.0029724804,0.004026369
0,0.99277335,0.0053528715,0.0018739515
0,0.9948632,0.0020394677,0.0030973707
0,0.99054855,0.0060188808,0.003432714
0,0.99450845,0.0025705597,0.002921071
1,0.029600043,0.95925176,0.01114819
0,0.99397224,0.0029488606,0.0030789871
0,0.99396175,0.002519217,0.0035191271
0,0.98972696,0.0032328407,0.007040184
0,0.9934735,0.0034566326,0.003069851
0,0.9941321,0.0031005002,0.0027672723
2,0.024367617,0.066191494,0.9094409
0,0.9878793,0.009162318,0.002958476
0,0.96763474,0.027218051,0.0051472047
0,0.99355805,0.0033823352,0.003059635
0,0.9901875,0.0027918303,0.00702067
2,0.1373817,0.044142988,0.81847525
0,0.981212,0.004891454,0.013896606
0,0.98780876,0.0028846753,0.009306546
1,0.0068815565,0.9713062,0.021812167
0,0.9930072,0.0036875228,0.0033054173
0,0.99382716,0.0028779362,0.0032948707
0,0.9928356,0.0020907673,0.005073757
0,0.99511254,0.0022334792,0.0026539166
0,0.99536926,0.0023618045,0.0022692466
0,0.99365467,0.0026118446,0.0037333784
0,0.9935187,0.0032020037,0.0032792531
0,0.9925467,0.0032991723,0.004154279
1,0.010743883,0.97241974,0.01683642
0,0.9943413,0.0026472795,0.0030115806
0,0.98930067,0.003081214,0.0076181875
1,0.03373232,0.95551586,0.010751714
0,0.97505915,0.0076722936,0.01726855
0,0.9245726,0.008829906,0.06659743
0,0.9937651,0.0030306985,0.0032042675
0,0.99025244,0.0037487163,0.005998938
0,0.99378055,0.003731873,0.0024876222
2,0.01804558,0.11340333,0.8685511
1,0.007810116,0.9812795,0.010910552
0,0.9910711,0.0054801092,0.0034488516
0,0.99320865,0.002799182,0.003992046
2,0.027542531,0.048667762,0.92378974
0,0.98600614,0.0028812771,0.011112481
0,0.6989136,0.2686876,0.0323987
0,0.98664767,0.0035558706,0.009796463
0,0.99330693,0.0025359227,0.0041571683
0,0.99462813,0.002636696,0.0027349887
0,0.99465847,0.0018887507,0.0034528845
0,0.992723,0.0031607826,0.0041164174
0,0.51880074,0.0351621,0.44603705
2,0.030673625,0.24428493,0.72504145
0,0.8355822,0.15665536,0.007762374
2,0.071545064,0.13915847,0.7892965
2,0.044735964,0.07417512,0.881089
0,0.9876873,0.0060445704,0.006268056
0,0.9595387,0.013351993,0.027109396
0,0.9934091,0.0023517844,0.0042391266
0,0.9946663,0.0017729581,0.0035607126
1,0.10336404,0.8863375,0.01029851
0,0.9818718,0.0060932627,0.0120348735
2,0.24549702,0.037851866,0.716651
0,0.9887272,0.0062216236,0.00505122
0,0.9935222,0.0025585168,0.003919312
2,0.016751712,0.09202388,0.8912244
0,0.994506,0.0026118532,0.0028821428
0,0.9935545,0.002881758,0.0035638078
0,0.99380577,0.0025815056,0.00361278
0,0.98822194,0.009096646,0.002681323
0,0.99440485,0.0027811823,0.002813927
0,0.987589,0.0047324714,0.007678406
1,0.01266144,0.9727952,0.014543366
1,0.010215448,0.9779426,0.011841908
0,0.9935337,0.0025979788,0.0038682611
0,0.9726685,0.0060451753,0.021286162
1,0.009651462,0.975478,0.014870556
0,0.9909175,0.005440105,0.003642411
0,0.99507976,0.0021291154,0.0027911037
1,0.0069642677,0.96246475,0.030571107
0,0.99386823,0.0031758936,0.0029560549
0,0.9047117,0.013934979,0.081353255
0,0.9458011,0.049438234,0.004760709
0,0.9917717,0.0055258954,0.0027025256
0,0.9951528,0.0023745715,0.0024726042
0,0.9927991,0.0032565729,0.0039443844
0,0.50766027,0.48221964,0.010120034
0,0.9940611,0.0028442405,0.0030947062
1,0.29881763,0.6798023,0.021380048
0,0.99483424,0.0030291309,0.002136717
2,0.028515778,0.24649484,0.72498924
0,0.9930532,0.0033653819,0.0035814906
1,0.01760554,0.9696127,0.01278181
0,0.96138203,0.009215252,0.029402709
0,0.9930489,0.0046442132,0.002306892
1,0.020114364,0.9705511,0.009334595
1,0.24191727,0.7480296,0.0100532025
0,0.86338556,0.13026153,0.006352829
0,0.9946977,0.0026276242,0.0026745757
0,0.9932947,0.0029509717,0.0037544675
2,0.018051356,0.05477362,0.92717516
0,0.9921368,0.002788531,0.0050748168
0,0.97776705,0.01705993,0.005172991
0,0.9906784,0.0031775096,0.006144028
0,0.995121,0.0022921662,0.0025869804
0,0.9924081,0.0026545823,0.004937209
1,0.073961,0.91675526,0.009283729
0,0.99293715,0.0028232394,0.0042397254
1,0.008347252,0.9791917,0.012460954
0,0.9894345,0.002992346,0.007573084
1,0.0075243106,0.8213102,0.17116542
0,0.99443203,0.0022644731,0.0033035458
0,0.9882832,0.0030108483,0.008705883
0,0.994139,0.0025484848,0.0033125351
0,0.88312817,0.10053349,0.016338374
0,0.9906092,0.0032498762,0.0061409906
0,0.99395585,0.002290074,0.0037540752
0,0.9944939,0.0022844332,0.0032216576
0,0.991208,0.002861282,0.005930711
1,0.029613446,0.9568229,0.013563789
0,0.9936272,0.002549258,0.003823444
0,0.9945683,0.0030699011,0.00236164
0,0.9916118,0.0065907976,0.001797329
0,0.81168085,0.022835815,0.16548333
0,0.9927187,0.002947881,0.0043335627
0,0.9651252,0.03130026,0.003574714
0,0.8367395,0.019398274,0.14386225
0,0.9943246,0.0029258397,0.0027494428
0,0.9941447,0.002356641,0.0034986627
2,0.054679014,0.04329393,0.902027
0,0.99408484,0.002908279,0.0030068036
0,0.9808214,0.013788041,0.005390504
0,0.98722583,0.003746463,0.009027778
2,0.041341476,0.08007578,0.8785828
2,0.24336134,0.07347053,0.68316805
0,0.9939542,0.0027983827,0.0032475726
0,0.9774095,0.0069301073,0.015660206
0,0.9925106,0.0026600154,0.0048293835
1,0.08819374,0.89797455,0.013831845
0,0.98804283,0.009524905,0.002432221
0,0.9891872,0.0071344976,0.0036782888
2,0.03337524,0.057984572,0.90864015
0,0.99479413,0.0031570394,0.0020485865
1,0.008040909,0.9792755,0.012683443
0,0.6674298,0.30050024,0.032069936
1,0.020294227,0.96838504,0.011320666
0,0.9903789,0.0030587642,0.006562395
0,0.99252665,0.004453303,0.0030201343
0,0.9937542,0.0038299018,0.002416051
2,0.4545308,0.06177033,0.48369893
0,0.8242388,0.16413282,0.011628381
0,0.99462956,0.002300434,0.0030698632
0,0.9908216,0.0054479474,0.003730547
0,0.99291027,0.0021602635,0.0049293693
1,0.023012305,0.96132684,0.015660962
0,0.99410915,0.0030642485,0.0028266665
0,0.9597314,0.009836058,0.030432526
2,0.03206421,0.0446105,0.92332536
0,0.98812747,0.0053906813,0.006481823
0,0.99393183,0.0028020118,0.00326619
0,0.9728507,0.023526091,0.0036231834
2,0.4034755,0.026944721,0.5695798
0,0.9890184,0.00728429,0.003697298
0,0.9764031,0.020491306,0.003105543
0,0.99425346,0.0024644423,0.0032818783
0,0.9952026,0.0023969861,0.0024006122
0,0.99366367,0.0020440805,0.004292198
0,0.9662815,0.027788654,0.005929812
1,0.005400298,0.9697507,0.024849035
0,0.9937511,0.0036713935,0.0025774736
0,0.9866788,0.008619778,0.0047015604
1,0.012432051,0.97722095,0.010346926
2,0.30145702,0.18946555,0.50907737
0,0.99277395,0.0028287997,0.0043972037
0,0.48740235,0.049697135,0.4629005
0,0.9741465,0.0063688713,0.019484749
1,0.19297124,0.7869028,0.020125788
0,0.99163634,0.0029456746,0.0054178527
0,0.98971874,0.0042113992,0.00606986
0,0.84325576,0.1450316,0.011712683
2,0.14541595,0.04036468,0.8142195
0,0.9944916,0.0023267297,0.0031816973
0,0.9945868,0.0026713945,0.002741695
0,0.9924774,0.0030547252,0.0044678603
0,0.9919906,0.004393184,0.0036160753
0,0.974745,0.01993554,0.0053196275
0,0.80424595,0.022792408,0.17296165
1,0.0096662175,0.9761785,0.014155173
0,0.9877873,0.008547104,0.0036654372
0,0.9941118,0.0022165019,0.0036715495
0,0.9937738,0.0031308136,0.0030952757
0,0.9918494,0.004040631,0.0041099354
0,0.9858378,0.010845196,0.0033169906
2,0.0918862,0.053886123,0.8542277
0,0.99254066,0.0032925212,0.0041668313
0,0.9551376,0.04048162,0.0043808087
0,0.97704023,0.0106151905,0.012344601
0,0.98262495,0.012557758,0.0048172767
0,0.9671375,0.030220928,0.0026415966
1,0.013332436,0.9760679,0.010599546
0,0.9944022,0.0022770856,0.003320855
2,0.123563446,0.08269169,0.7937448
2,0.043208003,0.048795085,0.907997
0,0.9873609,0.010175961,0.0024631443
1,0.3220747,0.663984,0.013941312
0,0.87682855,0.01965177,0.10351971
1,0.28358337,0.6733627,0.04305403
1,0.007422681,0.918677,0.07390025
2,0.050774854,0.074670956,0.87455416
0,0.9419333,0.052720726,0.0053460584
0,0.9944737,0.002039771,0.0034866114
1,0.021169959,0.96900034,0.009829615
0,0.8950998,0.09526212,0.009638023
0,0.94588935,0.012074024,0.04203665
0,0.99473554,0.002305912,0.002958511
1,0.01838637,0.97284186,0.008771854
1,0.058519986,0.92913973,0.012340362
0,0.994775,0.0026222859,0.0026026843
1,0.0479594,0.94218385,0.00985667
0,0.99412036,0.0030072166,0.0028724207
1,0.014921833,0.97102857,0.014049718
2,0.1211642,0.03430032,0.8445354
0,0.9900272,0.007864858,0.002107871
0,0.993929,0.0027486994,0.0033222318
1,0.024115834,0.74764085,0.22824325
0,0.9906554,0.0028787567,0.006465641
0,0.92969954,0.014841442,0.055459127
0,0.57672167,0.41183513,0.011443208
0,0.99441063,0.0026677235,0.0029216867
0,0.99447155,0.0026419368,0.0028864888
0,0.99525243,0.0019609693,0.0027864415
0,0.9912123,0.006440554,0.002347047
0,0.9946568,0.002272361,0.003070791
0,0.99419755,0.0027952846,0.0030071537
2,0.02858645,0.047679838,0.9237338
0,0.9930875,0.0033445384,0.0035680996
0,0.99454916,0.0023514088,0.0030995263
2,0.050075885,0.07682479,0.8730994
0,0.9942563,0.0029979132,0.002745795
1,0.024172666,0.96387064,0.011956636
0,0.7814634,0.029189296,0.1893474
1,0.08391305,0.89174086,0.024346171
0,0.99440646,0.003337745,0.002255745
1,0.033901874,0.94834656,0.017751483
1,0.013612247,0.97705513,0.009332766
0,0.9932932,0.0025303618,0.0041764155
0,0.99405223,0.0024661936,0.0034813934
0,0.98979425,0.0029984794,0.007207175
1,0.020032475,0.96966845,0.010299173
0,0.9952587,0.002116248,0.002625107
1,0.006933994,0.9801099,0.012956026
1,0.007283849,0.9801912,0.012524933
1,0.007012737,0.9781501,0.0148370825
1,0.007843871,0.9776567,0.014499327
0,0.98932636,0.0038688823,0.0068047764
0,0.9952193,0.002616921,0.0021635715
0,0.9942977,0.0035555346,0.0021467654
1,0.274232,0.7157604,0.010007507
0,0.9942628,0.0023721792,0.003365101
1,0.010254883,0.9775659,0.012179281
1,0.030766973,0.95826983,0.010963297
1,0.019403607,0.9714996,0.009096788
0,0.9814636,0.006396774,0.012139773
1,0.013937911,0.9673305,0.018731717
0,0.99533784,0.0023261306,0.002336009
0,0.99227965,0.002782485,0.004937906
0,0.99478984,0.0022051232,0.0030051626
1,0.018950323,0.97291857,0.00813093
0,0.9931099,0.004269448,0.0026205445
0,0.9582388,0.03569137,0.0060699843
1,0.04631091,0.92009866,0.033590414
0,0.9137299,0.07572257,0.010547418
0,0.9790986,0.017003087,0.003898379
1,0.024068307,0.9606822,0.015249488
0,0.97069895,0.0039436757,0.025357211
0,0.98991156,0.005601515,0.004486803
1,0.030368678,0.95568055,0.013950597
0,0.99403095,0.0030397023,0.0029292319
0,0.9913414,0.0033522341,0.005306499
0,0.99038345,0.0033538349,0.0062625892
2,0.055620216,0.1200854,0.8242943
1,0.010874092,0.5390123,0.45011353
0,0.99347085,0.0040993956,0.0024298793
0,0.993653,0.0032714566,0.0030754658
0,0.86615974,0.09914541,0.03469483
0,0.92275,0.067663915,0.009586211
2,0.27445915,0.03895798,0.68658286
1,0.038693108,0.95149916,0.009807769
0,0.9861174,0.0076029133,0.00627978
1,0.014041641,0.96722466,0.018733708
0,0.9946632,0.0021603603,0.0031762857
0,0.9937343,0.0026148441,0.003650862
2,0.28061578,0.034895595,0.68448865
0,0.9936476,0.002772458,0.0035798755
0,0.99358094,0.003912014,0.0025070289
1,0.09151782,0.8998416,0.008640428
0,0.9877581,0.003076921,0.0091648875
0,0.98945594,0.00754733,0.002996686
1,0.068047136,0.9227315,0.009221167
1,0.015766513,0.97273624,0.011497137
1,0.016001113,0.9725193,0.011479689
2,0.07847851,0.09420134,0.8273201
0,0.9841331,0.003916086,0.011950719
1,0.048904903,0.9342858,0.01680925
2,0.06803351,0.109724365,0.82224214
0,0.91843,0.069641605,0.011928596
2,0.06877161,0.04371128,0.88751715
0,0.9938864,0.001867935,0.0042456165
0,0.9531446,0.007131828,0.03972368
0,0.99128157,0.0023497622,0.00636868
0,0.99451196,0.0026277306,0.0028602958
0,0.992589,0.004495946,0.0029150988
0,0.994826,0.0027416477,0.002432569
0,0.9878036,0.0040097637,0.00818675
0,0.98555773,0.0039953087,0.01044686
0,0.9906455,0.0023357717,0.007018601
0,0.99395037,0.0026877376,0.0033617541
1,0.0572969,0.93382967,0.00887341
0,0.9288826,0.010837086,0.06028029
2,0.11069122,0.06760472,0.82170415
1,0.06296989,0.9276339,0.009396253
0,0.98874444,0.008960676,0.0022948948
2,0.06246108,0.04281492,0.894724
0,0.9942334,0.0029081085,0.0028584623
1,0.017826926,0.96736306,0.01481001
0,0.9914142,0.0018930219,0.006692854
0,0.9943718,0.0023397368,0.0032883305
0,0.9869027,0.002588091,0.010509188
0,0.99441385,0.002636935,0.002949253
0,0.99404615,0.002648781,0.0033051036
1,0.0439058,0.947107,0.008987258
0,0.9913019,0.0060168835,0.002681286
0,0.9394265,0.011089678,0.049483858
0,0.9927459,0.0020778885,0.0051762066
0,0.9940648,0.0025686556,0.0033665083
2,0.33380738,0.04239198,0.62380064
0,0.9943629,0.0025309012,0.003106239
1,0.028196584,0.95811063,0.0136928875
1,0.023542115,0.96617466,0.010283278
0,0.9559927,0.024164524,0.0198429
2,0.4296247,0.121726274,0.44864896
1,0.009389786,0.9801674,0.010442935
1,0.008038122,0.97992814,0.012033743
0,0.9899833,0.003196707,0.006820142
0,0.9939601,0.002258202,0.003781755
0,0.9932617,0.00391561,0.0028226865
0,0.9901426,0.005959956,0.00389734
0,0.96885407,0.027254907,0.003890798
0,0.9944327,0.0019260912,0.003640966
0,0.9897558,0.002593084,0.0076512103
0,0.99238074,0.002512534,0.005106647
1,0.007872276,0.9685144,0.023613548
0,0.9888363,0.0069797933,0.004183726
1,0.015175867,0.9743553,0.010468757
0,0.9934415,0.0021365287,0.004421975
0,0.993347,0.0034263376,0.00322672
1,0.08705068,0.8968309,0.016118363
0,0.9930526,0.0036074023,0.0033398801
0,0.98004454,0.004297416,0.015658205
