predicted_label,None,Positive,Negative
0,0.98410195,0.007663497,0.008234339
0,0.98052967,0.010805733,0.008664597
0,0.98546374,0.0068199597,0.0077162255
0,0.9866396,0.0068062306,0.0065542394
0,0.98647356,0.006538463,0.0069879987
0,0.97396785,0.015575413,0.010456778
0,0.98573655,0.0074165002,0.006846924
0,0.98152447,0.008476673,0.009998889
0,0.9853991,0.007087877,0.0075130896
0,0.4660246,0.41945553,0.114519864
0,0.9862121,0.006612874,0.00717508
0,0.98208266,0.008236364,0.009680946
0,0.98530704,0.006875616,0.007817243
0,0.98609024,0.0066431873,0.007266438
0,0.9869387,0.006976023,0.0060853185
0,0.9850654,0.0076473374,0.007287445
1,0.34976247,0.5026908,0.14754668
0,0.9864517,0.0066878456,0.006860545
0,0.97584265,0.011420047,0.012737304
0,0.9774631,0.014801934,0.0077351755
0,0.9766908,0.012480434,0.010828608
0,0.98522437,0.007837915,0.006937755
0,0.98546165,0.006735846,0.007802586
0,0.9754978,0.016004829,0.008497486
0,0.98555046,0.0070995563,0.0073498636
0,0.98375076,0.008316736,0.007932555
0,0.83955234,0.11562364,0.04482398
0,0.940532,0.040126715,0.019341286
0,0.9797536,0.010602882,0.0096435575
0,0.98492867,0.007833887,0.007237433
0,0.9855918,0.0074079325,0.0070002954
0,0.986704,0.006428897,0.006867202
0,0.98673236,0.0068367673,0.0064309547
0,0.980514,0.011371148,0.008114768
0,0.9864203,0.0067537213,0.006826031
1,0.24692255,0.60057896,0.1524985
0,0.9851154,0.007417014,0.0074675046
0,0.98302543,0.007763854,0.009210788
0,0.79669,0.15704244,0.046267502
0,0.98649025,0.006560155,0.006949546
0,0.98057044,0.008660445,0.010769295
0,0.97864604,0.012967497,0.008386346
0,0.98680335,0.0068568788,0.0063395924
0,0.9855967,0.007831066,0.0065721753
0,0.98379934,0.008494744,0.007706004
0,0.9855138,0.008156463,0.006329751
0,0.9846882,0.0077568605,0.0075547905
0,0.9858653,0.006598332,0.0075363154
0,0.9830268,0.008430896,0.008542297
1,0.19355083,0.64242613,0.16402292
0,0.96868914,0.019740364,0.011570283
0,0.9852666,0.007653765,0.0070796288
0,0.9849648,0.0068897284,0.008145537
0,0.9757206,0.014368626,0.009910703
0,0.98022836,0.010187298,0.009584348
0,0.98551816,0.007228569,0.0072530005
0,0.9853206,0.006931991,0.0077473936
1,0.2720756,0.5757559,0.15216857
0,0.9846575,0.007773949,0.0075686113
0,0.98410326,0.007884109,0.00801251
0,0.984339,0.0074880393,0.008172892
0,0.98565054,0.0069066915,0.0074428516
0,0.7281329,0.18335934,0.08850765
0,0.9860725,0.0074853553,0.0064420463
0,0.9830826,0.009218733,0.007698721
0,0.9854536,0.0075145727,0.007031914
0,0.9852006,0.008739699,0.0060596922
0,0.864508,0.09727588,0.038216025
0,0.9837072,0.007451303,0.008841614
0,0.98319995,0.008599288,0.008200613
0,0.98261607,0.00907044,0.008313504
0,0.98112553,0.010631826,0.008242572
0,0.98648137,0.0066876546,0.0068308827
0,0.93263245,0.045040883,0.02232668
0,0.9860297,0.0075483806,0.006421991
0,0.98297644,0.0096716955,0.0073519247
0,0.9755908,0.0143075315,0.010101718
0,0.9868988,0.00685803,0.0062432117
0,0.9556923,0.028124476,0.016183376
0,0.9870486,0.0067175413,0.0062337727
0,0.9819029,0.008639801,0.009457314
0,0.9853831,0.0069937427,0.0076230816
0,0.98631227,0.0067677926,0.0069198846
0,0.9790871,0.012305125,0.008607559
0,0.98546165,0.0073065967,0.0072319265
0,0.9269183,0.047348473,0.025733277
0,0.98058486,0.011207898,0.008207196
0,0.9755668,0.015384253,0.00904881
0,0.982114,0.008058198,0.009827638
0,0.9851384,0.007673407,0.0071882233
1,0.155237,0.63064265,0.21412042
0,0.9863297,0.007203674,0.0064667943
0,0.9843911,0.007119209,0.008489791
0,0.9855782,0.008429292,0.0059925853
0,0.98626643,0.0074099083,0.00632373
1,0.28096712,0.51579094,0.2032419
0,0.9739879,0.015671143,0.0103410855
0,0.9860259,0.007790317,0.0061836857
0,0.9856581,0.008611598,0.005730448
0,0.9803885,0.012195727,0.007415896
0,0.98660254,0.0065964097,0.0068010273
0,0.9594243,0.026008073,0.0145676425
0,0.9696197,0.018277915,0.012102441
0,0.9832827,0.008651328,0.008065855
0,0.98716766,0.0069707963,0.005861496
0,0.92444164,0.053088747,0.022469606
0,0.9863007,0.0067109712,0.006988106
0,0.9855083,0.0070036706,0.0074880533
0,0.9866203,0.0068399045,0.0065398193
0,0.9861681,0.0068797483,0.006952167
0,0.9871489,0.0066865063,0.0061644823
0,0.9854398,0.006842742,0.0077174325
0,0.98458874,0.008493925,0.0069174985
0,0.98705566,0.0068590306,0.006085489
1,0.44097027,0.46526554,0.09376419
0,0.9865397,0.0070099784,0.0064502656
0,0.98553544,0.006923053,0.0075416537
0,0.98083997,0.010198238,0.008961787
0,0.984304,0.008409291,0.0072867647
0,0.98672736,0.0064520966,0.006820529
0,0.9860226,0.007205952,0.0067714183
0,0.983165,0.008610908,0.008224092
0,0.9861183,0.0071391906,0.006742524
0,0.98637336,0.006793015,0.0068335473
0,0.98656446,0.007241624,0.006193906
0,0.8602555,0.10221461,0.03752974
0,0.9847434,0.008179621,0.0070769954
0,0.98115104,0.0082988255,0.010550231
0,0.9862737,0.00693217,0.006793938
0,0.98368376,0.008478573,0.007837738
0,0.9858909,0.0070275725,0.0070814616
0,0.984339,0.0074880393,0.008172892
0,0.9868573,0.0065409043,0.0066017588
0,0.98541766,0.006850238,0.0077320635
1,0.44307315,0.44611913,0.110807784
0,0.9847904,0.008224477,0.0069853207
0,0.9666432,0.021392412,0.011964426
0,0.98224545,0.010676517,0.007078123
0,0.9863746,0.0068267668,0.0067986473
0,0.9853147,0.007082617,0.0076025394
0,0.9868629,0.0067004864,0.006436461
0,0.9851351,0.007657718,0.00720712
0,0.98374516,0.008861921,0.0073928474
0,0.9848917,0.007628322,0.0074799177
0,0.98752576,0.006386153,0.006088102
0,0.9854997,0.00802455,0.006475944
0,0.986357,0.0066978573,0.0069451192
0,0.5852292,0.31411925,0.10065157
0,0.9760768,0.012639508,0.011283647
0,0.9831676,0.008444282,0.00838795
0,0.9851624,0.007004716,0.007832757
0,0.9826959,0.009178039,0.008125926
0,0.982652,0.010442736,0.00690516
0,0.91695565,0.061725568,0.021318663
0,0.48010463,0.3971191,0.122776225
0,0.68994063,0.2335221,0.07653727
0,0.98562866,0.0071436074,0.0072277137
0,0.98587215,0.007255996,0.0068719485
0,0.9862587,0.0072212657,0.00652001
0,0.9832415,0.009410763,0.007347579
0,0.9864171,0.006578176,0.0070046256
0,0.98592365,0.0066918395,0.0073844804
0,0.9732395,0.012355796,0.014404655
0,0.98660743,0.0065546804,0.0068378956
0,0.9828806,0.010342087,0.0067773783
0,0.9722109,0.01834046,0.009448741
0,0.98659635,0.0065813223,0.0068222396
0,0.9848622,0.007296416,0.007841285
0,0.9864776,0.006635244,0.0068871374
0,0.9860464,0.007077711,0.0068761115
0,0.985277,0.007884087,0.0068389648
0,0.9840541,0.008224073,0.0077219857
0,0.98445684,0.008152045,0.007391188
0,0.97347826,0.016951842,0.009569739
0,0.97878814,0.012999578,0.00821205
1,0.17330514,0.6290396,0.1976552
0,0.98246235,0.010274367,0.0072632856
0,0.9846709,0.008685429,0.006643817
0,0.9875808,0.006836448,0.0055828462
0,0.98573065,0.006416977,0.007852369
0,0.983124,0.00785329,0.009022726
0,0.9861618,0.0075866305,0.00625169
0,0.98363304,0.008055603,0.008311404
0,0.9860642,0.0072314576,0.0067042736
1,0.21956404,0.57683754,0.20359834
0,0.9860123,0.007658781,0.0063290633
1,0.22158428,0.60809773,0.17031796
0,0.9748121,0.015683163,0.009504756
0,0.97652066,0.013340245,0.010139136
0,0.98596686,0.0071711596,0.0068619316
0,0.9844741,0.0075272503,0.00799866
0,0.98033214,0.011058338,0.008609537
0,0.9857347,0.006842253,0.007422996
1,0.24796826,0.58699787,0.16503394
0,0.7929102,0.14892715,0.05816262
0,0.97495615,0.015074025,0.009969728
0,0.9855432,0.006924383,0.007532489
0,0.98214126,0.0083011845,0.009557503
0,0.9815421,0.0091047995,0.00935284
0,0.9860761,0.0071980734,0.0067256973
0,0.98216695,0.010774276,0.0070588808
0,0.9823649,0.008763251,0.008871895
0,0.98030996,0.0109440815,0.008745848
0,0.97863793,0.012486393,0.008875733
0,0.98636186,0.006746714,0.0068913223
0,0.97974735,0.011748051,0.008504507
0,0.9864781,0.007307798,0.006213921
0,0.98586845,0.0075285356,0.0066031194
0,0.98479736,0.007935306,0.0072673284
0,0.98396194,0.008031035,0.008007034
0,0.9842653,0.008594155,0.007140423
0,0.9831988,0.007833509,0.008967563
0,0.98402923,0.008199686,0.0077711954
0,0.9837036,0.009361246,0.0069351154
0,0.982758,0.008255076,0.00898695
0,0.9851792,0.008122669,0.006698065
0,0.98504186,0.008077382,0.006880697
0,0.9860725,0.008159014,0.0057685864
0,0.98511964,0.008220348,0.006659936
0,0.9855652,0.0070466287,0.0073881145
1,0.18680388,0.6342282,0.17896795
0,0.98657703,0.0063610896,0.0070618936
0,0.9845941,0.00744156,0.007964305
0,0.9851415,0.008107411,0.0067510945
0,0.96776694,0.019156532,0.013076608
0,0.9849134,0.0071148174,0.00797182
0,0.9798896,0.011597536,0.008512954
0,0.98482025,0.009106279,0.0060735806
0,0.9845962,0.008165323,0.00723853
0,0.9866721,0.006698326,0.0066295476
0,0.9792643,0.010265862,0.010469881
0,0.9857629,0.007006396,0.007230623
0,0.9861256,0.0072257672,0.006648701
0,0.97877866,0.012310385,0.008911054
0,0.986108,0.007061756,0.0068302574
0,0.9862104,0.006769675,0.00701983
0,0.98195255,0.008040468,0.010006911
0,0.74811554,0.17892483,0.07295955
0,0.9796114,0.01196033,0.00842834
