id	original_sentence	aspect	label_id	label
2375	  It would be worth you looking around location - 1	safety	0	none
2276	  location - 1  is traditionally not a wealthy area, in fact it is amongst the poorest areas in the entire UK 	safety	0	none
1979	  location - 1 ( pronounced Gren- Itch) is a lovely town, but parts of it can be very expensive	safety	0	none
2028	  location - 1 aint too bad	safety	0	none
2685	  location - 1 and location - 2 are the better area of West and Southwest London	safety	0	none
2798	  location - 1 and location - 2 areas are nice i think	safety	0	none
738	  location - 1 attract many immigrants as it's cheaper	safety	0	none
1555	  location - 1 cheap and lovely people	safety	0	none
1173	  location - 1 even has a lovely big park, so you can go for walks etc  good luck	safety	0	none
453	  location - 1 has a very large Jewish population	safety	0	none
721	  location - 1 has become a bit more up-market in recent years, and it's not too bad as a place	safety	0	none
623	  location - 1 in location - 1 might be suitable, but it's more than 30 minutes to Central London  	safety	0	none
730	  location - 1 is a good place to live with a major rail station	safety	0	none
49	  location - 1 is a mainly Indian area but it very safe - lots of families with children	safety	1	positive
737	  location - 1 is a nice suburb of location - 1	safety	0	none
2494	  location - 1 is a safe area you will see a lot of tourists, sexy ladies	safety	1	positive
2301	  location - 1 is a trendy, very edgy area with lots of live music venues	safety	0	none
363	  location - 1 is all druggies,  and tourists,	safety	2	negative
1992	  location - 1 is good	safety	0	none
715	  location - 1 is good  and not too shabby	safety	0	none
1724	  location - 1 is in the east of London and is one of the more affordable parts of the London to live	safety	0	none
337	  location - 1 is just about okay	safety	0	none
2865	  location - 1 is lovely and location - 2 (as others have said)	safety	0	none
136	  location - 1 is more expensive (London) but is good for some of the local schools	safety	0	none
2475	  location - 1 is more expensive, but if you're after lots of shops, cafes etc there's more to offer	safety	0	none
2084	  location - 1 is not dangerous but it is an ugly jumble of concrete with no character	safety	1	positive
339	  location - 1 is one of the most affluent areas and offers a much nicer environment to live than south of the river	safety	0	none
2469	  location - 1 is one of the ruffest places in London	safety	2	negative
1770	  location - 1 is pretty bad with its stabbings muggings and general filth of the place 	safety	2	negative
1514	  location - 1 is quite a nice area	safety	0	none
1903	  location - 1 is safe, you will hear noisy drunks at 1 am anywhere  	safety	1	positive
505	  location - 1 is the best by a long shot	safety	0	none
142	  location - 1 is the place, I love it	safety	0	none
870	  location - 1 is very suburban	safety	0	none
2004	  location - 1 is worth a visit if you are going in the spring or summer time	safety	0	none
1484	  location - 1 isn't bad	safety	0	none
2573	  location - 1 isn't that bad, its a vibrant and diverse place, which does have crime, but so does location - 2	safety	2	negative
1940	  location - 1 would be pretty good, it's a laid back spot and mostly locals	safety	0	none
1646	  location - 1's a hole	safety	0	none
803	  location - 1's a lovely town but very expensive	safety	0	none
2332	  location - 1's a very central area close to location - 1 	safety	0	none
1401	  location - 1's nice and quite quiet	safety	0	none
2921	  location - 2 and location - 1 are the cheapest or are you talking about the real world	safety	0	none
674	  London is so diverse there are no racist areas  I live in location - 1 and have never had any problems	safety	1	positive
1338	  Lots of the better areas are expensive and definitely location - 1	safety	0	none
208	  Off course location - 1 is most safest place of Central London	safety	1	positive
2479	  Oh location - 1 for me without a doubt, I've always said I would love to live there	safety	0	none
2734	  The location - 1/location - 2 area is very expensive, probably the most expensive in London	safety	0	none
760	  The Nobility live in townhouses in location - 1	safety	0	none
1605	  The area South of location - 1  is also good	safety	0	none
2784	  The area around location - 1 and location - 2 stations is very nice, leafy and green, and affordable	safety	0	none
509	  The cheapest area of London is location - 1 (DA18)	safety	0	none
1155	  There's one place you must visit here in London - location - 1 and it's markets	safety	0	none
1648	  Think most of the marketing agencies of London are located in and around location - 1 - it's also where most of the advertising companies locate to as well 	safety	0	none
2208	  Try location - 1 or nearby	safety	0	none
1274	  Try location - 1, it has great transport connections and has had a lot of development in the last few years  west London	safety	0	none
3002	  Try searching in  location - 1 or location - 2	safety	0	none
517	  You may want to consider location - 1	safety	0	none
2352	  You will not find anywhere near London much cheaper than location - 1	safety	0	none
429	  area around location - 1 in very multi-cultural and it is a very busy area	safety	0	none
2042	  depends how much money you have to spend but avoid most of the location - 1,bad transport and alot trouble	safety	2	negative
14	  i come from same area as david and have to agree if going to live in suburbia then location - 1 area is good but EXPENSIVE	safety	0	none
885	  i live in location - 1 which is in north west extended London, it is great because its not to busy and its not to expensive ether	safety	0	none
660	  if you google victorian location - 1 you'll come up with a host of information you can also check it out on streetmap	safety	0	none
971	  just dont live in location - 1, you'll regret it	safety	0	none
472	  just go to location - 1 and you'll be in the centre of London	safety	0	none
2932	  really nice area is location - 2 or location - 1	safety	0	none
2092	  try somewhere round location - 1	safety	0	none
2763	 (location - 1/location - 2) is a very up and coming popular place for artists and musicians while also having lots of great curry houses and Asian food shops	safety	0	none
1268	 (try location - 1, if you haven't already seen it	safety	0	none
2938	 , location - 2 and location - 1 might be good for you	safety	0	none
801	 Actually what I found is that location - 1 is in Sureey but in all other ptactical means it IS part of London/in London	safety	0	none
2690	 Areas like location - 1 and location - 2 are still regarded as pleasant and safe but are a little less expensive as they are slightly further out from the centre of town	safety	1	positive
2719	 Areas such as location - 1 and location - 2 are near the MI and either tube lines and are very nice areas, semi-rural in parts	safety	0	none
1093	 As long as you can afford to live in location - 1, it's way nicer (:	safety	0	none
27	 Avoid location - 1 - it's super pricey	safety	0	none
1498	 Avoid location - 1 - nice place to go out but it's a bit rough (highest assault rate in London)	safety	2	negative
1546	 Crossrail mainline link between location - 1, central London and north Kent	safety	0	none
1070	 For the most part, location - 1 is a nice area	safety	0	none
736	 Further development of the Royal Docks area, including the location - 1 Quays project	safety	0	none
1271	 Getting to the London from location - 1 is easy , buses go every few minutes	safety	0	none
2800	 Hmm location - 1 and location - 2 are improving areas	safety	0	none
2047	 However you're unlikely to find anything decent and cheap in location - 1 	safety	0	none
380	 I Live in location - 1 which is close to the center of town and is very nice in my opinion	safety	0	none
2888	 I also like location - 1 and location - 2 for going out	safety	0	none
135	 I can't understand the thumbs down for location - 1, that area is having lots of money thrown at it right now	safety	0	none
588	 I come from south London and really want to no why so many people think cockneys only come from location - 1	safety	0	none
1551	 I currently live in a very street, depressing, hood area of location - 1	safety	0	none
1310	 I do love location - 1 but unfortunately due to the increase in rent I will moving further out	safety	0	none
1323	 I don't know location - 2 but location - 1 is one of the nicest areas of London	safety	0	none
411	 I don't know much about location - 2 or location - 1	safety	0	none
755	 I feel safer in location - 1 than I do in location - 2	safety	1	positive
2724	 I feel that the location - 1  area is pretty safe  I have lived in E9 location - 2 and loved it 	safety	1	positive
2934	 I got my flat broken into in location - 1 but never in location - 2 area	safety	2	negative
466	 I have a friend that lives in a small place called location - 1 and it comes under location - 2	safety	0	none
1785	 I have heard from some friends that location - 1 and places nearby are quite dangerous to live in due to the high criminal cases	safety	2	negative
1248	 I have lived in location - 1 for 25 years and it's now one the most safest places to live	safety	1	positive
231	 I have personally had no major problems while in location - 1	safety	1	positive
2	 I have the chance to move to E16 1TX area, it is West location - 1	safety	0	none
351	 I just know that I definitely don't want to live in location - 1 as it's the most dangerous  	safety	2	negative
1661	 I know location - 1 well, I'm afraid I wouldn't choose to live there either 	safety	0	none
1666	 I live in location - 1 and can't even walk across the road to the shop without feeling overly warey  	safety	2	negative
1388	 I live in location - 1 but I've been here seven years and never had a minute's trouble	safety	1	positive
1348	 I live in location - 1 which is quite boring 	safety	0	none
2612	 I live in location - 2  and I love it location - 1 just stay away from location - 1 lol	safety	0	none
1701	 I live in location - 2 but Id rather live in location - 1  	safety	0	none
1071	 I live near the m25 next to the location - 1 bridge	safety	0	none
1287	 I must say location - 1 is one of my favorite places and i'd love to live there	safety	0	none
2747	 I prefer to live in an area where there are more English people (like where I live now in location - 2) or where there are a variety of different cultures (like location - 1)	safety	0	none
2720	 I recommend location - 1 or perhaps location - 2	safety	0	none
1324	 I spent a semester abroad in location - 1 right around the imperial college I would imagine that area would be greatly expensive but it was a great place to live  	safety	0	none
487	 I sure as hell wouldn't wanna be stuck in a shithole like bloody location - 1	safety	0	none
2697	 I think location - 2 gets a raw deal because it's close to some dodgy areas like location - 1,  but actually it's alright, a bit of a hidden gem in fact	safety	2	negative
2773	 I think location - 2 is a pretty good place to live and you're unlikely to have any problems I'm living in location - 1, yeah it's a safe area, 	safety	1	positive
1288	 I think the farthest out in essex to be close to London would be location - 1	safety	0	none
1531	" I used to live in a rented appartment in location - 1 during my ""rocking days"" and links into the centre are fast and frequent by tube ""underground railway"""	safety	0	none
1722	 I was born and bred down in location - 1, (and I lived down there for twenty-eight years, man and boy), 	safety	0	none
2655	 I will recommend to you areas like location - 1, location - 2, they have a high Asian population and it is fairly affordable to live there	safety	0	none
2891	" I would hardly call location - 1 or location - 2 rough  Well, in all honestly there are ""rough"" parts in every area in London"	safety	1	positive
2855	 I would never want to live somewhere like location - 1 or anywhere in location - 2 as I would never get any sleep	safety	0	none
617	 I would pick location - 1 as it is the furthest in the center giving you so much things to do	safety	0	none
768	 I would really recommend location - 1	safety	0	none
2219	 I would say location - 1 but it may exceed your budget by a little but it is worth the move	safety	0	none
1757	 I would say with the massive increase in supply around the area, and the amount of security they have location - 1 is your best bet  Don't waste your money	safety	0	none
2726	 I would stay away from location - 1 and location - 2 area's as many parts are very run down and deprived	safety	0	none
306	 I would strongly recommend flats in the location - 1 as this area is growing quickly and many of the flats are newly built meaning the design will be quite modern as well  	safety	0	none
2804	 I would suggest SE London, somewhere like location - 1 or location - 2 but it's been years I've lived in London	safety	0	none
2999	 I would suggest looking at the area around location - 2 or location - 1	safety	0	none
1597	 I'd recommend location - 1 and you could easily connect onto the piccadilly line no problem and its cheaper than most areas in London	safety	0	none
2714	 I'd recommend location - 2 or location - 1	safety	0	none
270	 I've been location - 1 a few times and I've never been bothered	safety	1	positive
1868	 I've been offered a job in location - 1 (location - 2) and am looking for somewhere to live, I've found loads of accomodation within my price range	safety	0	none
2644	 I've been to location - 1 and location - 2 which are bleak and unfriendly places in daylight	safety	0	none
744	 I've lived in the location - 1 for years and I love it - I wouldn't want to live anywhere else	safety	0	none
2273	 I've never been to location - 1 - due to its reputation, mostly	safety	0	none
405	 I've seen breeders with puppies in location - 1, Daventry, 3 in Kent and one in St Neots - and that was just the first page	safety	0	none
1731	 I've spent a lot of time in location - 1 and can confirm it's generally quite a deprived area and certainly not that safe after dark	safety	2	negative
1927	 If you have alot of money ie rich you can live in nice location - 1 posh 	safety	0	none
1602	 If you have alot of money ie rich you can live in nice location - 1 posh London 	safety	0	none
410	 If you mean flying from the US, then it's basically only location - 1 and Gatwick that handle long-haul flights	safety	0	none
2860	 It ranges from exclusive and very expensive around location - 2, to down market and more affordable in places like location - 1	safety	0	none
319	 Keep well clear, location - 1's the pits  It's fine	safety	0	none
2372	 location - 1  by the way is not a hot bed of crime	safety	1	positive
1881	 location - 1  has a good market and vibrant afro/caribbean community	safety	0	none
1787	 location - 1  has a reputation of being dangerous 	safety	2	negative
1766	 location - 1  has become a very popular area in London and is quite expensive	safety	0	none
1060	 location - 1  has connections to Gatwick and Luton Airports, and lots of cool places that you might want to visit like Brighton	safety	0	none
2178	 location - 1  has good restaurants and bars	safety	0	none
426	 location - 1  has plenty of food places	safety	0	none
2393	 location - 1  has the Empire (good venue for live music) and good bars	safety	0	none
2202	 location - 1  is a nice area but probably a bit far away 	safety	0	none
93	 location - 1  is a pretty desirable area you will see what I mean	safety	0	none
447	 location - 1  is a very prosperous suburb	safety	0	none
1863	 location - 1  is certainly safer than it was even a couple of years ago	safety	1	positive
362	 location - 1  is good for shopping	safety	0	none
1171	 location - 1  is not a crime hotspot probably just drunks	safety	1	positive
1291	 location - 1  is quite a green area of London	safety	0	none
2220	 location - 1  is so nice	safety	0	none
382	 location - 1 (commuter hub to the London)	safety	0	none
751	 location - 1 (where I grew up) is an okay place to live as its got a large portugese community	safety	0	none
2923	 location - 1 , location - 2 are all places with low crime	safety	1	positive
449	 location - 1 - fantastic shopping centre, Arts Centre and Clubs - and it is only a 25 minute bus ride away	safety	0	none
2380	 location - 1 = Yawn - over hyped, down trodden area - crime is high 	safety	2	negative
330	 location - 1 Good area, generally	safety	0	none
2817	 location - 1 location - 2, both shite holes	safety	0	none
75	 location - 1 London aint exactly a dump just cause them germanz bombed here dey had 2 build alot of estates init	safety	0	none
2226	 location - 1 a sort of average London suburb; very racially mixed; therefore has excellent ethnic restaurants; there is a shopping centre with the usual stores	safety	0	none
572	 location - 1 according to the Met has one of the highest crime rates	safety	2	negative
973	 location - 1 ai n't too bad either	safety	0	none
2740	 location - 1 and location - 2 are also good areas for cheaper flats	safety	0	none
2786	 location - 1 and location - 2 are both expensive and up-scale neighbourhoods , so you need have no worries apart from the huge cost of living there of course	safety	0	none
2627	 location - 1 and location - 2 are both okay , again , affordable and good transport	safety	0	none
1132	 location - 1 and location - 2 are is full of more pretentious hipsters than chavs	safety	0	none
191	 location - 1 can be a nice area - near the cemetery is good, but maybe too expensive for you	safety	0	none
2325	 location - 1 has a large Asian community but is not sticking out further for its crime rates	safety	1	positive
1099	 location - 1 has a lot of trendy clubs but you will have to pay around 10-15 for a drink	safety	0	none
703	 location - 1 has some wicked parties there , really like it but I dont stay there	safety	0	none
1502	 location - 1 in Kent is a lovely ancient market town with a good fast rail service to location - 2 	safety	0	none
2743	 location - 1 in Kent or location - 2 in Kent might be worth a look	safety	0	none
2857	 location - 1 in London is a good place to go to hear blues music and Ronnie Scott's in location - 2 is a Jazz institution	safety	0	none
2905	 location - 1 in Northern London is nice and location - 2 is nice in the South	safety	0	none
2341	 location - 1 in the east end is a very vibrant area for young hipster types , artists , musicians and people who love food - specifically Indian curry	safety	0	none
1280	 location - 1 is a big flea market, with a street of great indian curry houses	safety	0	none
2183	 location - 1 is a good place to live, convenients, safe, lots of pubs/bars/cafes and restaurants, shops	safety	1	positive
880	 location - 1 is a lovely place to live , but it would be a bit of a trek into London the journey time on the underground ( Northern line ) is about 40 minute	safety	0	none
2087	 location - 1 is a pleasent , up-market , vibrant , cosmopolitan , young professional area	safety	0	none
1304	 location - 1 is a pretty rough area, with lots of council estates, it is quite a way out from the centre, about 10 miles, and has poor public transport	safety	2	negative
1978	 location - 1 is a really nice area with good restaurants etc and again with good transport links (Jubilee line, Silverlink trains and Thameslink trains)	safety	0	none
2599	 location - 1 is a shitt hole , location - 2 is ok but a bit out of the way 	safety	0	none
837	 location - 1 is above average for crime	safety	2	negative
1695	 location - 1 is affardoble and next to central London	safety	0	none
1090	 location - 1 is different though- its a bit of a run down area so dont expect too much when you get there however the students take over most of it so you'll be safe enough	safety	1	positive
939	 location - 1 is fine	safety	0	none
799	 location - 1 is gorg, i would love to live there	safety	0	none
1066	 location - 1 is gorgeous and has the blend of uber rich and middle class , v	safety	0	none
2011	 location - 1 is great, because it's mainly little boutiques that sells goods you wont find anywhere else and there's a huge markets	safety	0	none
1237	 location - 1 is horrible yes it is in fact i was there last weekend I work in the location - 1 area , and within the last three weeks the owner of the sandwich shop directly opposite was murdered by a drug crazed ex-employee , and just yesterday , a man was shot dead INSIDE SE-One nightclub	safety	2	negative
726	 location - 1 is in location - 2 and is generally an inner-London borough	safety	0	none
13	 location - 1 is in my opinion is alot nicer than location - 1	safety	0	none
1949	 location - 1 is middle class outer suburbs there 's some problems in the area with aimless bored youths 	safety	0	none
1461	 location - 1 is more upmarket than the residential area to the west towards and surrounding the High Rd	safety	0	none
1386	 location - 1 is nice for food and shopping but good luck finding anywhere decent in your price range	safety	0	none
632	 location - 1 is nice, with cinemas, shops and stuff	safety	0	none
816	 location - 1 is ok but aint that expensive well I dunno if your rich or not	safety	0	none
104	 location - 1 is on the Metropolitan Line of the Underground ; the trains are frequent and take 35 minutes to location - 1	safety	0	none
1397	 location - 1 is on the Piccadilly line 	safety	0	none
1887	 location - 1 is one of the most desirable places to live in the whole of the world, beautiful area,  10 mins to location - 2	safety	0	none
609	 location - 1 is only 15 mins from location - 1	safety	0	none
187	 location - 1 is only the 10th safest London borough	safety	2	negative
529	 location - 1 is predominantly safe	safety	1	positive
1476	 location - 1 is quite expensive and as you hint at in your question has several parts - estate agents often call other surrounding areas location - 1 when most people know them by other areas	safety	0	none
2508	 location - 1 is quite pleasant in general	safety	0	none
2490	 location - 1 is really no more than a big shopping centre in the middle of a huge road junction ( its where the M1 starts ), 	safety	0	none
625	 location - 1 is really the only nice part of the borough of location - 1	safety	0	none
458	 location - 1 is the best part of the whole of London	safety	0	none
1671	 location - 1 is the most lively in terms of cinemas, bars, restaurants, etc  	safety	0	none
262	 location - 1 is the most lively in terms of cinemas, bars, restaurants, etc  and probably the only place on your list where you'll find single women under 40	safety	0	none
35	 location - 1 is very cheap compared to any where else but I have been warned not to go there	safety	0	none
498	 location - 1 is very leafy, with a wonderful park and woodlands, as well as being within walking distance of location - 1	safety	0	none
473	 location - 1 is very upmarket and many artists live there	safety	0	none
2008	 location - 1 isn't too expensive either	safety	0	none
2722	 location - 1 like location - 2 is a very desirable area full of character and atmosphere , but the property in these area 's are very expensive	safety	0	none
1073	 location - 1 market  a plethora of stalls, shops, and foods from all different cultures and countries	safety	0	none
1741	 location - 1 over the last 10 years now has some restaurants/pubs/bars to rival location - 1 , people who can afford them would not go into areas they felt unsafe or indeed live there	safety	0	none
763	 location - 1 parts have a large Jewish community they live in peace 	safety	0	none
896	 location - 1 town centre  is brilliant for shopping	safety	0	none
494	 location - 1 used to be a haven for drugs and prostitution	safety	2	negative
1407	 location - 1 which is a lovely safe area 	safety	1	positive
2635	 location - 1 which is excellent for night life, and then to the other side you've got location - 2, also known as rough, but great for the markets, and for the Currys	safety	0	none
1991	 location - 1 which is quite trendy and good if you like tennis	safety	0	none
987	 location - 1 would be a good choice for you in terms of communication	safety	0	none
1010	 location - 1's got good rail links into location - 1	safety	0	none
205	" location - 1's well served by public transport, there being five Underground stations with ""ruislip"" in the name"	safety	0	none
2987	 location - 1, location - 2 Fast becoming the hot-spot for Aussies and Kiwis working in London	safety	0	none
2628	 location - 1, location - 2 are great areas to live	safety	0	none
1003	 location - 1, SE4 It is a beautiful late-Victorian / Edwardian suburb of South-East London	safety	0	none
1220	 location - 1, it's quite hip'	safety	0	none
15	 location - 1, where there is an enormous Westfield shopping centre	safety	0	none
849	 location - 1- Gun capital of the country I live on what is known as the murder mile Lower Clapton road	safety	2	negative
2345	 location - 1- a big grassy hill and some ace resturants	safety	0	none
2083	 location - 1~ cute villagey area, where loads of celebs live; very sweet shops, cafes etc 	safety	0	none
2746	 location - 2 and location - 1 are also really rough in areas	safety	2	negative
2990	 location - 2 and location - 1 are better provided with open space and less subject to traffic and airliner noise nuisance	safety	0	none
2552	 location - 2 and location - 1 are nice	safety	0	none
2646	 location - 2 and location - 1, as mentioned by others, are good, but don't ignore the less obvious	safety	0	none
2609	 location - 2 and the location - 1 area - I'd say both are not really outrageously dangerous neighbourhoods	safety	1	positive
2606	 location - 2 for Afro Caribs and location - 1 for Indians	safety	0	none
2611	 location - 2 is a safe enough area - it's part of location - 1, which again is safe	safety	1	positive
2893	 location - 2 is central London so extremely expensive, location - 1 is often considered the coolest area of London	safety	0	none
2969	 location - 2 is fine , not much happens there , location - 1 is SW London is better in every conceivable way	safety	0	none
2936	 location - 2 is not as expensive as location - 1, but is still just as nice	safety	0	none
2970	 location - 2 is not well served by the Tube, location - 1 has most of the tube stations	safety	0	none
2589	 location - 2 is quite nice and not too bad as it borders on to location - 1 which is a very nice area	safety	0	none
2554	 location - 2 or location - 1 would supply great local amenities and a direct train into the London	safety	0	none
2260	 location - 2,  where Henry Ford put in a massive amount of housing in the location - 1 Estate	safety	0	none
2591	 Lots of bars and restaurants in location - 2 You could go dog racing also, that is local and lots of fun I'd say that it's a nice area and not a particularly dangerous area to live,  I'd be wary of is just around  the location - 1 Lane Estate	safety	2	negative
1798	 Mikey location - 1 is a disgusting area	safety	0	none
1208	 Most of location - 1 is fine	safety	0	none
1893	 My hometown is location - 1, in SW London 	safety	0	none
1899	 My hometown is location - 1, in SW London literally a walk into location - 1	safety	0	none
577	 My hometown is location - 1, in SW London literally a walk into surrey	safety	0	none
2543	 NO offence to anyone who lives in location - 1, I personally would stay away from it	safety	0	none
2254	 New skyscrapers to be built at location - 1 including the Riverside South towers, the Heron Quays West double-skyscraper development and the North Quay project, consisting of three towers	safety	0	none
2465	 Of course there are cheaper areas - location - 1, near to the London but somewhat dangerous	safety	2	negative
814	 On the othere hand i know lads from location - 1 who are in The royal engineers serving and they some of the hardest and good boys i have ever Met and they come up to Liverpool	safety	0	none
2753	 One really nice area is location - 2 or location - 1	safety	0	none
2631	 Personally prefer location - 1 and location - 2 	safety	0	none
679	 Rent in location - 1 is reasonable for a relatively nice part of London	safety	0	none
2334	 Start at location - 2 or finish what you didn't finish yesterday in location - 1	safety	0	none
899	 Take a curry down location - 1 	safety	0	none
2040	 The 2 Brewers: 114 location - 1 High St, London, Greater London SW4 7UJ Established in 1981 and still hopping	safety	0	none
1636	 The location - 1 area is crowded on a Saturday night, plenty of bars, restaurants - very lively and quite a young crowd rented housing is expensive 	safety	0	none
2744	 The location - 2/location - 1 area in South London is really lively ; loads of bars, pubs and restaurants and open spaces as well for the summer	safety	0	none
55	 The London borough of location - 1 ( pronunciation ( helpinfo ) ) is a London borough of location - 2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London	safety	0	none
1315	 The area of London where location - 1 is heavily populated by ethnic minority groups, particularly Bangladeshi muslims	safety	0	none
83	 The best club in London is Fabric in location - 1 if you like proper dance music	safety	0	none
1459	 The only one which is not got any rough parts is location - 1 thats basically in central London expensive so no trouble much there	safety	1	positive
733	 The town of location - 1 itself is beautiful, and I'd happily live there as its an upcoming, youngish area to live	safety	0	none
798	 The victoria and Albert Museum in location - 1 is also good 	safety	0	none
694	 There are shops in location - 1 you know, you won't need to go into Central London every time you want a pint of milk	safety	0	none
1383	 There is a large Turkish community where I live in location - 1, so you will be very welcome here especially  	safety	0	none
1507	 There was recently an article in Time Out saying that location - 1 was the up and coming area	safety	0	none
71	 Well location - 1 is the home of the worlds longest street market	safety	0	none
1720	 When I was two Years old I lived in location - 1, London	safety	0	none
1558	 You will struggle to find something  affordable in a desirable area of location - 1 	safety	0	none
121	 a bit further out like location - 1 might satisfy you if you don't mind commuting	safety	0	none
2758	 a nice area is location - 1 or location - 2	safety	0	none
2894	 a strong Vietnamese community based in the location - 1 and a sizeable Japanese community around the location - 2 area	safety	0	none
408	 already looked in location - 1 and cannot afford it	safety	0	none
2144	 an area like location - 1 is very residential and leafy	safety	0	none
2672	 area around location - 2 is nice   middle class suburb with an arty feel, lots of open space otherwise try location - 1	safety	0	none
2488	 areas near location - 1 station, lots of markets, stores and pubs 	safety	0	none
1976	 as I said some areas around location - 1 are quite rich, so you'll have to look online to find what homes are available	safety	0	none
1118	 as for location - 1 itself, the little I've seen of it seems to be a lot of commuter flats, I couldn't comment on culture and nightlife though	safety	0	none
886	 avoid location - 1,  the old tower blocks are gone but it's still not got a nice vibe there	safety	0	none
1149	 being in location - 1 you would be very close to the Centre	safety	0	none
2656	 both location - 2 and location - 1 have excellent shopping facilities	safety	0	none
954	 celebrities live in location - 1 - It is quite a wealthy area and is in the borough of location - 1  	safety	0	none
2856	 cheaper places that are still central include location - 2 and location - 1, as mentioned in other answers	safety	0	none
2563	 don't live in the location - 1 it is pretty rough especially around location - 2	safety	2	negative
1125	 even location - 1 now is boasting huge rents because the London workers are moving in	safety	0	none
109	 everybody associates location - 1 with a large Indian Community	safety	0	none
1513	 everytime I stay round a friends in location - 1the wlocation - 1dential area look really depressing and dull	safety	0	none
2805	 for example there are huge Jewish and Turkish communities in location - 1, and lots of Chinese people in the south especially around location - 2	safety	0	none
2342	 for example you could choose to live near location - 1 where an uncompromisingly nice house would cost you upwards of a million	safety	0	none
782	 from location - 1 your only a ten minuet drive from location - 2	safety	0	none
1074	 go for somewhere as close to location - 1 as possible as its generally safer	safety	1	positive
1945	 i have family in location - 1 and it is such a great place with the gardens  it is only 45 minutes by tube to central London	safety	0	none
1107	 i live in location - 1 at the moment, which is quite far away	safety	0	none
1557	 i live in London , to be honest ` location - 1 is not the best area	safety	0	none
1760	" i live in england,location - 1 so if people ask me where do i live should i just say ""London"""	safety	0	none
2982	 i think location - 2 and location - 1 are pretty much no-go areas in Essex	safety	0	none
1941	 i will recommend the location - 1 area because there  is low crime as far as i know and the houses are pretty reasonable maybe a bit expensive but it is worth it and there is good access to London by car (i think) and definitely good access by public transport 	safety	1	positive
685	 i would say most parts of location - 1 are total safe for anyone at any time	safety	1	positive
2769	 i would try location - 1 or location - 2 as they are both in west London and are generally decent areas  and some of the cheapest property in London will be found around there	safety	0	none
1449	 i'll say around location - 1 area, which has markets and supermarkets or near there like barnard area or caledonian road	safety	0	none
959	 i'm moving to location - 1 which is nicer but a lot more expensive	safety	0	none
2796	 if I had enough money, I would definitely live in location - 2 or location - 1	safety	0	none
97	 if head into places like location - 1 which will probably exceed your budget	safety	0	none
948	 if something bad happens in London suburbs it's seven out of then times in location - 1	safety	2	negative
2374	 if yorue looking for a decent meal, really- head to location - 1	safety	0	none
502	 if you are poor location - 1 will be great,	safety	0	none
2808	 if you can afford it move to the location - 1 or location - 2, lovely little areas	safety	0	none
448	 if you had a limitless budget somewhere like location - 1 is a great choice but it 's a very upmarket area and 	safety	0	none
1485	 if you move to location - 1 where im from then you will get cheaper accomodation and the train is only 30 minutes to central London	safety	0	none
2988	 if you need a less costly place, look at the area around location - 2 on the location - 1  	safety	0	none
