id	original_sentence	aspect	label_id	label
1054	But they don't have a toaster, which is strange.	food	4	none
1055	Great bagels made the old-fashioned way.	food	0	positive
1056	The appetizing is excellent - just as good as Zabars Barney Greengrass at a reasonable price (if bought by the pound).	food	0	positive
1057	Drawbacks: service is slow and they don't toast!	food	4	none
1058	Never fails to please.	food	4	none
1059	delicious bagels, especially when right out of the oven.	food	0	positive
1060	Spreads and toppings are great - though a bit pricey.	food	0	positive
1061	Service is fast and friendly.	food	4	none
1062	Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.	food	4	none
1063	But that is highly forgivable.	food	4	none
1064	Very neighborhoody, very quick and sufficient.	food	4	none
1065	Nothing fancy but really good food with pretty reasonable price.	food	0	positive
1066	Other apetizers and food	food	1	neutral
1067	Compared to Ess-a, Tal offers a less doughy bagel!	food	1	neutral
1068	They even scoop it out nice (for those on a diet) not too much not to little.	food	4	none
1069	The cream cheeses are out of this world and I love that coffee!!	food	0	positive
1070	A little crowded but they move that line really fast!	food	4	none
1071	A little pricey but it really hits the spot on a Sunday morning!	food	4	none
1074	I grew up eating Dosa and have yet to find a place in NY to satisfy my taste buds.	food	4	none
1077	A cheap eat for NYC, but not for dosa.	food	4	none
1078	The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.	food	0	positive
1080	The highly spiced chai tea was great too.	food	0	positive
1081	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	food	4	none
1082	So, the menu is written in chalk above your head and it all sounds delicious.	food	0	positive
1085	Trust me, it will be great, and all of it will be devoured in no time.	food	0	positive
1086	You can even get packages of the chutneys to stock your fridge!	food	0	positive
1087	Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.	food	2	negative
1088	The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.	food	2	negative
1089	The sandwiches are dry, tasteless and way overpriced.	food	2	negative
109	I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.	food	0	positive
1092	On a monthly basis my friends and I get together and have a girls night out.	food	4	none
1093	We try frequenting new restaurants all over the city, but any time that we  visit a restaurant other than Roth's we are always disappointed.	food	4	none
1094	The food is amazing!!!!	food	0	positive
1095	The quality of food at this restaurant accompanied  by fantastic live jazz makes this place a perfect 10!	food	0	positive
1096	This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.	food	4	none
1097	I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.	food	0	positive
1098	I have been to Roth's twice and both times were very disappointing.	food	4	none
1099	Once for dinner and once for brunch.	food	4	none
110	If anyones has doubt of not knowing enough about wines,please check their wine list.	food	0	positive
1100	Both times I was extremely dissappointed by the service, which was boarderline rude.	food	4	none
1101	They wouldnt even let me finish my glass of wine before offering another.	food	4	none
1102	Much of the time it seems like they do not care about you.	food	4	none
1103	The dinner was ok, nothing I would have again.	food	2	negative
1104	I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.	food	2	negative
1105	I have been coming to this neighborhood spot for years.	food	4	none
1108	The only other steakhouse that seems to hold a candle to Roth's is the Strip House.	food	4	none
1109	The garlic mashed potatoes are hands down the best in the city!	food	0	positive
1110	And Kruno, the beverage manager is the best bartender I have yet to come across.	food	4	none
1111	His drinks are very inventive, delicious and classy.	food	0	positive
1112	Great find!!!	food	4	none
1113	I have been in many restaurants all over the city and Roth's Steakhouse has quickly become one of my favorites.	food	4	none
1114	From the moment you enter till the moment you walk out the friendly and helpful staff was was just Fantastic.	food	4	none
1115	Please try the Filet Mignon, its just the most tender piece ever.	food	0	positive
1116	The zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth.	food	0	positive
1117	To finish off such a delightful dinner experience you must have dessert, especially the White Chocolate Bread Pudding with Gelato and hot chocolate.	food	0	positive
1118	If you go to Roth's try to be served by Mike, he is GREAT!!	food	4	none
1119	This wasn't the expected menu comprised only of pad thai and tom yum soup, but I thought that was what made the place so special.	food	0	positive
1120	I ordered tamarind duck and my wife ordered noodles with ground beef, and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways.	food	0	positive
1123	Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!	food	4	none
1124	Our waitress was sweet and accomodating, not overbearing.	food	4	none
1125	The music does get a little loud at times, but it just made me want to lean closer to my beautiful wife, and as I did, I got a whiff of corriander.	food	4	none
1126	but I wouldn't wanna live there.	food	4	none
1127	I liked the food at this quasi-thai restaurant.	food	0	positive
1128	It was nice and fresh, but I can't give it high scores on being authentic thai.	food	3	conflict
1129	The food was very good, but not very thai.	food	3	conflict
1130	If you'd like to have a nice light meal with an asian accent, Long Tan is a good place on the slope.	food	0	positive
1131	wow! how have i missed this one ,tried Long Tan last week for the first time and now know what the NY TIMES and many more in the neighborhood already knew.	food	4	none
1133	yourself a favor and have dinner here and see if you dont agree with me.	food	4	none
1138	The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.	food	1	neutral
1139	I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).	food	0	positive
1140	Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.	food	2	negative
1144	I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.	food	4	none
1145	I try my best to give an accurate description of any establishment visited.	food	4	none
1146	This time, I prefer not to go into detail.	food	4	none
1147	I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.	food	4	none
1148	Not only would I not recommend Jimmy's restaurants to friends, I would strongly suggest they go anywhere but.	food	4	none
1149	I thought going to Jimmys would give me a real Domincan exprience.	food	4	none
115	Bravissimo !!	food	4	none
1150	Jimmy is Dominican!	food	4	none
1151	Well, this place is so Ghetto its not even funny.	food	4	none
1152	If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.	food	4	none
1153	Would NEVER go back there.	food	4	none
1154	Too bad Latin Quarters closed.	food	4	none
1155	That place was awesome,,,  sally !	food	4	none
1156	Jimmy's is hands down the hottest night spot in the Bronx.	food	4	none
1157	Right off the major deegan you get ladies from all over the city.	food	4	none
1158	Good food at the restaurant (a bit expensive, but great if you want to impress your date).	food	0	positive
1159	After dinner, take your date to the HUGE dance floor, probably one of the biggest you'll see in NY.	food	4	none
116	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.	food	0	positive
1160	Some of the finest latin women you'll see in your life hang out at Jimmy's.	food	4	none
1161	Great bar, most gorgeous bartenders you've ever seen (specifically the blond lady).	food	4	none
1162	Good atmosphere, combination of all the hottest music dress code is relatively strict except on Fridays.	food	4	none
1163	The service is fantastic.	food	4	none
1164	The food there is so good that even to order out the wait is incredible.	food	0	positive
1165	But trust me it is so worth it.	food	4	none
1166	I am completely hooked on this place, it is ridiculous.	food	4	none
1167	As soon as I wake up on a saturday or sunday it is the first thing on my mind is when and how I will be getting to fried dumpling.	food	4	none
1168	I keep my fingers crossed the whole subway ride hoping that there will be a table I can sit at by myself and not have to share with the rice congee soup people.	food	4	none
1169	I drop more dollar bills here than your uncle after a weekend at Scores.	food	4	none
1170	I go back in line like three times on average until I can't walk anymore.	food	4	none
1171	Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.	food	0	positive
1173	At 5 dumplings for $1, you just cannot go wrong.	food	4	none
1174	Although the place could be a little more eye catching and roomier, at the same time, it doesn't really matter.	food	4	none
1175	Get your food to go, find a bench, and kick back with a plate of dumplings.	food	4	none
1176	I almost wanted to write a bad review, so no one would ever go here and I could have all the dumplings to myself!	food	0	positive
1177	SO SO SO SO SO good!	food	4	none
1178	And cheap!	food	4	none
1179	I wish they had one near my office- I would go everyday.	food	4	none
1180	Go, go, hurry, before everyone finds out about it.	food	4	none
1181	The place wasn't too hard to find, but it was kind of packed, as soon as my boyfriend and I got our food, the line reached the door.	food	4	none
1182	The food is very good for it's price, better than most fried dumplings I've had.	food	0	positive
1183	The soup is pretty good too.	food	0	positive
1184	It's a really great deal, considering we got full off of four dollars.	food	4	none
1185	It's a great place to pick up a cheap lunch or dinner.	food	4	none
1186	It only took about five or so minutes to get an empty table, but standing up wasn't too bad.	food	4	none
1187	Alone for 100 bucks, it is really overprice.	food	4	none
1188	The food is great, service is ok.	food	0	positive
1189	It is not worth for that bucks.	food	4	none
119	Check out the secret back room.	food	4	none
1190	You have to increase the service a lot.	food	4	none
1191	Knowledge of the chef and the waitress are below average.	food	2	negative
1192	They sell special sushi, everything have a topping, sauce and etc.	food	0	positive
1193	That's why you have to pay more for that.	food	4	none
1194	I've been here a couple of times and have not been impressed.	food	4	none
1195	The sushi is average and the prices are anything but.	food	1	neutral
1196	The service is awful--the last time I was there (and I do mean the last time) we were told that they needed our table so we would have to leave.	food	4	none
1197	Had we been stalling I could understand where they were coming from, but we had been there less than an hour and they hadn't even brought us a check yet!	food	4	none
1198	The fish is fresh but the variety of fish is nothing out of ordinary.	food	3	conflict
1199	The sauces used are also not that exciting.	food	2	negative
120	Old school meets New world.	food	4	none
1200	If the omakase is to showcase technique and variety, serving almost 40% of items BBQ-ed and a spicy tuna roll wrapped with not-so-fresh nori seems to be a rather limp performance.	food	2	negative
1203	I came to this restaurant expecting to be surprised but left bored and overcharged.	food	4	none
1204	Perhaps this food is considered extreme to an Upper East Side resident, but for the rest of us who've actually eaten ethnic food, this is simply dull.	food	3	conflict
1205	This is the best sushi in new york city - hands down.	food	0	positive
1206	The place is small and cramped but the food is fantastic.	food	0	positive
1207	Get the tuna of gari.	food	0	positive
1208	The one on the east side is much better than the one on the west side.	food	4	none
1209	Outstanding Bagels, but you get what you pay for.	food	0	positive
121	I pray it stays open forever.	food	4	none
1210	This isn't a value joint.	food	4	none
1211	While they keep the capex to a minimum, they do put some cash into the bagels, because they among the best in the city.	food	0	positive
1212	It's really a takeaway place, I wouldn't sit if I could take it home.	food	4	none
1213	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	food	2	negative
1214	If you are in the area try The Bagel Shoppe on 74th street which is 3 blocks away on 2nd Ave.	food	4	none
1215	Great bagels, spreads and a good place to hang out in.	food	0	positive
1216	Great place to grab a hot bagel on the way to work.	food	0	positive
1217	Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.	food	0	positive
1218	Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?	food	4	none
122	Thank You Emilio.	food	4	none
1226	you can actually get 2 salads worth if u take it home and add it to some lettuce!	food	2	negative
1227	Bagels are ok, but be sure not to make any special requests!	food	1	neutral
1228	I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!	food	4	none
123	Ciao Bella	food	4	none
1231	Pick a bagel has the best bagels in the city.	food	0	positive
1232	big and soft as well as good lunch food.	food	0	positive
1233	They outshine HH.	food	4	none
1236	The problem is just that-it is a sometimes kind of affair.	food	4	none
1237	But, hey, there is anything better with a decent vegetarian selection in Astoria.	food	4	none
1238	So, again, give it a try.	food	4	none
1239	I recommend ordering in on a weeknight.	food	4	none
124	The food there are sastifying.	food	0	positive
1240	Apparently, the good cook works then.	food	0	positive
1242	But the coconut rice was good.	food	0	positive
1243	Place should also have a 1,2,3 chili rating to be more authentic...	food	4	none
1244	Were meeting up with some friends for a drink at Lafayette 161 and happened to walk by Thai Angel famished.	food	4	none
1245	It was raining, and we figured why not?	food	4	none
125	I often go there to eat with my family.	food	4	none
1250	I ordered the chu chu curry and my friend ordered the pad thai chicken.	food	1	neutral
1254	The Thai ice tea was amazingly smooth and yummy!	food	0	positive
126	Seating is ok even though sometimes there's alot of people.	food	4	none
1268	The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.	food	2	negative
1269	Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.	food	4	none
127	The noodle and rices dishes taste great.	food	0	positive
1270	Plain and simple it's bad thai food.	food	2	negative
1271	The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.	food	2	negative
1272	Don't eat here unless you're starving for thai food and you work next door.	food	4	none
1273	I love the fact that the pizza tastes so good and is so cheap.	food	0	positive
1274	It's only $1.95 for a regular slice and $4.00 for a slice with a mushroom, not mushrooms.	food	4	none
1275	Nothing better than buying a snapple for $3.25 too.	food	4	none
1276	A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.	food	4	none
1277	It's a steal!	food	4	none
1278	The pizza is good though.	food	0	positive
1279	Awsome Pizza especially the Margheritta slice.	food	0	positive
128	If you want some roast duck, pork or chicken on rice with ginger, try them out!	food	0	positive
1280	Always busy but fast moving.	food	4	none
1281	Great atmoshere and worth every bit.	food	4	none
1282	Open late (well as late as I ever got there and I'm a night person)	food	4	none
1283	Love Pizza 33..	food	4	none
1285	I live in the neightborhood and am a regular.	food	4	none
1286	It hits the spot every time	food	4	none
1287	I live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of The Pizza Place at 3am.	food	4	none
1288	The owners and employees are friendly and their pizza is fantastic.	food	0	positive
1289	Everything a NY pizza joint should be.	food	4	none
129	They are located in the middle of Chinatown!	food	4	none
1290	GO HERE.	food	4	none
1293	Their calzones are horrific, bad, vomit-inducing, YUCK.	food	2	negative
1294	They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	food	2	negative
1295	The counter service is bad.	food	4	none
1296	They charge different prices all the time.	food	4	none
1297	They're rude at times, and not very friendly.	food	4	none
1298	NO PIZZA 33 for me!	food	4	none
1299	I am Indian, and I have tried many Indian places in NY.	food	4	none
130	The service is ok but could be better.	food	4	none
1300	I went to Amma after a friend recommended it.	food	4	none
1301	The food was absolutely horrible!	food	2	negative
1302	And their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!	food	2	negative
1303	There are much better places in NY with better prices.	food	4	none
1304	We actually gave 10% tip (which we have never done despite mediocre food and service), because we felt totally ripped off.	food	1	neutral
1305	In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.	food	2	negative
1306	my first time here was with my gf for our 12 month anniversary.	food	4	none
1307	so i thought why not change it up a bit.	food	4	none
1309	but still my date was bad	food	4	none
131	Big Wong gets big Ups for a fine establishment.	food	4	none
1310	I'll keep this short.	food	4	none
1311	Amma is nothing special.	food	4	none
1312	The two star chefs left quite some time ago to open their own place.	food	4	none
1313	I ate here a week ago and found most dishes average at best and too expensive.	food	2	negative
1314	Will not be back.	food	4	none
1315	Amma has the worst value for money I have experienced in NYC over the past 2 years.	food	4	none
1316	The food is o.k., but not any better than what you get at a good neighborhood restaurant.	food	1	neutral
1317	But for whatever reason, prices are about twice as high.	food	4	none
1318	It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.	food	4	none
1319	The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.	food	4	none
132	They have it all -- great price, food, and service.	food	0	positive
1320	Nothing against a good sales call, but the tactics at Amma are just too obvious.	food	4	none
1321	Its an excellent place to relax and the food is one of the best in the city of New York.	food	0	positive
1322	one of the best Chicken Tikka Masala.	food	0	positive
1323	The music is the best among all the Indian restaurants I have visited.	food	4	none
1324	A must for all the Dosa lovers.	food	0	positive
1325	I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.	food	4	none
1326	They treated us well and the food was extremely fresh and well-prepared.	food	0	positive
1327	The menu seemed to have a wide variety of dishes for seafood lovers and interesting ways of preparing them.	food	0	positive
1328	Also, the hostess called me today to thank us for coming and mentioned how she hoped that my girlfriend enjoyed her birthday - unexpected, but a truly above and beyond thing to do...	food	4	none
1329	We had reservations at 9pm, but was not seated until 10:15pm.	food	4	none
133	The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.	food	4	none
1330	It was rather pathetic that it took them over an hour to seat us.	food	4	none
1331	Why make a reservation if you aren't going to keep it?	food	4	none
1334	By the time we were done, it was past 1:00am.	food	4	none
1335	While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.	food	0	positive
1338	Bottom line: B+ for the food, F for the service.	food	0	positive
1339	Went for a late weekday lunch.	food	4	none
134	The food is prepared quickly and efficiently.	food	0	positive
1340	Decor is minimalist and clean - nothing to distract or commend.	food	4	none
1341	Service was very friendly.	food	4	none
1343	Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.	food	0	positive
1344	A touch more jalapeno heat for contrast and it would have been very good indeed.	food	0	positive
1345	Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.	food	3	conflict
1346	Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.	food	0	positive
1349	great for a romantic evening, or a fun evening with friends...	food	4	none
135	And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).	food	4	none
1350	I will be going back very soon.	food	4	none
1351	keep up the good work.	food	4	none
1352	Hats off to the chef.	food	0	positive
1353	Decent Thai food in cute - though a bit dank - little Nolita hangout, BUT service terrible.	food	0	positive
1355	Drinks got screwed up, she acted put upon.	food	4	none
1356	Guess the 555Soul ads didn't launch her big modeling career.	food	4	none
1357	Total hipster-wannabe attitude in an otherwise sweet spot.	food	4	none
1358	Really tasty spring rolls and noodles for a good price though.	food	0	positive
136	The takeout is great too since they give high quality tupperware as well.	food	4	none
1362	Really though, where's the seasoning?	food	2	negative
1363	This food is asian-air fusion.	food	1	neutral
1366	The drinks are a saving grace, but service staff, please, get over yourselves.	food	0	positive
1367	Don't look down your nose at me like that...	food	4	none
137	This place is always very crowded and popular.	food	4	none
1370	I'm still mad that i had to pay for lousy food.	food	2	negative
1371	The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.	food	2	negative
1372	Service was also horrible and the ambience is not that great.	food	4	none
1373	DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.	food	4	none
1374	I have been twice to this restaurant.	food	4	none
1375	I love it.	food	4	none
1376	I plan on stopping by next week as well.	food	4	none
1377	I found it on a cold night, the perfect spot to warm up.	food	4	none
1378	I recieved prompt service with a smile.	food	4	none
1379	To me it exemplifies Soho, cute, artsy, interesting.	food	4	none
138	Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity.	food	4	none
1380	Definately check it out!!!	food	4	none
1381	Tried the pad see ew on the recommendation of the last reviewer since it's one of my favorite dishes.	food	1	neutral
1382	It was not above ordinary and the beef version had cheap (undercooked) beef.	food	2	negative
1383	I also ordered for delivery and the restaurant forgot half the order.	food	4	none
1384	Incredible food at a very agreable price brings me back just about every other day to this authentic Thai restaurant.	food	0	positive
1385	Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.	food	4	none
1386	The food's dazzling flavors overwhelm the palate, truly embracing the beauty of authentic Thai cuisine.	food	0	positive
1387	Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.	food	0	positive
1388	This place, which is only a few months old, is perhaps Queens' biggest secret!	food	4	none
139	The food here does a great service to the name (Cantonese that is...).	food	0	positive
1392	This Thai restaurant is a couple blocks away from Sripraphai (another delicious Thai restaurant).	food	4	none
1393	I really liked the noodle dishes at Rice Avenue compared to their Green Curry dish.	food	3	conflict
1394	The atmosphere is much better than Sripraphai (more modern and sleek).	food	4	none
1395	Another plus is most of the entrees are approx.	food	4	none
1398	Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!	food	0	positive
1399	The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.	food	0	positive
14	The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.	food	4	none
140	I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.	food	0	positive
1400	I love this place!	food	4	none
1401	A hearty two thumbs up!	food	4	none
1402	I love Indian food and consider myself to be quite an expert on it.	food	0	positive
1403	Chennai Garden is my favorite Indian restaurant in the city.	food	4	none
1404	They have authentic Indian at amazin prices.	food	0	positive
1407	The seats are uncomfortable if you are sitting against the wall on wooden benches.	food	4	none
1408	It's a rather cramped and busy restaurant and it closes early.	food	4	none
1409	I've had the lunch buffet at Chennai a couple of times, when I have been in the neighborhood.	food	4	none
141	This dish is my favorite and I always get it when I go there and never get tired of it.	food	0	positive
1410	It is terrific, as is the value.	food	0	positive
1411	$6 and there is much tasty food, all of it fresh and continually refilled.	food	0	positive
1412	I am not a vegetarian but, almost all the dishes were great.	food	0	positive
1413	Frankly, when you compare what you can have here for lunch, versus McDs or so many other sandwich shops in the city, there is no comparison.	food	0	positive
1414	Go hungry and enjoy.	food	4	none
1415	Disappointing food, lousy service.	food	2	negative
1416	Edible but really a ripoff at those prices given whats in the area.	food	1	neutral
1417	I ordered a Lassi and asked 4 times for it but never got it.	food	4	none
1418	I noted it was crossed off on the bill.	food	4	none
1419	The Thali was small, thoroughly unremarkable, and $14.95.	food	2	negative
142	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	food	0	positive
1420	Note that they do not serve beer, you must bring your own.	food	4	none
1421	I'm from sichuan, this is the restaurant I recommend going.	food	4	none
1423	What makes this restaurant special are the authentic sichuan cooking and being the only one in NYC that offers authentic chongqing hotpot.	food	0	positive
1424	my picks are:  - Scallion Pancake (fried with vegetable juice, very special and tasty)  - Guizhou Chicken  - Shredded Squid Family Style (one of my personal favorites)  - Sichuan Spicy Soft Shell Crab  - Shuizhu Fish (this one is for hardcore Sichuan food fans, I wouldn't recommend to my American friends as it's very spicy.	food	0	positive
1425	But people from Sichuan will die for it)  - Chongqing Hot Pot, chongqing was the biggest city of Sichuan, now became an independent province.	food	4	none
1426	This is also where I was from.	food	4	none
1428	I went there for lunch and it was not as good as I expected from the reviews I read.	food	4	none
1429	Sauce was watery and the food didn't have much flavor.	food	2	negative
1430	If you like the food and the value you get from some of Chinatown restaurants, this is not the place for you.	food	4	none
1431	I don't think I would go again.	food	4	none
1432	I consider the best Grand Sichuan restaurant in NYC.	food	4	none
1433	It is run by the same Sichuan chef who started the chain in Chinatown.	food	4	none
1434	If your favorite Chinese food is General Tao chicken, then this is NOT your place.	food	2	negative
1435	Quality of food is excellent and price is cheap, stick to pork, fish, chicken, lamb and vegetables.	food	0	positive
1436	my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).	food	0	positive
1437	Be careful, when they say spicy, they mean it!	food	4	none
1438	If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.	food	2	negative
1439	They even have a section in the menu called American Chinese food!	food	2	negative
1440	The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.	food	2	negative
1441	My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.	food	2	negative
1447	He was terribly thirsty after the meal too.	food	2	negative
1448	What a ripoff!	food	4	none
1449	Don't go there!	food	4	none
1454	The only possible drawback to this last point is that as of the date of this posting, the additional menu items are only written in Chinese.	food	4	none
1455	This is my favorite Italian restaurant in all of New York City.	food	4	none
1456	You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.	food	0	positive
1457	My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large portions.	food	0	positive
1458	Our agreed favorite is the orrechiete with sausage and chicken (usually the waiters are kind enough to split the dish in half so you get to sample both meats).	food	0	positive
1459	The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.	food	0	positive
1460	The decor is nice, but more casual than fine dining.	food	4	none
1461	This is as good as neighborhood restaurants come.	food	4	none
1462	Appetizers are somewhere around $7 each and the main dishes are between $11 and $16.	food	4	none
1465	though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.	food	4	none
1466	strike up a conversation with the attorney next to you, or with the local union worker on the other side.	food	4	none
1467	great eats, good times.	food	0	positive
1468	This is a fun restaurant to go to.	food	4	none
1469	The pizza is yummy and I like the atmoshpere.	food	0	positive
147	This place has the best Chinese style BBQ ribs in the city.	food	0	positive
