id	original_sentence	aspect	label_id	label
411	 I don't know much about location - 2 or location - 1	general	0	none
412	London in general includes areas like location - 2 and location - 1	general	0	none
423	From location - 2 to location - 1 catch the X26 bus	general	0	none
434	It is situated just to the north of the A4 'above' location - 1 and just to the south of the M4 'below' location - 2 Service Area	general	0	none
437	I 've heard location - 1 in location - 2 is n't bad either	general	0	none
441	location - 1 has one of the best shopping centres in location - 2 so around there might suit	general	0	none
456	location - 2 , location - 1 Boroughs in London are very large and all have a variety of areas in them so it is hard to generalise	general	0	none
457	good luck  location - 2 N12 is nice  location - 1 (E17) - good transport links	general	0	none
460	However, location - 1 is far away from central London compared to  location - 2 (LSB)	general	0	none
463	I would feel less safe walking around location - 1 at night than I do elsewhere in LB of location - 2, relatively-speaking	general	0	none
466	 I have a friend that lives in a small place called location - 1 and it comes under location - 2	general	0	none
476	"It is where most of the landmarks are located: Big Ben, Houses of Parliament, Buckingham Palace etc  It also contains the main shopping areas of Oxford and Regent Streets and the main financial district ""The London"" (there is another one at location - 2 in location - 1)"	general	0	none
485	I haven't been to location - 2 or location - 1 so can't compare directly	general	0	none
503	Living in The London, close to location - 2 or the top of location - 1 Road is very safe	general	0	none
507	location - 1 which covers a number of areas close to location - 2 has seen (in my mind) a huge social decline 	general	0	none
511	Orbital comics in location - 1 road location - 2, I used to pass it every day  any shop with blacked out windows is a good bet  wow l'inghilterra _ strabello	general	0	none
514	You can read more about it here : location - 1 Its quiet , has a park and its just such a great place to live its in the location - 2 area	general	0	none
528	We live in location - 1 and sold our 3 bed flat in location - 2 and bought a 5 bed house 	general	0	none
532	Try parking at one of the Piccadilly line stations on your way through location - 1 and getting the tube in, the piccadilly line runs quite late at the weekend, especially on route to location - 2	general	0	none
533	i'm from location - 1 right next to location - 2 and its a pretty good borough, nice restaurants and parks	general	0	none
537	Prices in location - 2 are on a par with location - 1	general	0	none
548	location - 1 is super close to the centre  and location - 2 , with great connections and Exmouth Market 	general	0	none
554	location - 2 and location - 1 are located on the Southwest of London	general	0	none
561	Be aware that main roads like location - 1 Road and location - 2 Road can be pretty noisy	general	0	none
591	Bexley is quite good too  It depends on the parts of the boroughs: location - 2: The far south of the borough is nice i e  around location - 1 Village	general	0	none
606	location - 1 is just down the road from location - 2, theirs always stuff going on at the National Theatre and the restaurants along the Thames are great for hanging out	general	0	none
612	the area we currently live in in location - 2 location - 1 has always been very diverse, but now it has come to a point where english people - that is to say english speaking white people, are literally non-existent in our neighbourhood	general	0	none
621	Greater London for me is location - 2 and location - 1	general	0	none
641	com London Gatwick Airport has a frequent service to location - 1  (Cheaper than the Gatwick Express) (32-35 minutes) London London Airport (restricted routes) is close to central London and connects into the London travel network via the location - 2 Light Railway Buses may be slightly cheaper for some of these journeys but who wants to sit in traffic for hours after a long flight	general	0	none
650	London (location - 2/location - 1/etc ) the going rate right now is about 200 per week	general	0	none
667	Meanwhile here's a bunch of 360-pans of London  Near location - 2 the Fishcotheque:  By the railway bridge that goes over to location - 1 	general	0	none
670	location - 2 and location - 1	general	0	none
687	This may sound stupid but whenever I visit a rough part of London such a as location - 2 or location - 1 I really enjoy it there	general	0	none
692	if you can afford it move to the location - 1 or location - 2, lovely little areas, if you are price restricted look at areas north west or west London suburbs that are very nice and you can get into central London fairly quickly, its a bit cheaper to live south of the thames, avoid the east end and some parts of se London	general	0	none
695	As someone else said it's a football team not an area so your question doesn't really make any sense  location - 2 on the location - 1 no longer houses many people, it is a business park really	general	0	none
710	The majority of London's outer suburbs are very similar to location - 2 and location - 1	general	0	none
723	We have been checking Willesdon Green, location - 2 Road, Killburn, location - 1, W	general	0	none
726	 location - 1 is in location - 2 and is generally an inner-London borough	general	0	none
729	I live in location - 1 in location - 2 and it's mainly families here	general	0	none
734	Use it for the train ticket from location - 1 to location - 2 and other tickets to get 1/3 off	general	0	none
739	North: location - 2, location - 1, Archway  These pretty Zone 2 suburbs have a village atmosphere, with leafy parks, pubs and fancy restaurants	general	0	none
755	 I feel safer in location - 1 than I do in location - 2	general	0	none
775	location - 2/ location - 1	general	0	none
778	Good shops near by in location - 1; and very easy access to and from location - 2	general	0	none
782	 from location - 1 your only a ten minuet drive from location - 2	general	0	none
783	If you want posh and near location - 2, than go for location - 1	general	0	none
789	) I, personally, love location - 1, (about three miles up the road from location - 2), but again, it's quite dear to live down there	general	0	none
797	location - 2 , ( location - 1 )	general	0	none
802	location - 2 location - 1	general	0	none
804	I don't know of anything in the immediate area location - 1, location - 2, etc so you may have to travel a little	general	0	none
811	yes better than most I used to live near location - 2 ,  location - 1 is one of the better places ,	general	0	none
812	I think this is location - 2, maybe parts of location - 1	general	0	none
823	location - 1  Relatively safe, pleasant, close to the country and a large forest called location - 2  	general	0	none
829	I think you'll find location - 1 has a lot more crimes than location - 2	general	0	none
853	location - 1 has a main line train station to location - 2	general	0	none
854	there is one in location - 1 called radio days  and one in location - 2 ~ i cant reall the name, but it will come to me in the morning so ill come back and edit then, ha ha	general	0	none
858	while Nh, location - 1 and stokie feel open and villagey, due to trees, parks and squares, a really random place you could try is location - 2	general	0	none
863	Great  I agree with Daniel  but these sites might be useful for you:   think location - 2 gets a raw deal because it's close to some dodgy areas like location - 1, and because it's not a well known area, but actually it's alright, a bit of a hidden gem in fact	general	0	none
866	I am looking around location - 2, location - 1, and Swiss Village	general	0	none
883	I will be working in location - 2 for the first 6 mths then location - 1 there after	general	0	none
887	location - 1 sounds promising, only 40 mins to location - 2 station, and house prices are reasonable	general	0	none
893	location - 2 is in location - 1	general	0	none
898	I live in that neck of the woods a bit further out from location - 1 in zone 3 (location - 2)	general	0	none
904	Someone suggested location - 1 Here 's a link to double rooms available in flatshares north of the river ( including location - 2 ) under 140 .	general	0	none
905	i live in location - 2 and my friends live in location - 1	general	0	none
908	location - 2 and London are (or were) in location - 1	general	0	none
915	We have a budget of around 750k which unfortunately does not get you much in location - 2 or location - 1 (where we currently rent) or similar areas in Central London	general	0	none
921	location - 1 and location - 2 is the area where most houses are for rental	general	0	none
924	Anywhere north of London is going to be cheap compared to location - 2  i live in location - 1	general	0	none
947	Both location - 1 and location - 2 like most areas in London are very mixed	general	0	none
950	A number of train stations have ben upgraded including location - 2 and location - 1 	general	0	none
958	We're stopping in the Holiday Inn Crowne Plaza in location - 2 near location - 1	general	0	none
966	For example where I live now used to be covered by ruislip-northwood Urban District Council, which was merged with location - 2 Urban District Council to form the London borough of location - 1	general	0	none
990	The location - 2 is East London, although confusingly, location - 1 is the West side of Central London, 	general	0	none
992	Places like  location - 1, location - 2	general	0	none
994	Take a river cruise from location - 2 to location - 1 and back - a bit touristy but I still enjoy doing it and I live here	general	0	none
998	At night prostitutes take over location - 1 road, lining the main street with pimps and hookers all the way up to location - 2	general	0	none
1006	But then again a cold wet afternoon in location - 1 or location - 2 can also be amazing	general	0	none
1009	Dependent on where you are but there are two options to me:- location - 1 (location - 2) A lovely green area with a great view of London 	general	0	none
1015	location - 1 is a bit like location - 2 , or I guess most other London suburbs	general	0	none
1018	just keep your wits about you, bad people are everywhere  I think you'll find location - 1 has a lot more crimes than location - 2	general	0	none
1038	Have a look at this link and you'll see what I'm talking about:  Most younger people like to live nearer the London, so in Zones 2 or 3. If you live in a not so nice area of Zone 2 (eg location - 2) you could rent a decent 2 bed for around 900 per month, but if you wanted to live in a good area of Zone 2 (eg location - 1) you'd probably be paying double that at least  Have a look at websites such as gumtree	general	0	none
1041	I can't imagine that someone in e g  location - 1 would think it worthwhile to go all the way to e g  location - 2 to swim	general	0	none
1044	For example; I live in location - 1 but I always say location - 2	general	0	none
1047	Its London: London, borough: location - 1, area: location - 2	general	0	none
1052	In location - 2 location - 1 has some nice streets	general	0	none
1055	location - 1 is the posh part of location - 2 but it still has some horrible estates too	general	0	none
1058	The area around location - 2 is well served by the Jubilee Line which takes you directly to Bond Street (near location - 1)	general	0	none
1081	The church is st mary le location - 1 location - 2 google it	general	0	none
1089	"location - 1 and location - 2 may use ""Kent"" in their postal addresses but they are definitely Boroughs of Greater London"	general	0	none
1095	It was a series of Hamlets and now you see location - 2 / location - 1 etc  which are areas of London that used to be hamlets	general	0	none
1097	You can use the areas of location - 2 and location - 1, Grosvenor Square and so on	general	0	none
1114	hope i could help a bit I don't know much about location - 2 or location - 1	general	0	none
1116	And then there's location - 2 or right in the heart of location - 1	general	0	none
1119	I was born in location - 1 and now have a flat in location - 2	general	0	none
1128	you would likely have to share a bedsit  First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure  a place called location - 1 20 mins by train from London location - 2	general	0	none
1132	 location - 1 and location - 2 are is full of more pretentious hipsters than chavs	general	0	none
1147	In general, West London or location - 1 are a bit 'safer' than location - 2 or South London	general	0	none
1154	If he is driving living in location - 2 would mean the location - 1 Tunnel under the Thames every day	general	0	none
1160	There are also classical music venues such as the location - 2 and the location - 1	general	0	none
1170	location - 1 wasn't such a nice area but  it didn't take long to get into  location - 2	general	0	none
1178	There were definitely more groups of young men roaming the streets in location - 1, compared to where I lived (location - 2) 	general	0	none
1181	I keep finding places that say location - 1 and location - 2 ; are these suburbs within the suburbs	general	0	none
1191	  I liv in location - 1 in location - 2 which is a place where a lot of violence happens wiv gangs e	general	0	none
1197	i live in location - 1, near location - 2	general	0	none
1205	There are smaller villages around location - 1 with access to the main rail line to location - 2 	general	0	none
1207	location - 1 is an inner location - 2 of London	general	0	none
1223	There are 4 international airports location - 1, Gatwick, location - 2 and Luton	general	0	none
1224	location - 2 is right next to location - 1, and shopping and basically the centre of London	general	0	none
1233	My friends Lived in one of these Blocks of Flats and on the estate there were 40 Blocks all the same with no trees concrete yards and Behind the location - 1 Cricket Ground Most are still Standing My school was 4 stories High the tallest in location - 2 before WW2 Built in about 1868 and is still a school I paid them a Visit in 2007.I'm a teenage girl who would like to leave these Unites States of America I've always lived in  And spend a summer in London	general	0	none
1236	The area between location - 2 and location - 1 is considered the least appealing	general	0	none
1244	  And location - 1 is ten mins direct on the tube to location - 2:  	general	0	none
1246	You're looking at the wrong London The location - 1 has marketing agencies all over, but particularly in the location - 2 area which is the original home of ad agencies and the like	general	0	none
1247	I was living in location - 2 and working in the London (location - 1) 	general	0	none
1249	On 60k in Reading,/ London not so sure We live about an hour from the centre of London in Surrey (Byfleet - which is between location - 2 and location - 1)	general	0	none
1259	I think in deciding between location - 2 and location - 1 you really have to think about your commute	general	0	none
1262	location - 1 has the direct fast train to location - 2	general	0	none
1269	location - 1's located in the area known as location - 2, which is the eastern section of North London 	general	0	none
1290	As for airports , if you choose location - 1 then location - 2 is the best bet	general	0	none
1309	location - 1, location - 2 is the only London borough that you have mentioned	general	0	none
1323	 I don't know location - 2 but location - 1 is one of the nicest areas of London	general	0	none
1328	I live in location - 1, location - 2, and work in Tower Hamlets	general	0	none
1333	I've previously lived in location - 2, location - 1, SW London and NW London	general	0	none
1343	I am based near to location - 1, on location - 2	general	0	none
1378	It is a matter of personal opinion because all the areas you mention are good areas but my preference would be for Kensingtonand andlocation - 2 and location - 1	general	0	none
1398	From there you can take the location - 2 Line to location - 1	general	0	none
1405	Thank you so much for your help in advance  To reach location - 2 from location - 1 take the Underground (Subway)	general	0	none
1414	Jusy north of location - 1 is location - 2	general	0	none
1415	Then finally I moved to location - 1 in location - 2 which was cheap but I personally didnt like it there	general	0	none
1444	You might want to consider location - 1 or parts of location - 2,all up and coming areas and this despite their negative public image ,are relatively quite pleasant and affordable areas to live in and not too far in terms of commuting distance to central London I will live and work in London for few years, but I haven't found a permanent place where live  I'm looking for a small aparment or just a room, the important things I need my own bathroom, a place were cook food and a fridge; better to have a washer too, but, if not, I will wash my clothes on coin washer  does not have to be in London downtown  to bee not too expensive, I need a place in London suburbs  in London buses and underground are very efficient, so, come and go to work will be easy  done anyone have any advice for me	general	0	none
1445	I like location - 1 and location - 2 Hi all, i am due to start a new job in London in November, i have only been to London once (and that was for the job interview) so i have no idea of where is a safe place to live and where are the no go areas	general	0	none
1450	Rent and house prices are reasonable, considering the nice location  I thought location - 1 was called South location - 2 now	general	0	none
1451	Hope this helps  location - 1 is in the location - 2	general	0	none
1465	Nasty places, location - 1, Turnpike Lane, Manor House (basically the lower half of the jubilee line before location - 2	general	0	none
1490	Apart from there, you could also find them in location - 2 and location - 1 along the A10 which is a big Turkish and Kurdish area I can't agree with musical7 that ALL fast food restaurants in London are halal, but they are very common, usually display their status on the window or frontage and range from fairly basic chicken n'chip places to some fairly smart joints	general	0	none
1501	location - 1 and location - 2 area	general	0	none
1502	 location - 1 in Kent is a lovely ancient market town with a good fast rail service to location - 2 	general	0	none
1522	Woodgreen is not too bad laulau and john location - 1 has been part of The London location - 2 of Bexley since 1965 and Griscely explicitly asked for areas outside of London altogether	general	0	none
1540	location - 2 is KT6 ; location - 1 is HA5 ect	general	0	none
1554	location - 1 location - 2, Surrey	general	0	none
1560	I live in location - 2 - so borderline location - 1	general	0	none
1574	North is a bit like location - 1 at its worst  One of location - 2's attractions is that because of the varied areas, there is a great choice of housing at all prices	general	0	none
1587	I live in location - 2, and have been tempted also to live in location - 1	general	0	none
1595	location - 1 or location - 2	general	0	none
1601	location - 2 in location - 1 (London borough of richmond) is pretty good	general	0	none
1607	A new friend of mine is from London, UK and I asked her what part she's from, she said location - 2, which is in location - 1	general	0	none
1608	don't go there at the moment there is riots there x in tottenhom, location - 1 and location - 2	general	0	none
1609	I live in location - 1 in location - 2, and it's pretty safe  	general	0	none
1616	That selection is what I'd consider to be the nicest  You would also like location - 2 and location - 1 if you aren't ruling out suburban places close to London	general	0	none
1622	location - 2 is where location - 1 United are based, and as they are a Premier League cluib, match days can get very busy	general	0	none
1623	 just South of location - 2 called location - 1, which is notoriously rough	general	0	none
1625	I live off the location - 1 in location - 2 which is a ten min bus journey to Elephant And Castle tube	general	0	none
1627	I have a friend that lives in a small place called location - 1 and it comes under location - 2	general	0	none
1639	I could say, I live in the area of location - 2  Which happens to be in the borough of location - 1 which is IN London	general	0	none
1653	Thus if a person comes from a family of Arsenal supporters, you'll find that the support goes right back to Great Grandfather who stood in the fog at the original Arsenal ground at location - 2 way back when Queen location - 1 was on the frone	general	0	none
1668	Also in this area are the location - 1 Group (formerly known as the location - 2 and Reading Beds) and Thanet Sands	general	0	none
1677	Could try location - 1 as well My hometown is location - 2	general	0	none
1687	location - 1 is renowned for being super expensive but it has a crime rate more than double that of location - 2	general	0	none
1700	location - 1 is in location - 2 and is generally an inner-London borough	general	0	none
1701	 I live in location - 2 but Id rather live in location - 1  	general	0	none
1702	I was born in location - 2, location - 1	general	0	none
1707	All these places, except for location - 1, have their own mainline stations (Southeastern) which will get you into Central London (location - 2) in 25 minutes or less	general	0	none
1713	The location - 2 complex at location - 1	general	0	none
1723	On balance - location - 2 for daytime stuff, location - 1 for evening	general	0	none
1729	The Media types like to live in location - 2 or location - 1	general	0	none
1736	location - 2 or location - 1 would have to be the snobbiest places	general	0	none
1738	But remember that the people around you in location - 1, location - 2 etc will not deem these surroundings to be unusual at all	general	0	none
1765	My daughter and her friend just got a flat in location - 1, location - 2 for 1000 a month	general	0	none
1772	is correct location - 1 and location - 2 are technically Greater London and not Kent, The London borough of Bexley	general	0	none
1774	From Oxford Street and Regents street to location - 1 and location - 2, etc  So its easy for you to get around	general	0	none
1791	I like location - 1 and location - 2 London is a very strange place to live as alot of the rougher areas close to town are expensive and the nice parts are cheaper because there out of town	general	0	none
1803	The London borough of location - 1 ( pronunciation ( helpinfo ) ) is a London borough of location - 2 , England and forms part of Outer London and is one of the 32 London Boroughs ( plus the London ) which forms part of Greater London	general	0	none
1815	Kitty, Tadgh, Patrick and Alice all moved to the location - 2 and location - 1 areas of London	general	0	none
1819	Yes, location - 1 contains many areas that are similar to location - 2	general	0	none
1827	location - 1 in location - 2, was and still is, probably the most affluent area of London in terms of wealth etc  	general	0	none
1840	The only other option I can think of is to live near location - 1 or location - 2 Stations	general	0	none
1845	Even location - 2 and location - 1 are in the ancient county of Kent	general	0	none
1849	(Allegedly the guy who named it was holding the map upside down - location - 2 is the other side of the A40 main road, directly south of location - 1	general	0	none
1853	This is a back street of location - 2 and the beginning of location - 1	general	0	none
1858	I also live in location - 2 myself, not that far from location - 1 in fact	general	0	none
1864	location - 2 residents vote for a London Mayor are served by the Metropolitan Police so surely it's location - 1	general	0	none
1867	location - 2 and the location - 1 has gone the same	general	0	none
1868	 I've been offered a job in location - 1 (location - 2) and am looking for somewhere to live, I've found loads of accomodation within my price range	general	0	none
1880	West London (location - 1, location - 2) is the general 'richer' part, which is still White (I'm not racist, you will understand in a second)- there people are tolerant and very open to everything	general	0	none
1886	I don't want to live right IN location - 2  Maaaaaaaaan i used to live in location - 1 and well i must say i luved it there	general	0	none
1887	 location - 1 is one of the most desirable places to live in the whole of the world, beautiful area,  10 mins to location - 2	general	0	none
1890	On the amount mentioned above is it possible to live in central London (near location - 1 Station as I need to access the location - 2 Express)	general	0	none
1912	Even the nicer areas such as location - 2 and location - 1 have taken a turn for the worse	general	0	none
1917	I'd suggest independant research  location - 1 area is being gentrified and is less expensive than say location - 2	general	0	none
1918	location - 1 generally better than location - 2	general	0	none
1924	An excellent secondary school called Dunraven is in location - 1 on location - 2	general	0	none
1946	The location - 1/location - 2/location - 1 area is also lovely (I lived there for eight months and loved it) and again fairly reasonable and with good transport 	general	0	none
1957	Also, my grandfather was born and lived in the St  Giles ,location - 2 area and on his birth certificate(1879) it said St  Giles,location - 1	general	0	none
1983	North of a major road junction called location - 1 Corner it becomes location - 2 	general	0	none
1987	Nowadays location - 1 is probably one of the safer areas of location - 2	general	0	none
1997	I'd place richmond slightly ahead of location - 1 because its on the River Thames and close to the Royal Botantic Gardens at location - 2	general	0	none
2001	While the location - 2 and location - 1 area, still some beautiful houses but more noticeable Council Estates, very colourful, diverse area	general	0	none
2005	've been offered a job in location - 1 (location - 2) and am looking for somewhere to live	general	0	none
2016	I am thinking of location - 2 and preferably near location - 1	general	0	none
2021	location - 2; location - 1 Hi Beckie I hope the following can help you locate a low cost spay/neuter clinic in E	general	0	none
2022	location - 1 is also convenient for location - 2  as well as being close to the M25 to allow you access to the UK motorway network	general	0	none
2027	location - 2 or location - 1	general	0	none
2045	ive never had trouble or my girlfriend id keep away from brixon and location - 2 though those places are dodgyest and location - 1	general	0	none
2048	location - 1's cheaper than location - 2, it has a direct train connection to location - 1 (30-40 mins)	general	0	none
2057	SUSSEX GARDENS OH AND SORRY BUT YOUR HOTELS IN location - 2 AND location - 1 AREA	general	0	none
2061	location - 2 has always been the most changing part of London , from the changes made to the location - 1 , the regeneration in inland parts , it is a very beautiful area , and the people are nice 	general	0	none
2065	you would likely have to share a bedsit  First of all you NEED a Student Visa- you need to go to the UK immigration and Visa site and read the rules and the procedure  QUICKEST drive is location - 1 to location - 2	general	0	none
2072	Sorry babe, that's not how it works here  location - 1 around location - 2	general	0	none
2089	I do n't know location - 2 but location - 1 has some very affordable properties if your renting or buying	general	0	none
2095	Is location - 2, location - 1 in London a good and safe area	general	0	none
2118	Try looking for places away from the station though ie towards location - 1 tube and Goodge Street tube  location - 2 is a perfect place for students to live	general	0	none
2120	I agree about location - 1 and location - 2	general	0	none
2123	location - 1 is lovely and it looks over location - 2 	general	0	none
2133	Other places which are now part of London, such as location - 2, location - 1 etc etc, were little more than small villages or hamlets 	general	0	none
2135	I know location - 2 extremely well - I used to live in location - 1, the next suburb to it	general	0	none
2137	For example, there are many immigrants living around location - 1, in the London borough of location - 2	general	0	none
2139	Agree with location - 2 I can't understand the thumbs down for location - 1, that area is having lots of money thrown at it right now	general	0	none
2151	You might try finding somewhere within bus/cycling distance of location - 2 to remove one of the commutes, then on the train/District line too to get you into Bank - so that could be any of the areas on the mainline into location - 1	general	0	none
2154	Directions from the hall: Facing location - 1, turn right on location - 2 Road	general	0	none
2174	or if youre artistic you could make things, and sell on etsy or ebay, or on a market stall (your own, ro someone elses), or bake cakes etc  there are a heap of great markets, worth wandering round anyway, and ones like location - 1 and location - 2 have established art and craft reputations	general	0	none
2181	Millionaire's Row, location - 2 or location - 1	general	0	none
2198	I like location - 1 and location - 2 Hi, it really does depend on the kind of budget you are working to and the type of area you want to live in	general	0	none
2231	any area in location - 1 is expensive but you can move outwards to areas like location - 2	general	0	none
2233	Nobody speaks english, you are twice as likely to get pickpocketed in central London than anywhere else in the uk, plus stray out of the centre and you come across some of the worst suburbs in the country (location - 2 location - 1 eastham ) etc, so all in all  is London really worthy of the hype	general	0	none
2240	There are many deprived areas of London, location - 1 being the worst by the way in location - 2 	general	0	none
2241	There are lots of DLR stops on the location - 1 to the south of location - 2	general	0	none
2247	Me and my partner are moving to  location - 1 because im in Uni there and he just got a job at location - 2	general	0	none
2255	The nearest tube to the Lyceum Theatre is location - 2, which is direct on the Piccadilly line from location - 1	general	0	none
2260	 location - 2,  where Henry Ford put in a massive amount of housing in the location - 1 Estate	general	0	none
2271	Also location - 1 has a train station to but not London Underground but national rail which can take you to location - 2	general	0	none
2288	I'm going to be studying at the Qantm College which is at location - 1 Road, near location - 2	general	0	none
2307	Trains from location - 1 are very frequent to location - 2 in 13 minutes with First Capital Connect	general	0	none
2323	Hi, I used to live in location - 2 which is right next to location - 1	general	0	none
2327	oh - location - 1 , nr location - 2 is a bit boho , tho again , ive not been in ages	general	0	none
2334	 Start at location - 2 or finish what you didn't finish yesterday in location - 1	general	0	none
2335	However, me old man was born in haggerston- (location - 2), and me other half was born in location - 1, and I ain't sure about them two	general	0	none
2336	location - 2 and location - 1 have lots of flats	general	0	none
2339	Everywhere else is working class and rough  Maybe location - 2 but to be honest none is great, look north or the river and location - 1 is a dive, i would know i lived there for 3 years, i am glad i have managed to move before i got killed  You need to establish your meaning ; are you asking this as a wealthy individual or a person of more modest means	general	0	none
2348	location - 1 is a pretty decent area and links to location - 2 are excellent	general	0	none
