predicted_label,positive,neutral,negative,conflict,none
4,0.0004306992,0.00015457446,0.0003448705,0.000110400404,0.9989596
4,0.00039870752,0.00013855846,0.0005098895,9.1600334e-05,0.9988615
4,0.0005357728,9.879452e-05,0.00037106875,9.4611925e-05,0.99889964
4,0.00070989056,0.0003823796,0.00040431114,0.00016228629,0.998341
0,0.9963446,0.0008647971,0.00021990757,0.0012809706,0.0012899681
4,0.0005872597,0.00011851013,0.0002994964,0.00011132636,0.9988834
4,0.0005015394,0.00010938822,0.00039970406,9.799261e-05,0.9988915
0,0.79338527,0.13933033,0.022378612,0.01464445,0.030261254
4,0.002435545,0.008696548,0.003415174,0.00066640024,0.9847861
4,0.006863444,0.0055181333,0.0039626444,0.0008094366,0.98284626
4,0.00043958347,0.00013706414,0.0003499803,9.819234e-05,0.9989753
4,0.00039361473,0.00012570566,0.00046615346,0.00010298027,0.99891144
4,0.0004768299,0.00011145575,0.00037287775,8.151268e-05,0.9989573
4,0.05246409,0.057063848,0.0073854025,0.0019537555,0.881133
4,0.00084985635,0.00024373489,0.00035708514,0.000110001136,0.99843955
4,0.0012863503,0.00029139215,0.0006415787,0.00016129063,0.9976191
4,0.00043312242,0.00011498737,0.00044271312,9.093527e-05,0.9989182
4,0.00050983066,0.00010026756,0.00031723938,8.794822e-05,0.9989848
4,0.00064636924,0.00041470077,0.00044430624,0.00016495484,0.99832964
0,0.99467933,0.0018157972,0.00024957652,0.0019303898,0.0013248257
4,0.001075559,0.000151968,0.00033589127,0.00013696602,0.99829966
4,0.0004923247,0.00010641777,0.00041744398,9.0835754e-05,0.99889296
4,0.00065069867,0.000100673824,0.00031603515,9.218495e-05,0.9988405
4,0.00087066216,0.000356435,0.0004064254,0.00018392495,0.99818254
0,0.99606806,0.0008565844,0.00018500615,0.0012152415,0.0016751447
4,0.0007980206,0.00012864325,0.00027051932,0.000116140494,0.99868673
4,0.0005107278,0.00010612376,0.00037549288,9.806731e-05,0.9989096
4,0.00047522422,0.00010561882,0.00032570979,8.54931e-05,0.99900824
4,0.00092529476,0.0005669806,0.00054789154,0.0002399946,0.99772
0,0.99028474,0.005655388,0.00027153795,0.0027500708,0.0010382197
4,0.00057873596,0.0001344718,0.00029899157,0.00010911046,0.99887866
4,0.00046975596,0.00011599394,0.00040273598,0.00010267931,0.9989091
4,0.0003569331,0.00011926115,0.0004195309,8.392894e-05,0.9990206
1,0.022556486,0.95144606,0.008779739,0.016822048,0.00039564003
4,0.00049371127,0.00020763207,0.00035579276,9.60607e-05,0.9988467
4,0.0006482648,0.00022238269,0.0005019751,0.00011810069,0.99850905
4,0.00038822158,0.000115101255,0.00050025893,9.2073795e-05,0.9989044
4,0.00045183572,0.00010412732,0.0003328679,9.170583e-05,0.99901956
4,0.02116574,0.0052124397,0.00083360943,0.0006940382,0.97209406
4,0.00067157595,0.00015903616,0.00029033172,0.00011714933,0.99876195
0,0.98367286,0.0015984983,0.00036049655,0.0022598286,0.012108318
0,0.99444175,0.0010686632,0.00049444486,0.0021526655,0.0018424861
4,0.0019685412,0.00015567645,0.00088505395,0.00016910062,0.9968217
4,0.0029767442,0.00044989676,0.00062231964,0.00019816603,0.99575275
0,0.9901572,0.0011592278,0.00051351235,0.0018025646,0.006367471
0,0.993284,0.0007829438,0.00056262524,0.0019004445,0.0034699414
4,0.0005071899,9.759401e-05,0.00043950384,9.392875e-05,0.9988619
4,0.00048599252,0.000101591606,0.0003567866,8.006693e-05,0.99897575
0,0.9917671,0.003306152,0.0005676764,0.0016758326,0.002683042
4,0.00095247634,0.00018942145,0.00029804613,0.00010275729,0.99845725
4,0.008198728,0.0006262834,0.000857053,0.00037104645,0.98994666
4,0.0005207871,0.00010935349,0.00043026527,8.6906184e-05,0.99885285
0,0.9939568,0.0008833915,0.0004226276,0.0010209356,0.0037162602
4,0.09063523,0.0040493472,0.00095794356,0.00091522926,0.9034424
0,0.99349105,0.0009263613,0.00020824978,0.00083366747,0.004540994
4,0.00085048313,0.00014453077,0.0003323737,0.00010236244,0.99857
4,0.0005089769,0.00010885125,0.00040985178,8.541193e-05,0.9988867
4,0.00046160305,8.7804736e-05,0.00041230253,9.889058e-05,0.9989396
4,0.0035379783,0.00041884588,0.0005030198,0.00019984297,0.9953403
0,0.9926679,0.0014409415,0.00047279627,0.0020438652,0.0033742355
0,0.5898372,0.07298194,0.08501063,0.23695214,0.015218121
4,0.0004449819,9.9803154e-05,0.0004459831,0.00010694334,0.9989025
4,0.00041038054,0.000111444584,0.00034249361,9.091064e-05,0.9990449
0,0.78572047,0.19455484,0.0050428016,0.012341416,0.0023404288
4,0.0005704703,0.00018420935,0.00031498834,0.00010352225,0.9988267
4,0.0012995898,0.00033930497,0.0006271216,0.00017153783,0.9975625
4,0.0005087384,0.00013743983,0.00045095026,0.0001000204,0.9988029
4,0.0006118654,9.629551e-05,0.00032669064,9.106413e-05,0.9988739
4,0.0007274776,0.00033568215,0.00038948504,0.00015826197,0.9983891
0,0.99641204,0.0008552356,0.0002206117,0.001232643,0.0012795159
4,0.0006509696,0.00011826998,0.00028653166,0.000112503156,0.99883145
4,0.0004916704,0.000107189626,0.0003961416,0.00010184286,0.99890345
4,0.0005138933,0.000101462065,0.00036019122,9.1013e-05,0.99893343
0,0.8133682,0.12677974,0.010038315,0.022474265,0.027339553
4,0.0010281164,0.00021050854,0.00033220733,0.00011265518,0.9983163
4,0.0069010626,0.0014896687,0.0027904715,0.00072482834,0.9880942
4,0.00043079493,0.000108722605,0.00045634032,9.203104e-05,0.9989119
4,0.000328749,0.00011363634,0.0005158736,0.00011830495,0.9989234
4,0.0020516329,0.006978495,0.030533016,0.0015611899,0.95887595
4,0.00032696273,0.00017680401,0.00055315247,0.000108391214,0.99883485
2,0.0018453172,0.006792374,0.97012013,0.012925364,0.00831714
4,0.00038456247,0.00014309482,0.0008083296,0.00012202009,0.99854195
4,0.00058867555,0.00010402916,0.00031647578,9.545205e-05,0.9988953
4,0.009510831,0.0017193,0.0005001964,0.00048416524,0.98778564
0,0.9962558,0.0008438719,0.00023849263,0.0015936663,0.0010680417
4,0.0007992267,0.00012896508,0.00027202527,0.0001141476,0.9986857
4,0.00049343094,0.00011281989,0.0003788241,0.00010439279,0.9989105
2,0.19451803,0.0373729,0.39764193,0.34225115,0.028216021
0,0.9006403,0.01575177,0.00739691,0.07279004,0.0034209047
4,0.00069095334,0.00017595726,0.00033917863,0.0001243611,0.99866956
4,0.00057054835,0.00014156819,0.00040294652,0.000114270355,0.99877053
4,0.0005974171,0.00014677964,0.00052754395,0.000119124976,0.9986091
4,0.00037735392,0.00012037112,0.00041588792,0.000119425735,0.9989668
1,0.0048809405,0.8890837,0.026681507,0.005677893,0.073676065
4,0.00040927486,0.00021298202,0.00038989124,0.00011383723,0.9988739
1,0.0170522,0.79972154,0.06382683,0.11338908,0.00601013
4,0.0003979821,0.00012830265,0.0004766237,0.00011046727,0.9988867
4,0.0014541518,0.00010744775,0.00035177945,0.00012168994,0.997965
4,0.19081745,0.0016060774,0.0011909463,0.0019612724,0.80442405
4,0.0014496214,0.00015308529,0.00026244222,0.00014258861,0.9979922
4,0.4092222,0.0020652644,0.0015525399,0.0037997242,0.5833604
4,0.00054220576,0.00010280248,0.000363989,0.000106366926,0.99888486
4,0.00038602398,0.00010082275,0.00037579867,8.711089e-05,0.99905014
0,0.9931088,0.0017712832,0.0005571361,0.0030386313,0.0015241933
4,0.00064056506,0.0001523521,0.0002834053,0.00010787281,0.9988158
4,0.0005374747,0.00017400451,0.0005036846,0.000113559654,0.9986714
4,0.00041879877,0.000104525796,0.00045440235,9.919699e-05,0.99892294
4,0.0007419312,0.000105857,0.00031902612,9.523428e-05,0.9987381
0,0.82249695,0.0058973418,0.00069581193,0.0026699197,0.16823994
4,0.0008932184,0.00017139819,0.00026696766,0.00011398149,0.9985544
4,0.007724763,0.0002718048,0.00036793025,0.0002928676,0.9913426
4,0.00089983427,0.000121694815,0.0003502503,9.9383535e-05,0.998529
0,0.9951462,0.0011673063,0.00053633976,0.0017986057,0.0013518011
4,0.00084332086,0.000330275,0.0004261963,0.0001656649,0.99823433
0,0.99605966,0.00089866755,0.00023429318,0.0016278424,0.0011799246
4,0.00086074224,0.00011637321,0.00027621392,0.00011530352,0.9986315
0,0.9958539,0.0009780957,0.00040290234,0.0018185502,0.0009464586
4,0.00033847726,0.00011848551,0.00043532322,0.000111200505,0.9989968
1,0.001693494,0.942951,0.03741286,0.009589682,0.008352931
4,0.00037113333,0.00022345927,0.000439034,0.000111683235,0.9988548
4,0.002871477,0.006599396,0.0068111303,0.0015033007,0.9822148
4,0.0003576538,0.00012929291,0.0005360172,0.000109564455,0.99886763
4,0.0006094053,9.724152e-05,0.00031579443,9.596502e-05,0.99888146
4,0.00083380745,0.00035855078,0.0004190057,0.0002008886,0.9981878
0,0.99638164,0.00077816856,0.00019927812,0.0012815383,0.0013595193
4,0.0006891588,0.0001232274,0.0002786018,0.00012243004,0.99878675
4,0.00050893315,0.000111896996,0.0003761585,0.00010793991,0.9988953
4,0.0003135037,0.00012498698,0.00063552253,0.00010685995,0.9988191
4,0.0007557053,0.0014177524,0.0026154413,0.0003826488,0.9948283
2,0.0033681784,0.03153289,0.93599427,0.017449152,0.011655365
4,0.0003145006,0.0001301578,0.00053745037,0.000104006234,0.9989139
4,0.00040905946,0.00013559785,0.0008677716,0.00010774408,0.99847955
4,0.00072178774,0.00011126968,0.00032245376,8.304462e-05,0.9987615
0,0.9855444,0.001558811,0.00035386815,0.0010334918,0.011509468
4,0.1882316,0.0042271726,0.0019785634,0.002104976,0.8034576
4,0.0007442485,0.00014391883,0.00034406778,9.760247e-05,0.99867
4,0.00047772293,0.00011032168,0.0004028476,9.5254e-05,0.9989139
4,0.00034045664,0.00012923422,0.00056097825,0.000108137734,0.998861
4,0.001412192,0.0046920776,0.009798261,0.00075730623,0.98333997
4,0.00040902104,0.00020888868,0.00056208065,0.00011731759,0.99870294
4,0.00036846168,0.00016613147,0.0005997765,0.00011513287,0.99875057
2,0.0019519351,0.0048626657,0.9773,0.01188176,0.0040037762
4,0.00033311182,0.00014271309,0.00073948636,0.00014906094,0.99863577
4,0.0013691019,0.0036100163,0.017403748,0.0012512003,0.9763661
4,0.00033463634,0.00019631362,0.00082565047,0.00014969545,0.9984938
4,0.00033030176,0.00020304463,0.001403083,0.00018683098,0.9978765
2,0.000750656,0.0024529574,0.98453724,0.0082133105,0.0040456494
4,0.00032663206,0.00010024834,0.0006016576,0.00010960437,0.9988619
4,0.0027224584,0.0044188113,0.11715303,0.002813641,0.8728921
2,0.0023194032,0.0039203344,0.96643794,0.011304198,0.016018244
4,0.00044526087,0.00021583916,0.0022201703,0.00019333641,0.9969253
2,0.013472687,0.0048173545,0.9438186,0.019644393,0.018247077
4,0.00033210215,0.00011245252,0.00045704108,9.888916e-05,0.9989996
2,0.0048529133,0.44161883,0.5231303,0.027148167,0.0032497894
4,0.00038707294,0.00017791259,0.00041095488,9.801289e-05,0.99892575
4,0.00041423555,0.00015118525,0.00043784405,0.00010492139,0.99889195
4,0.00038274043,0.00013471287,0.0005681287,0.000112041256,0.9988024
4,0.0005138619,0.00010464789,0.00032069773,9.539008e-05,0.99896526
0,0.9906338,0.00089523644,0.0004141085,0.0007825761,0.0072743944
4,0.0007183569,0.00016946468,0.00032111027,0.00012050894,0.99867046
0,0.9910906,0.00055979233,0.00042022744,0.0011341565,0.0067951693
4,0.0005813009,0.000116189796,0.00039304062,0.00010219779,0.9988072
4,0.00043884985,0.000109112945,0.00035183248,0.00010330763,0.9989968
4,0.001219057,0.0005007842,0.00046384527,0.0001857802,0.9976306
4,0.00074335054,0.00015565447,0.0002888627,0.000116264506,0.99869573
4,0.00064608705,0.00013027787,0.00031060833,0.00010125791,0.9988119
0,0.99488145,0.00085237995,0.00039804116,0.0016809145,0.0021874537
4,0.0007402234,9.735009e-05,0.00033388147,9.582482e-05,0.99873286
4,0.00092046283,0.00029210473,0.0003407285,0.00014511016,0.9983015
0,0.99662024,0.0006933587,0.0002546823,0.0011756838,0.0012561549
4,0.0011434257,0.00012049378,0.0002887583,0.00012277788,0.99832445
4,0.0004970883,0.00010486407,0.0004163163,0.00010546261,0.9988762
4,0.000536657,0.00010390414,0.0003331264,9.3900446e-05,0.9989325
4,0.0008168096,0.0004946206,0.0005211282,0.00025320504,0.99791414
0,0.9942668,0.0020799595,0.00018518798,0.0018852722,0.001582646
4,0.0005843443,0.00012668374,0.00028931018,0.00011050785,0.99888915
4,0.0005031275,0.000116931675,0.00038177054,9.7899756e-05,0.99890053
0,0.67072546,0.17507075,0.0791037,0.062060952,0.01303936
4,0.00075522007,0.0008119009,0.00085288734,0.000252893,0.99732715
4,0.03791636,0.0416636,0.009459266,0.00426851,0.90669227
4,0.00041427504,0.00012668651,0.00035140742,9.750498e-05,0.9990101
4,0.00037419418,0.00012030891,0.00048894313,9.8974735e-05,0.9989177
4,0.0004619875,9.711049e-05,0.00034610424,0.000102108155,0.998993
4,0.0007023177,0.00032956235,0.00043714247,0.00016259581,0.9983687
4,0.000716772,0.00013469515,0.0002793419,0.00011278041,0.99875623
4,0.00047739097,0.00011099529,0.00041524848,0.000111710615,0.99888486
0,0.99323565,0.001463208,0.000645394,0.004105066,0.0005506786
4,0.00072872883,9.6900854e-05,0.00033375795,9.147331e-05,0.998749
4,0.012314311,0.0005814459,0.0005895368,0.00029827957,0.9862166
0,0.9948407,0.0017135029,0.00029551497,0.0021768631,0.0009733124
4,0.0009918588,0.00013094702,0.0003324653,0.00011124591,0.9984334
4,0.00050592277,0.00010741434,0.0004151582,0.00011040861,0.998861
4,0.00034581902,0.00011751254,0.00047457972,0.0001283745,0.99893385
4,0.0007723853,0.0008866021,0.001338493,0.00043196327,0.9965708
4,0.00036946227,0.00017505276,0.00049659907,0.00012768622,0.998831
2,0.004198693,0.044366922,0.7617098,0.18623117,0.003493461
3,0.09799703,0.06664432,0.35432544,0.47894716,0.002086027
4,0.00066527637,9.45753e-05,0.00030035997,9.051476e-05,0.99884915
0,0.74270344,0.0028326737,0.00104578,0.003015124,0.25040305
4,0.012118373,0.0004841814,0.0004710808,0.00037254026,0.9865538
0,0.9930832,0.00075899233,0.00036912982,0.00309076,0.0026980282
4,0.0005192945,0.00010590971,0.0003787253,0.000101113736,0.9988949
4,0.00038577945,0.00014059234,0.0004088855,0.00010493369,0.9989596
4,0.009769919,0.330432,0.044737563,0.008239193,0.60682124
1,0.021377342,0.6985061,0.09694087,0.035659138,0.1475166
4,0.00039507257,0.00016013911,0.00039155906,0.00010921029,0.99894387
4,0.00048861967,0.00018692401,0.0006985217,0.000114177,0.99851197
4,0.00030888,0.00010154725,0.0005282563,0.00010521558,0.9989563
4,0.0006255784,0.000633284,0.0011403641,0.00030172712,0.9972991
4,0.00033381654,0.00014475783,0.00048566776,9.984057e-05,0.99893576
4,0.00034239268,0.0001252065,0.0004952004,0.00010475891,0.9989325
2,0.002107513,0.011539328,0.95455563,0.030363344,0.0014339283
4,0.00047097093,9.626007e-05,0.00033137956,9.712623e-05,0.99900436
4,0.0011270671,0.0005663314,0.00056887575,0.00018996689,0.9975478
4,0.22796284,0.0036032025,0.001170973,0.0023370874,0.7649257
0,0.9891347,0.0019413885,0.0004676808,0.0024812259,0.005975237
4,0.0018000737,0.0001711863,0.0006903007,0.000148133,0.9971902
4,0.00037678503,0.00013605226,0.00037678916,9.980411e-05,0.9990107
1,0.005277905,0.9851501,0.0018200387,0.006610182,0.001141598
4,0.0005023582,0.0002823031,0.00034913525,0.00011856146,0.99874765
4,0.00046564805,0.00019329641,0.00035683016,0.00010617731,0.99887824
4,0.00039121456,0.0001269601,0.00047223928,0.000102303595,0.99890727
4,0.0005221353,0.00010224594,0.00032301917,8.330074e-05,0.99896914
4,0.0027945344,0.0006893744,0.00039341603,0.00015657637,0.99596596
0,0.99457735,0.0010433941,0.00023911413,0.00095155666,0.0031885062
4,0.0007556793,0.000126694,0.00028821413,0.000104243074,0.9987252
4,0.00046391756,0.00011005581,0.00042247973,9.763413e-05,0.9989058
4,0.00047495097,0.000101708036,0.00032659376,9.747875e-05,0.9989991
4,0.0006323872,0.0004430337,0.0004886241,0.00018286299,0.998253
4,0.0006239274,0.00014390908,0.00029099782,0.00011146818,0.9988296
4,0.0005859171,0.00012090864,0.00030236805,0.00010617822,0.99888486
0,0.99399,0.0015538374,0.00045548094,0.0033994515,0.0006010626
4,0.00030432802,0.000121164194,0.0006361198,0.00010163629,0.9988367
4,0.0007101832,0.0011501672,0.0017268977,0.000335723,0.9960771
2,0.002483924,0.036532145,0.92030466,0.036643263,0.0040358324
4,0.00031044518,0.00017751295,0.0011257093,0.00015167828,0.9982348
4,0.0003240151,0.00013137444,0.0008975579,0.00012467151,0.9985224
4,0.00047215255,0.00010832983,0.00032844688,9.2382e-05,0.99899864
0,0.9866423,0.008844532,0.00032742796,0.0017891075,0.0023964797
4,0.0007090003,0.00017947186,0.00027236453,0.0001044178,0.9987347
4,0.0022168963,0.00035349256,0.0005191685,0.00021167232,0.9966986
4,0.00044818295,0.00011503596,0.0004197146,0.00010098711,0.9989162
2,0.001474353,0.0027779615,0.98259276,0.00757043,0.005584742
4,0.00089616893,0.00081718125,0.0028412014,0.00057364407,0.9948719
2,0.0018637355,0.0040525477,0.9589751,0.0071646795,0.027943745
2,0.00095435994,0.0028827281,0.97932464,0.009508605,0.0073298267
4,0.0003828786,0.00017548737,0.001543265,0.00019450912,0.99770385
4,0.00033254077,0.00013314595,0.0006858213,0.0001207054,0.9987276
4,0.002187822,0.010073943,0.049511664,0.0019677773,0.93625885
4,0.0007549543,0.0005209224,0.0025758,0.00024955464,0.99589854
4,0.00033846244,0.00013801787,0.00054441404,0.00012039855,0.9988587
2,0.0008957609,0.0029716373,0.98239,0.0075065256,0.0062358356
4,0.00057176687,9.698471e-05,0.00030850232,9.433712e-05,0.9989282
4,0.00064584985,0.0003667801,0.00041944746,0.00015565165,0.9984125
0,0.9905926,0.0012527836,0.00021154377,0.0011013987,0.006841777
4,0.0008452721,0.0001180588,0.00027378617,0.00012050068,0.99864244
0,0.99614644,0.0008918352,0.0003289485,0.0017316598,0.00090112374
4,0.00035011204,0.00012786083,0.000681928,0.000100188045,0.99873996
4,0.0072843363,0.07638328,0.13996542,0.005636088,0.77073103
2,0.0048565757,0.03645043,0.9150184,0.029721802,0.013952825
4,0.00037513144,0.00013674115,0.0004990769,0.00010042863,0.9988887
4,0.00038419335,0.00012920747,0.0008035792,0.00010092482,0.9985819
4,0.00034121968,0.000119488264,0.00045260275,0.000110971254,0.99897575
1,0.018322965,0.49074268,0.37818444,0.10682799,0.0059220553
4,0.0009088832,0.0006448589,0.0013997111,0.0002024858,0.9968441
4,0.0004002724,0.00015512411,0.00044824943,0.00011445457,0.99888194
4,0.0003690367,0.00013697517,0.0006116186,0.000118857846,0.9987633
4,0.000416927,0.000105483436,0.0003494689,9.158382e-05,0.9990363
0,0.9905077,0.0060395,0.0004453303,0.0019194231,0.0010877856
4,0.00061448757,0.00017331273,0.00029202338,9.9808574e-05,0.99882054
4,0.0006354198,0.00016206852,0.00034010326,0.00010306516,0.9987595
4,0.0003843548,0.00011648125,0.00044095475,9.85727e-05,0.9989596
4,0.00038421934,0.00011206818,0.00037995153,9.127202e-05,0.99903244
4,0.0014664022,0.008866829,0.0027495672,0.0007515343,0.9861658
0,0.70937264,0.13471426,0.0029335162,0.14276487,0.010214762
4,0.0010733678,0.0007107046,0.0016316861,0.0004603743,0.99612373
4,0.00041875805,0.00011565185,0.00044696179,0.000104494706,0.9989139
4,0.0006697515,0.00010116901,0.0003080372,9.598845e-05,0.99882483
4,0.0007514863,0.0003840783,0.00038137898,0.00016226307,0.9983206
0,0.996033,0.00078985514,0.00019637501,0.0014756563,0.0015050143
4,0.000747071,0.00011833622,0.00027426492,0.00011979783,0.99874055
4,0.0006107018,0.00011540747,0.00034759357,0.00010652092,0.9988196
4,0.00033880494,0.00013427755,0.000500743,0.000119814045,0.99890625
4,0.00079202565,0.0010289159,0.0014675537,0.00044589018,0.9962657
2,0.0011025489,0.0345451,0.9328526,0.027829384,0.003670037
4,0.00030308228,0.00015971054,0.00052982994,0.0001243265,0.998883
4,0.0003613993,0.00014469531,0.0006715584,0.000120034776,0.99870247
4,0.00031185796,0.00012468081,0.00052450545,0.00011335547,0.99892575
4,0.0008301355,0.0011886175,0.0015740228,0.00038684267,0.9960201
2,0.013245914,0.31312197,0.39966112,0.27250338,0.0014676305
4,0.00032707,0.00015600595,0.0005382832,0.00012443776,0.9988544
4,0.00036723845,0.00012477773,0.00055988575,0.00010650243,0.99884146
4,0.0003469446,0.00010219856,0.00044039413,8.868747e-05,0.999022
2,0.018629653,0.12902832,0.78472674,0.065851115,0.0017643138
4,0.0004301272,0.0001784247,0.00046876582,9.351421e-05,0.9988291
4,0.00042388233,0.00015551843,0.0005032431,0.00010356895,0.99881375
4,0.0004015211,0.00013209318,0.0006448845,0.000105837724,0.9987157
4,0.00046477708,0.00010896622,0.00032683398,8.935723e-05,0.9990101
0,0.9855364,0.008702529,0.0006841669,0.0040525845,0.0010246519
4,0.0006589899,0.0001771713,0.00028937118,0.00010968646,0.99876475
4,0.0005690456,0.00015095128,0.0003415884,0.00010016166,0.99883807
4,0.00046863596,0.00011684952,0.00039515024,9.81928e-05,0.998921
4,0.0004597863,0.000111062735,0.00032311038,8.657134e-05,0.99901956
0,0.9833887,0.0058941795,0.00025868457,0.0011204549,0.009338023
0,0.9839215,0.0027286033,0.00028321345,0.0013380654,0.0117285
4,0.0007114671,0.00015071938,0.0003072934,9.9618956e-05,0.998731
4,0.00045851257,0.00011582658,0.00039626518,9.9313045e-05,0.99893004
4,0.0004995015,9.919774e-05,0.00033056838,0.00010070263,0.99897003
4,0.0008002696,0.00036845135,0.00038374405,0.00017002624,0.9982777
0,0.9957832,0.00095221255,0.00021500094,0.0018214444,0.0012282726
0,0.99349105,0.0011130146,0.000321352,0.003991281,0.0010834703
4,0.0005338653,0.00010355928,0.00038046986,0.000104356375,0.99887764
4,0.00037978904,0.00010834738,0.00037481563,0.0001007181,0.9990363
4,0.00063880044,0.00088387734,0.0007019662,0.00024068494,0.99753445
0,0.56971127,0.36945683,0.0031650646,0.056022275,0.0016444694
4,0.00058276963,0.00015573482,0.0003558065,0.000114849056,0.99879104
4,0.00042931744,0.00012631011,0.0004500845,0.00011102567,0.9988834
4,0.0003218206,0.0001291582,0.0008070333,0.00012534737,0.9986167
4,0.0039874194,0.008225814,0.055685725,0.002054035,0.9300469
4,0.0054383157,0.0028999578,0.014664399,0.0010867176,0.97591037
4,0.0003392333,0.0001475476,0.00076189823,0.00012702719,0.9986244
2,0.0017994686,0.0033645122,0.9787854,0.013911921,0.0021388128
4,0.00034130216,0.00015352156,0.0006312592,0.00010966658,0.9987643
4,0.0009328827,0.0017010182,0.0021469034,0.0005083094,0.99471116
4,0.0037339197,0.014138308,0.067154385,0.0030449769,0.91192836
4,0.00034932693,0.0001454041,0.000511942,0.00012070759,0.9988724
2,0.004080085,0.01697968,0.9515854,0.017604642,0.009750349
4,0.00031085164,0.00011311304,0.00049930427,9.9235695e-05,0.9989777
2,0.0048675346,0.18212135,0.55010724,0.01502906,0.24787463
4,0.0006307248,0.00041617278,0.0013638196,0.00015297423,0.99743646
4,0.00034703477,0.00012858537,0.00043851763,0.00010205296,0.9989839
2,0.0019515748,0.006682793,0.96484655,0.010408152,0.016110992
4,0.00071564055,0.000106044135,0.00034689103,0.00011888686,0.9987125
4,0.000673008,0.0003782754,0.00039838653,0.00016214335,0.99838823
