predicted_label,no,yes
0,0.9999142,8.5962616e-05
0,0.99996334,3.675305e-05
0,0.99993795,6.197261e-05
0,0.9999718,2.8302326e-05
1,0.00019885266,0.9998012
0,0.9999533,4.6731628e-05
0,0.9999666,3.3573386e-05
0,0.9999652,3.4875393e-05
0,0.99997616,2.3881978e-05
1,0.000114604314,0.9998856
0,0.99936986,0.0006301266
0,0.9996358,0.0003644355
0,0.99992746,7.236784e-05
0,0.9999461,5.389082e-05
0,0.9218189,0.07818116
0,0.9999395,6.066752e-05
0,0.99996704,3.3121036e-05
0,0.9999647,3.5379322e-05
0,0.9999775,2.2374508e-05
1,0.00011587397,0.99988407
1,0.09910679,0.9008932
0,0.9999399,6.002469e-05
0,0.9999375,6.27316e-05
0,0.99997383,2.6174599e-05
1,0.0074988585,0.99250114
1,0.00023015804,0.99977
0,0.99994993,4.989403e-05
0,0.9999323,6.759076e-05
0,0.9999504,4.9477814e-05
0,0.9995662,0.00043370167
0,0.9986308,0.0013691221
0,0.9999681,3.1858115e-05
0,0.99992085,7.9114194e-05
0,0.99997616,2.3731203e-05
1,0.0015904157,0.9984096
0,0.9987243,0.0012756749
0,0.99991274,8.745826e-05
0,0.9998941,0.00010581884
0,0.9999757,2.4575702e-05
1,0.00045901438,0.999541
1,0.00019531994,0.9998048
0,0.99994797,5.1823135e-05
0,0.9999018,9.8193654e-05
0,0.9999814,1.8449073e-05
0,0.9997449,0.0002551155
1,0.00024388928,0.9997561
0,0.99995273,4.7377678e-05
0,0.9998927,0.00010733632
0,0.9999809,1.9229774e-05
0,0.999693,0.0003070737
0,0.999877,0.00012306521
0,0.99997425,2.5943353e-05
0,0.9999609,3.9272083e-05
0,0.9999791,2.0842372e-05
1,0.00016341239,0.9998367
0,0.99995226,4.7767437e-05
0,0.99996614,3.3912947e-05
0,0.9999566,4.3646196e-05
0,0.99997336,2.6640671e-05
1,0.00012156826,0.99987835
1,0.0001837633,0.9998162
0,0.9998365,0.00016375717
0,0.99973255,0.00026760262
0,0.9998288,0.00017132971
0,0.99974394,0.00025599066
0,0.99987745,0.00012245748
0,0.99996275,3.7368478e-05
0,0.9999623,3.7715585e-05
0,0.9999757,2.4175362e-05
1,0.00012744413,0.9998727
0,0.9998183,0.00018166797
0,0.9999475,5.2491247e-05
0,0.99994224,5.7693316e-05
0,0.99997616,2.4007e-05
1,0.0002564173,0.9997435
0,0.9999156,8.45364e-05
0,0.9999723,2.787526e-05
0,0.9999586,4.135832e-05
0,0.9999781,2.176485e-05
1,0.0001447998,0.9998553
1,0.00019687456,0.99980307
0,0.9999681,3.186331e-05
0,0.99987835,0.000121799545
0,0.9999795,2.0555672e-05
0,0.9995676,0.0004324194
0,0.9959603,0.00403971
0,0.9999142,8.6020926e-05
0,0.99994797,5.183391e-05
0,0.9999723,2.7709102e-05
1,0.0002829597,0.999717
1,0.00020085294,0.99979925
0,0.99994993,5.0223724e-05
0,0.9999161,8.421036e-05
0,0.9999823,1.759575e-05
0,0.9997621,0.0002380863
0,0.999919,8.1339975e-05
0,0.9999695,3.0780506e-05
0,0.9999614,3.849373e-05
0,0.9999818,1.8249582e-05
1,0.00014712384,0.99985296
0,0.9999218,7.84605e-05
0,0.9999747,2.5108471e-05
0,0.9999675,3.2333523e-05
0,0.99998,2.0134132e-05
1,0.0001314193,0.99986863
0,0.99993473,6.5488464e-05
0,0.99995947,4.0727296e-05
0,0.9993603,0.0006397659
0,0.9999638,3.6338894e-05
1,0.00019483492,0.9998052
0,0.999693,0.00030712524
0,0.9998836,0.00011651757
0,0.9993651,0.0006349966
0,0.9999179,8.191268e-05
1,0.00046748098,0.9995325
1,0.00023975667,0.99976015
0,0.9999256,7.467785e-05
0,0.9998793,0.0001205086
0,0.9999575,4.234355e-05
0,0.9997554,0.0002446023
0,0.98264897,0.017351072
0,0.9985258,0.0014742615
0,0.8746644,0.12533554
0,0.9986948,0.0013051702
0,0.99410576,0.0058941543
0,0.9998522,0.00014805335
0,0.99996185,3.8082908e-05
0,0.9998408,0.00015935696
0,0.9999709,2.9047365e-05
1,0.00014826983,0.9998517
0,0.99995905,4.130393e-05
0,0.9999723,2.7487935e-05
0,0.99996185,3.7996713e-05
0,0.99997663,2.3361836e-05
1,0.00011441396,0.9998856
1,0.00021904294,0.9997809
0,0.9995014,0.0004987862
0,0.9997115,0.0002885758
0,0.99991035,8.962898e-05
0,0.9997669,0.00023321912
0,0.99991274,8.7120774e-05
0,0.9999538,4.6483958e-05
0,0.99996334,3.6978374e-05
0,0.9999757,2.436274e-05
1,0.00011005643,0.9998899
0,0.99975735,0.00024256343
0,0.9998756,0.00012432637
0,0.99990886,9.122346e-05
0,0.99996704,3.2876324e-05
1,0.00035422284,0.9996458
0,0.99990946,9.084173e-05
0,0.99997383,2.6356323e-05
0,0.99995136,4.861068e-05
0,0.99997705,2.2776632e-05
1,0.00012618925,0.9998739
0,0.9999675,3.2467284e-05
0,0.9999714,2.8617216e-05
0,0.9999647,3.5181554e-05
0,0.9999752,2.4711306e-05
1,9.962656e-05,0.9999004
0,0.9999147,8.544093e-05
0,0.9999247,7.5384094e-05
0,0.9999538,4.6288038e-05
0,0.99997425,2.5949143e-05
1,0.00013094016,0.9998688
1,0.00025962325,0.9997404
0,0.99992657,7.331312e-05
0,0.99987084,0.00012906069
0,0.99997663,2.3492603e-05
0,0.9998665,0.0001335282
0,0.9999284,7.154103e-05
0,0.99996334,3.697541e-05
0,0.9999604,3.94194e-05
0,0.9999752,2.470598e-05
1,0.00012692522,0.99987316
0,0.99994135,5.8720336e-05
0,0.9999695,3.0639956e-05
0,0.99996334,3.6828027e-05
0,0.9999752,2.4829229e-05
1,0.00011921407,0.99988085
0,0.99994475,5.5298595e-05
0,0.99996334,3.69439e-05
0,0.9999356,6.433583e-05
0,0.99996907,3.0822248e-05
1,0.000141542,0.9998584
1,0.048797846,0.95120215
0,0.99496394,0.005036133
0,0.9912688,0.008731176
0,0.9976536,0.0023463208
0,0.99973255,0.00026728224
0,0.9998688,0.00013101123
0,0.99992365,7.63883e-05
0,0.99992424,7.5997734e-05
0,0.99995947,4.0357052e-05
1,0.000150952,0.9998491
0,0.99910897,0.0008910139
0,0.99882454,0.0011754264
0,0.99938005,0.0006198078
0,0.9998117,0.0001881782
1,0.01023892,0.989761
0,0.99990994,9.017753e-05
0,0.9999647,3.5274144e-05
0,0.9999404,5.96653e-05
0,0.99996996,3.02305e-05
1,0.00015460144,0.99984556
0,0.9999681,3.1938212e-05
0,0.9999695,3.0811818e-05
0,0.9999714,2.8702683e-05
0,0.99998045,1.9595962e-05
1,0.000114283655,0.9998856
0,0.9998936,0.00010644091
0,0.9997969,0.00020294936
0,0.99894863,0.0010514106
0,0.99997425,2.5867434e-05
1,0.0006618695,0.99933815
0,0.9998965,0.00010340423
0,0.99990517,9.501411e-05
0,0.9999142,8.5936554e-05
0,0.9999757,2.438296e-05
1,0.00013487175,0.9998651
0,0.9998756,0.00012451479
0,0.99930984,0.00069031253
1,0.0016921356,0.99830794
0,0.9998799,0.00012000021
0,0.99980307,0.00019686182
0,0.999929,7.118394e-05
0,0.9999504,4.9791928e-05
0,0.9999366,6.339834e-05
0,0.9999786,2.143075e-05
1,0.0001576358,0.99984235
0,0.99994224,5.7815752e-05
0,0.9999709,2.9001583e-05
0,0.9999675,3.2666805e-05
0,0.9999752,2.4936562e-05
1,0.00013347447,0.9998665
0,0.9992536,0.0007463332
0,0.99982494,0.00017491142
0,0.9999547,4.5401317e-05
0,0.9999723,2.770189e-05
1,0.0005178581,0.99948233
1,0.00026857725,0.99973136
0,0.99995905,4.090694e-05
0,0.9999404,5.9880094e-05
0,0.99996996,2.988808e-05
0,0.9997692,0.00023058076
0,0.99988407,0.00011591354
0,0.99996704,3.3059056e-05
0,0.99996704,3.2870903e-05
0,0.9999786,2.1729302e-05
1,0.00015352566,0.9998465
0,0.99988085,0.00011905296
0,0.99997425,2.5963598e-05
0,0.9999647,3.5480927e-05
0,0.9999781,2.1779219e-05
1,0.00016453708,0.99983555
0,0.99440616,0.0055937264
0,0.99954283,0.00045720176
1,0.043264158,0.9567358
0,0.9780431,0.021956915
0,0.9992565,0.000743554
1,0.44314805,0.5568519
0,0.99951327,0.00048673767
0,0.99391824,0.006081912
0,0.9975675,0.0024325156
0,0.9987538,0.0012461785
0,0.9998331,0.00016706616
0,0.9999161,8.420394e-05
0,0.999701,0.00029887242
0,0.9998645,0.00013549316
1,0.0005132375,0.9994868
0,0.9998379,0.0001621721
0,0.9999084,9.1804526e-05
0,0.9998904,0.00010956863
0,0.9999461,5.382847e-05
1,0.0002875138,0.9997125
0,0.99990654,9.33694e-05
0,0.9999604,3.943993e-05
0,0.99994475,5.521692e-05
0,0.99995995,4.0015962e-05
1,0.00022901973,0.9997709
0,0.99996704,3.308719e-05
0,0.99997705,2.3085238e-05
0,0.9999752,2.4619074e-05
0,0.9999795,2.058714e-05
1,0.000106152394,0.9998936
0,0.9999008,9.937443e-05
1,0.00032399874,0.99967605
0,0.99993706,6.2779356e-05
0,0.9999714,2.875356e-05
0,0.9991937,0.0008062117
0,0.9999356,6.4524465e-05
0,0.99995905,4.1166448e-05
0,0.9999681,3.1946223e-05
0,0.9999786,2.1556132e-05
1,0.00010952851,0.9998904
0,0.9998593,0.0001408218
1,0.0052858717,0.99471414
0,0.99974585,0.0002540872
0,0.9999609,3.898386e-05
0,0.9997125,0.00028765752
0,0.99993426,6.5721026e-05
0,0.9999643,3.5701687e-05
0,0.99996704,3.304951e-05
0,0.9999786,2.1330083e-05
1,0.00012456147,0.9998756
0,0.9999538,4.6286e-05
0,0.9999675,3.2393553e-05
0,0.99997044,2.9384413e-05
0,0.99997616,2.3880475e-05
1,0.00015883382,0.9998413
0,0.9996734,0.0003264823
0,0.9999332,6.669044e-05
0,0.9999547,4.5451958e-05
0,0.9999747,2.5121502e-05
1,0.00024340529,0.9997566
0,0.99982446,0.00017554863
0,0.99997044,2.97366e-05
0,0.9999647,3.536452e-05
0,0.99997616,2.3806959e-05
1,0.0003849997,0.999615
1,0.00047374272,0.9995262
0,0.99996334,3.665626e-05
0,0.99995273,4.734087e-05
0,0.9999747,2.536895e-05
0,0.9996982,0.00030171304
0,0.99992365,7.6190845e-05
0,0.9999747,2.525335e-05
0,0.9999638,3.6505277e-05
0,0.9999791,2.1001877e-05
1,0.00016716831,0.9998329
0,0.9999609,3.9082133e-05
0,0.9999723,2.786019e-05
0,0.99992746,7.262655e-05
0,0.9999747,2.5213982e-05
1,0.00013827914,0.9998617
1,0.060349528,0.9396504
0,0.9995447,0.00045507977
0,0.98219657,0.017803514
0,0.9991532,0.0008468136
0,0.9998017,0.00019859434
0,0.999887,0.000113159964
0,0.9999586,4.1781e-05
0,0.99992424,7.575489e-05
0,0.99996185,3.8089845e-05
1,0.00013897759,0.999861
0,0.99990994,9.009793e-05
0,0.99992317,7.70425e-05
0,0.9997487,0.00025139467
0,0.9999638,3.6313708e-05
1,0.00027591563,0.9997241
0,0.99992704,7.296284e-05
0,0.9999723,2.7552813e-05
0,0.99992514,7.499509e-05
0,0.9999752,2.4918423e-05
1,0.00014987201,0.99985033
0,0.9999461,5.3742395e-05
0,0.99997276,2.7359105e-05
0,0.99997663,2.3194207e-05
0,0.9999795,2.0751138e-05
1,0.00011888959,0.99988127
0,0.6285764,0.3714236
0,0.9998913,0.000108599386
0,0.9999543,4.58504e-05
0,0.99997616,2.3856004e-05
1,0.09778043,0.90221953
0,0.9999018,9.818598e-05
0,0.99996996,2.9892672e-05
0,0.99997425,2.5917683e-05
0,0.99998,2.0066138e-05
1,0.00012618165,0.9998736
0,0.9997606,0.00023941876
0,0.99997336,2.699684e-05
0,0.99997336,2.6798914e-05
0,0.99998,1.9998737e-05
1,0.00015953185,0.9998405
0,0.9900682,0.009931693
0,0.99996996,3.0073128e-05
0,0.99996275,3.7352303e-05
0,0.9999786,2.1752774e-05
1,0.0025425763,0.9974574
1,0.00018750786,0.9998126
0,0.99996614,3.4014913e-05
0,0.99991316,8.661841e-05
0,0.9999714,2.8669856e-05
0,0.9997449,0.00025528076
0,0.99993515,6.472686e-05
0,0.99993706,6.2942294e-05
0,0.9999643,3.603888e-05
0,0.9999791,2.0841579e-05
1,0.00013427895,0.9998656
1,0.00019320482,0.99980694
0,0.999957,4.3041713e-05
0,0.99992746,7.2666946e-05
0,0.99998385,1.6411057e-05
0,0.99974966,0.0002504776
0,0.9998975,0.00010262283
0,0.9999695,3.0462288e-05
0,0.9999723,2.7529779e-05
0,0.9999791,2.1119211e-05
1,0.00014933727,0.9998508
1,0.00026623515,0.9997337
0,0.9999675,3.2651977e-05
0,0.9998445,0.00015566428
0,0.99997276,2.7170698e-05
0,0.9997606,0.00023942902
0,0.99995184,4.8230915e-05
0,0.9999461,5.40038e-05
0,0.99995947,4.078245e-05
0,0.99997425,2.5693244e-05
1,0.00010177071,0.9998984
0,0.99989605,0.00010395002
1,0.00046401253,0.9995359
0,0.9999427,5.732962e-05
