predicted_label,no,yes
0,0.9999461,5.4094937e-05
0,0.9999475,5.2465122e-05
1,0.00012849698,0.99987173
0,0.99994993,5.0348794e-05
0,0.9999533,4.6636174e-05
1,0.00012177329,0.99987835
0,0.99989563,0.00010456776
0,0.9999399,6.0320333e-05
0,0.9938573,0.006142716
0,0.99365926,0.0063408506
0,0.99370635,0.006293618
1,0.00021332293,0.9997869
0,0.99993426,6.592636e-05
0,0.9998965,0.000103409766
1,0.00017315513,0.9998269
0,0.99993795,6.2022045e-05
0,0.9999399,6.0010723e-05
1,0.007064174,0.99293596
0,0.9978588,0.002141161
0,0.99759823,0.0024017445
0,0.99929816,0.00070199766
1,0.0020624085,0.9979377
0,0.9996439,0.00035618828
1,0.00013907875,0.9998608
0,0.9999471,5.2852818e-05
0,0.9999509,4.9347847e-05
1,0.00012999713,0.9998699
0,0.9999509,4.938589e-05
0,0.9999547,4.5351026e-05
1,0.00013045194,0.9998699
0,0.9999227,7.752068e-05
0,0.9999504,4.952625e-05
1,0.004493507,0.9955066
0,0.99776036,0.0022395968
0,0.9997175,0.0002825172
0,0.9964173,0.00358283
0,0.9826366,0.017363323
0,0.9745995,0.02540057
0,0.99825037,0.0017495773
1,0.28534335,0.71465653
0,0.9962611,0.0037387498
1,0.007993448,0.9920065
0,0.999104,0.0008960304
0,0.9995399,0.00046004844
1,0.0006805715,0.99931926
0,0.9998522,0.00014804659
0,0.9999418,5.8064958e-05
1,0.00015987376,0.9998403
0,0.99994993,5.029701e-05
0,0.99994516,5.4876164e-05
1,0.00014870739,0.9998513
0,0.9999495,5.0516217e-05
0,0.9999533,4.6856803e-05
1,0.00013067506,0.9998693
0,0.9999156,8.456479e-05
0,0.99994224,5.7919726e-05
1,0.003457582,0.99654245
0,0.9992217,0.0007783266
0,0.9999184,8.1683254e-05
1,0.00023381418,0.9997663
0,0.99990994,9.037753e-05
0,0.99993086,6.928078e-05
0,0.99021125,0.00978875
1,0.008673666,0.9913263
0,0.9990454,0.0009545529
1,0.00013442167,0.9998656
0,0.9999418,5.8438436e-05
0,0.99995613,4.3841097e-05
1,0.00064649014,0.9993534
0,0.9997418,0.00025821506
0,0.9999113,8.852244e-05
1,0.00014402223,0.99985605
0,0.9999375,6.2542356e-05
0,0.99994993,4.990374e-05
1,0.0001407399,0.9998593
0,0.99994516,5.4715525e-05
0,0.9999504,4.9639737e-05
1,0.0001271758,0.9998727
0,0.99990994,9.016024e-05
0,0.99994427,5.607779e-05
0,0.9988904,0.0011097952
1,0.0027241374,0.997276
0,0.9998413,0.00015867062
1,0.0002798787,0.9997201
0,0.9999247,7.5505406e-05
0,0.99980974,0.00019015503
1,0.00013512718,0.9998651
0,0.9999466,5.329941e-05
0,0.9999552,4.4699816e-05
1,0.00014943215,0.9998508
0,0.9998462,0.00015378575
0,0.9999432,5.694905e-05
1,0.0040739495,0.99592596
0,0.9995864,0.00041348088
0,0.9863706,0.013629491
1,0.00019697823,0.99980307
0,0.9999227,7.7078155e-05
0,0.99988514,0.00011494033
1,0.00016078552,0.99983925
0,0.999929,7.09937e-05
0,0.999939,6.128754e-05
1,0.00013065201,0.9998693
0,0.99989885,0.00010129152
0,0.9999218,7.8340425e-05
0,0.99899465,0.0010053318
1,0.003490341,0.99650973
0,0.9998651,0.00013489182
1,0.00015523081,0.99984497
0,0.99993473,6.538301e-05
0,0.9999332,6.6786735e-05
1,0.00013007353,0.9998699
0,0.9999461,5.3837353e-05
0,0.9999543,4.589568e-05
1,0.000119701435,0.9998804
0,0.9999056,9.448812e-05
0,0.9999427,5.7051133e-05
0,0.8892053,0.11079475
1,0.0721101,0.9278898
0,0.9999427,5.750858e-05
1,0.00013632032,0.9998636
0,0.9999399,6.00516e-05
0,0.9999547,4.5158286e-05
1,0.00013656911,0.9998636
0,0.99995613,4.3748547e-05
0,0.99995947,4.058198e-05
1,0.00012022817,0.9998799
0,0.99989176,0.00010820055
0,0.9999399,6.0054346e-05
1,0.00045366737,0.9995462
0,0.9997988,0.00020142495
0,0.99994427,5.572912e-05
1,0.00016304983,0.9998369
0,0.9999475,5.237883e-05
0,0.999939,6.112101e-05
1,0.0001569377,0.9998431
0,0.9999533,4.6849833e-05
0,0.99995273,4.70884e-05
1,0.00013623688,0.9998636
0,0.99991316,8.6759035e-05
0,0.99994475,5.5160494e-05
0,0.9980859,0.0019141877
0,0.9987567,0.0012432886
1,0.008764914,0.991235
0,0.99503946,0.0049606306
0,0.9995633,0.00043659148
1,0.00895585,0.9910441
1,0.00017071092,0.9998293
0,0.9999256,7.4343814e-05
0,0.9999147,8.5620384e-05
1,0.000121673926,0.99987835
0,0.999907,9.313658e-05
0,0.99994135,5.879784e-05
1,0.0006650235,0.99933505
0,0.9995242,0.00047573366
0,0.9999375,6.250306e-05
1,0.00015269656,0.9998474
0,0.99994564,5.453054e-05
0,0.9999543,4.6056593e-05
1,0.00013683611,0.99986315
0,0.99995136,4.868667e-05
0,0.9999586,4.1528394e-05
0,0.9975328,0.002467102
1,0.0036943108,0.99630564
0,0.99937385,0.00062620454
1,0.000348858,0.999651
0,0.9997167,0.000283328
0,0.9998265,0.0001737329
0,0.9983077,0.0016922299
0,0.99903506,0.0009649101
1,0.0034032792,0.9965966
1,0.00013579508,0.99986404
0,0.99992657,7.334773e-05
0,0.9999504,4.958854e-05
1,0.00013288007,0.99986696
0,0.9998727,0.00012753616
0,0.9999332,6.676993e-05
0,0.9989191,0.0010808309
1,0.0032109942,0.9967889
0,0.99980354,0.00019628853
1,0.0001343216,0.9998656
0,0.9999356,6.446726e-05
0,0.99995273,4.744636e-05
1,0.00012208713,0.9998779
0,0.99994427,5.592654e-05
0,0.9999533,4.660047e-05
1,0.00011672922,0.9998832
0,0.9999079,9.210902e-05
0,0.9999427,5.734712e-05
1,0.00049550936,0.9995045
0,0.999784,0.00021584985
0,0.99994475,5.5253055e-05
1,0.00016437129,0.99983555
0,0.99995273,4.7411264e-05
0,0.99993515,6.504518e-05
1,0.0001460743,0.999854
0,0.99995905,4.1278177e-05
0,0.99995995,3.988296e-05
0,0.9988341,0.0011658021
1,0.002492546,0.9975076
0,0.99886286,0.0011371326
1,0.00049605593,0.999504
0,0.9997569,0.00024320018
0,0.99993134,6.873403e-05
0,0.9977395,0.0022605474
0,0.99485034,0.0051496797
1,0.010944067,0.98905593
1,0.00016128586,0.9998388
0,0.99993706,6.287354e-05
0,0.9999427,5.7298086e-05
1,0.0006296572,0.99937034
0,0.9996022,0.0003979267
0,0.9991897,0.00081025675
0,0.9964966,0.00350331
1,0.005424072,0.994576
0,0.99980646,0.00019380604
1,0.0001901583,0.99980974
0,0.9999375,6.2677784e-05
0,0.99993086,6.906026e-05
1,0.00016128186,0.9998388
0,0.9999495,5.078958e-05
0,0.99995565,4.446474e-05
1,0.00014599923,0.999854
0,0.99993086,6.920161e-05
0,0.99995226,4.7826972e-05
1,0.0004537961,0.9995462
0,0.9997515,0.0002482768
0,0.9999432,5.691283e-05
1,0.0002480184,0.9997521
0,0.99991316,8.6636246e-05
0,0.9998836,0.00011646014
1,0.000121720106,0.99987835
0,0.9999504,4.980988e-05
0,0.9999586,4.1615054e-05
1,0.00012927785,0.99987084
0,0.99986035,0.00013965131
0,0.99993795,6.205186e-05
0,0.99893606,0.001064036
0,0.98524106,0.014758843
1,0.011673692,0.98832625
0,0.99869555,0.001304456
1,0.0031148568,0.99688524
0,0.9966411,0.003358865
1,0.00020502762,0.99979496
0,0.9999195,8.062551e-05
0,0.99990946,9.065402e-05
1,0.00015106217,0.99984884
0,0.99988836,0.00011153167
0,0.99991655,8.358946e-05
1,0.00073532696,0.9992647
0,0.99976873,0.00023150376
0,0.9999332,6.690404e-05
1,0.0014982893,0.99850166
0,0.999816,0.0001843088
0,0.99780965,0.0021903322
1,0.00025635882,0.9997435
0,0.9999366,6.365911e-05
0,0.9999356,6.43054e-05
1,0.000175597,0.99982446
0,0.99992085,7.937462e-05
0,0.99994475,5.5360175e-05
1,0.0004883006,0.9995119
0,0.9994947,0.0005053096
0,0.9999213,7.876736e-05
0,0.9989818,0.0010182514
1,0.0023128474,0.99768716
0,0.998257,0.0017430139
1,0.00017311978,0.9998269
0,0.9999284,7.1535505e-05
0,0.99993795,6.219429e-05
0,0.99720204,0.0027979342
1,0.004062632,0.9959373
0,0.99938107,0.00061887363
1,0.000532402,0.99946773
0,0.99971193,0.00028795341
0,0.9997597,0.00024029551
0,0.998861,0.0011389186
0,0.99871415,0.0012859217
1,0.0030170481,0.9969831
1,0.00014156832,0.9998584
0,0.99993515,6.4952445e-05
0,0.9999543,4.5774857e-05
1,0.0001296772,0.99987036
0,0.9998908,0.000109454995
0,0.9999295,7.0803166e-05
0,0.9965293,0.003470681
1,0.007353513,0.99264646
0,0.9998627,0.00013739448
1,0.0001934386,0.99980646
0,0.9999284,7.1729926e-05
0,0.9999156,8.444905e-05
1,0.00014872072,0.9998513
0,0.99994427,5.5998808e-05
0,0.9999538,4.640835e-05
1,0.0001985614,0.9998017
0,0.99990946,9.0459886e-05
0,0.9999466,5.3333275e-05
0,0.9914236,0.008576503
1,0.010592326,0.9894078
0,0.9995905,0.0004094218
1,0.00019775824,0.9998022
0,0.9999366,6.3458225e-05
0,0.999844,0.00015616417
1,0.00014557505,0.9998545
0,0.9999509,4.8966616e-05
0,0.99995226,4.7831534e-05
1,0.00014205059,0.9998579
0,0.9998722,0.00012804374
0,0.99993795,6.189223e-05
1,0.00061422086,0.99938583
0,0.9998083,0.00019168245
0,0.99994564,5.4573204e-05
1,0.00023707327,0.9997631
0,0.9999356,6.428664e-05
0,0.9999195,8.0867234e-05
1,0.00014292543,0.99985695
0,0.9999475,5.264084e-05
0,0.9999575,4.2551703e-05
1,0.00013087536,0.9998693
0,0.99990994,9.0244204e-05
0,0.9999432,5.6952962e-05
1,0.0014322492,0.9985676
0,0.9996432,0.00035692754
0,0.99984694,0.00015323923
0,0.9990511,0.00094900065
0,0.997655,0.0023450456
1,0.0030749408,0.9969251
1,0.00015111532,0.99984884
0,0.9999261,7.393802e-05
0,0.99995136,4.8474947e-05
1,0.000126496,0.9998736
0,0.9998804,0.00011963159
0,0.9999338,6.6390225e-05
1,0.00070860685,0.99929136
0,0.9992933,0.0007066949
0,0.9999409,5.906727e-05
1,0.0001551426,0.99984497
0,0.999939,6.109683e-05
0,0.9999466,5.3665164e-05
1,0.00015395465,0.99984604
0,0.9999375,6.263882e-05
0,0.9999504,4.9702594e-05
1,0.00013445732,0.9998656
0,0.99990886,9.109028e-05
0,0.99994797,5.2089366e-05
1,0.0006744372,0.9993255
0,0.9997132,0.0002867597
0,0.99994797,5.22272e-05
1,0.00014474527,0.9998556
0,0.99995273,4.724998e-05
0,0.99995273,4.711553e-05
1,0.00012364825,0.9998765
0,0.99995273,4.725035e-05
0,0.9999552,4.4804296e-05
1,0.000121712575,0.99987835
0,0.99993086,6.9146925e-05
0,0.99994993,5.017049e-05
0,0.9988086,0.0011914412
1,0.0026281355,0.99737203
0,0.99980736,0.00019248572
1,0.00018754129,0.9998126
0,0.99993086,6.928144e-05
0,0.99993473,6.549559e-05
1,0.00013425884,0.99986607
0,0.9999466,5.3555446e-05
0,0.9999543,4.5966248e-05
1,0.00012413338,0.999876
0,0.9998999,0.0001003594
0,0.99994516,5.489391e-05
1,0.00057907606,0.9994211
0,0.99983174,0.00016811783
0,0.99994427,5.581082e-05
1,0.00014633015,0.9998536
0,0.99995226,4.7785892e-05
0,0.9999461,5.4025233e-05
1,0.00014162072,0.9998584
0,0.9999552,4.4758686e-05
0,0.999958,4.180149e-05
1,0.00013448643,0.9998656
0,0.9999179,8.219948e-05
0,0.99994856,5.171985e-05
1,0.035743017,0.96425706
1,0.24207737,0.7579227
0,0.99993134,6.893438e-05
1,0.0001429373,0.99985695
0,0.99994797,5.2123203e-05
0,0.9999504,4.957705e-05
1,0.00013183204,0.9998684
0,0.999957,4.2972108e-05
0,0.99995565,4.4478016e-05
1,0.00013448592,0.9998656
0,0.99993426,6.5670465e-05
0,0.9999538,4.6258643e-05
0,0.9984548,0.0015452893
0,0.9993317,0.0006682468
1,0.010261256,0.9897387
1,0.00014316608,0.99985695
0,0.9999332,6.673287e-05
0,0.99993086,6.9003974e-05
1,0.00016281863,0.9998374
0,0.9999323,6.763434e-05
0,0.9999175,8.2318336e-05
1,0.000118130876,0.99988174
0,0.999907,9.29865e-05
0,0.9999304,6.9522495e-05
0,0.99865955,0.0013403367
0,0.99541646,0.004583532
1,0.0065937177,0.9934062
1,0.00012902833,0.99987084
0,0.99993706,6.28895e-05
0,0.99994427,5.5960576e-05
1,0.00012535563,0.99987465
0,0.999939,6.093494e-05
0,0.9999461,5.4112785e-05
1,0.000123169,0.999877
0,0.99992794,7.19246e-05
0,0.9999475,5.2597232e-05
1,0.00045129616,0.9995485
0,0.9998651,0.00013520323
0,0.9999399,6.009147e-05
1,0.0001654284,0.9998345
0,0.9999495,5.0388953e-05
0,0.999957,4.2964446e-05
1,0.00015659697,0.9998436
0,0.9999547,4.5385514e-05
0,0.999958,4.2153373e-05
0,0.9988064,0.0011933584
1,0.002132299,0.99786776
0,0.99945843,0.00054156856
0,0.99818057,0.0018193244
1,0.0038588047,0.99614125
0,0.9994174,0.00058246456
1,0.00032266017,0.9996772
0,0.9999113,8.85405e-05
0,0.99986315,0.0001371005
1,0.00018875227,0.99981123
0,0.9999475,5.2710362e-05
0,0.99994993,5.0075654e-05
1,0.00024123002,0.9997587
0,0.9998999,0.0001000309
0,0.9999432,5.6757217e-05
0,0.99897206,0.001027961
1,0.0023399768,0.99766004
0,0.9999079,9.1877235e-05
1,0.00013128114,0.9998688
0,0.99994135,5.8601905e-05
0,0.9999533,4.667631e-05
1,0.00011968294,0.9998804
0,0.9999438,5.631263e-05
0,0.9999495,5.066284e-05
1,0.00012836911,0.99987173
0,0.999929,7.105825e-05
0,0.99995273,4.742727e-05
1,0.00055605144,0.9994438
0,0.99965966,0.00034032515
0,0.9997375,0.0002625854
1,0.00017572466,0.99982446
0,0.9999218,7.826784e-05
0,0.9998622,0.00013801643
1,0.00016250806,0.9998374
0,0.9999427,5.7152156e-05
0,0.9999432,5.6740875e-05
1,0.00014275106,0.9998574
0,0.999929,7.0969465e-05
0,0.99994904,5.10285e-05
1,0.0009763678,0.9990237
0,0.99936646,0.0006336008
0,0.99975735,0.00024252363
1,0.00013656131,0.9998636
0,0.9999504,4.9627477e-05
0,0.99994904,5.0969113e-05
1,0.00014632457,0.9998536
0,0.9999575,4.2602536e-05
0,0.9999552,4.483678e-05
1,0.000115178336,0.99988514
0,0.9999161,8.388542e-05
0,0.9999409,5.922007e-05
0,0.99927616,0.00072382845
0,0.995725,0.004275042
1,0.004390527,0.9956094
1,0.0001785544,0.9998217
0,0.99991655,8.358404e-05
0,0.9999323,6.7758236e-05
1,0.00013296856,0.99986696
0,0.9999332,6.679476e-05
0,0.99995184,4.841322e-05
1,0.00012658349,0.9998736
0,0.99988514,0.00011512738
0,0.9999304,6.984181e-05
1,0.00074667425,0.9992534
0,0.99970037,0.00029973217
0,0.9999466,5.338452e-05
1,0.00016347054,0.9998365
0,0.9999504,4.9585185e-05
0,0.99995226,4.7867357e-05
1,0.00014571089,0.9998545
0,0.9999552,4.466202e-05
0,0.999957,4.321112e-05
1,0.00014099487,0.9998588
0,0.999929,7.0957154e-05
0,0.99995226,4.7738795e-05
1,0.0007298688,0.99927014
0,0.99939173,0.0006082107
0,0.99986607,0.00013413752
1,0.00019761533,0.9998026
0,0.99992514,7.508018e-05
0,0.99989885,0.00010123107
1,0.00018970149,0.99981016
0,0.9999366,6.331979e-05
0,0.9999318,6.834714e-05
1,0.00014180642,0.9998584
0,0.99992657,7.343593e-05
0,0.99994993,5.0355327e-05
1,0.0014192967,0.9985807
0,0.9995685,0.00043148093
0,0.99502444,0.004975607
1,0.0001490473,0.9998513
0,0.9999399,6.0268234e-05
0,0.99995184,4.8347058e-05
1,0.0001939203,0.999806
0,0.9999461,5.3829084e-05
0,0.9999366,6.342913e-05
1,0.000119656914,0.9998804
0,0.9998682,0.0001317766
0,0.9999113,8.87478e-05
0,0.99912876,0.0008713836
1,0.0021960465,0.997804
0,0.99959964,0.0004005485
1,0.00016591788,0.99983406
0,0.99994224,5.792724e-05
0,0.9999475,5.262728e-05
1,0.00013105571,0.9998688
0,0.99994797,5.1797935e-05
0,0.9999543,4.597734e-05
1,0.00014063994,0.9998593
0,0.9999227,7.752741e-05
0,0.99995136,4.879856e-05
1,0.0011422912,0.9988576
0,0.9994732,0.0005267848
0,0.9999418,5.831724e-05
1,0.00016188469,0.99983835
0,0.99992746,7.270604e-05
0,0.9999213,7.873688e-05
1,0.00012314034,0.999877
0,0.99994856,5.1587045e-05
0,0.99995613,4.3963268e-05
1,0.00011989829,0.9998804
0,0.9999075,9.276905e-05
0,0.9999418,5.842334e-05
1,0.0004891521,0.99951094
0,0.9997347,0.00026534847
0,0.99992317,7.661681e-05
1,0.00027259372,0.9997273
0,0.99992704,7.317286e-05
0,0.99990994,9.013557e-05
0,0.9984379,0.0015620566
1,0.0023730912,0.997627
0,0.99926686,0.0007330357
0,0.9985026,0.001497442
1,0.0024015086,0.9975985
0,0.9993029,0.00069729565
1,0.0013495738,0.9986505
0,0.9995085,0.00049156277
0,0.99956733,0.00043253688
1,0.00017934953,0.99982077
0,0.9999152,8.493318e-05
0,0.9999218,7.823143e-05
1,0.000820691,0.99917924
0,0.9998165,0.0001837097
0,0.999104,0.00089602615
1,0.00011948235,0.99988085
0,0.99989796,0.00010186393
0,0.999939,6.107218e-05
0,0.9991159,0.00088408345
1,0.0026316117,0.99736845
0,0.99971193,0.00028788007
0,0.99844354,0.001556389
0,0.996849,0.003150988
1,0.00416614,0.995834
1,0.00018946048,0.99981076
0,0.99992085,7.927779e-05
0,0.999919,8.129624e-05
0,0.9953261,0.0046740454
1,0.0039741495,0.9960259
0,0.9973563,0.002643668
1,0.0004956242,0.9995045
0,0.99967223,0.00032778012
0,0.99992037,7.982494e-05
1,0.00019107742,0.9998088
0,0.99992317,7.697061e-05
0,0.99990886,9.12553e-05
1,0.00019980276,0.99980015
0,0.9998665,0.00013377178
0,0.99988604,0.00011422384
1,0.00013619648,0.9998636
0,0.9999195,8.075741e-05
0,0.99995184,4.805947e-05
1,0.005821622,0.9941783
0,0.9994034,0.0005966317
0,0.99474084,0.0052592666
1,0.00019075806,0.99980927
0,0.9999213,7.869297e-05
0,0.9998536,0.00014655333
1,0.00013124333,0.9998688
0,0.99995184,4.835296e-05
0,0.9999552,4.489356e-05
1,0.00012666863,0.99987316
0,0.9999036,9.614465e-05
0,0.99993426,6.5807326e-05
0,0.999138,0.0008619358
1,0.0022931446,0.9977069
0,0.9996818,0.00031834532
1,0.0001721396,0.99982786
0,0.9999304,6.981297e-05
0,0.9999179,8.184318e-05
1,0.00014217799,0.9998579
0,0.99994516,5.4669363e-05
0,0.9999504,4.9812163e-05
1,0.00013343527,0.9998665
0,0.9999018,9.81401e-05
0,0.9999495,5.0585157e-05
1,0.00045684763,0.9995433
0,0.9997988,0.00020122221
0,0.99993515,6.497635e-05
1,0.0002948107,0.9997053
0,0.99991083,8.9420915e-05
0,0.9997587,0.00024144085
1,0.00020507866,0.99979496
0,0.99995273,4.7481713e-05
0,0.99995565,4.4406475e-05
1,0.00030728494,0.999693
0,0.999887,0.0001130175
0,0.999897,0.00010309535
1,0.0005003429,0.99949974
0,0.9998188,0.00018126992
0,0.9999427,5.710089e-05
1,0.00015558266,0.9998445
0,0.99994475,5.5385946e-05
0,0.9999509,4.9208647e-05
1,0.0001263759,0.9998736
0,0.9999475,5.246132e-05
0,0.9999575,4.2586005e-05
1,0.0001231777,0.999877
0,0.9999175,8.248855e-05
0,0.99994856,5.1690753e-05
1,0.0005468699,0.99945325
0,0.99982554,0.0001746739
0,0.99994797,5.2088322e-05
1,0.0001767504,0.9998231
0,0.9999504,4.9763636e-05
0,0.99994797,5.213205e-05
1,0.00017065815,0.9998293
0,0.9999566,4.3505068e-05
0,0.999958,4.2176376e-05
1,0.00014517091,0.9998551
0,0.99994427,5.578682e-05
0,0.9999547,4.535319e-05
0,0.99846864,0.0015314034
0,0.99544823,0.0045517897
1,0.009746073,0.9902538
1,0.00032448792,0.9996753
0,0.99978495,0.00021486363
0,0.9998431,0.00015681636
0,0.9952876,0.004712471
0,0.9929473,0.007052747
0,0.7710888,0.22891119
1,0.00014406399,0.99985605
0,0.9998779,0.00012221563
0,0.99993426,6.5832304e-05
1,0.00068888284,0.9993109
0,0.99980354,0.00019631248
0,0.99994904,5.0884024e-05
1,0.000332498,0.9996677
0,0.99990654,9.365406e-05
0,0.9998684,0.00013144664
1,0.00014727951,0.99985266
0,0.99995613,4.3839427e-05
0,0.9999586,4.142393e-05
1,0.0001285677,0.99987125
0,0.99992085,7.929223e-05
0,0.9999438,5.646881e-05
1,0.00049431267,0.9995056
0,0.99985266,0.0001474829
0,0.9999332,6.662973e-05
1,0.00014063927,0.9998593
0,0.999907,9.321326e-05
0,0.99994475,5.5349832e-05
1,0.0001296129,0.99987036
0,0.9999195,8.07544e-05
0,0.9999466,5.3348176e-05
1,0.00012711226,0.99987316
0,0.9998627,0.00013737613
0,0.9999161,8.384382e-05
1,0.0004873729,0.9995125
0,0.99973536,0.00026464488
0,0.99981123,0.00018897219
1,0.00015185602,0.99984837
0,0.99992996,7.016058e-05
0,0.9999008,9.9364006e-05
1,0.00017999808,0.9998202
0,0.99990886,9.1182235e-05
0,0.9999161,8.3813444e-05
1,0.00012982507,0.99987036
0,0.9999227,7.738086e-05
0,0.9999427,5.740107e-05
1,0.0012150544,0.998785
0,0.9992114,0.0007886722
0,0.9999027,9.754972e-05
0,0.99894696,0.0010530257
1,0.0020748784,0.99792504
0,0.9980409,0.0019592002
0,0.99887127,0.0011287291
1,0.0021540374,0.99784607
0,0.99849075,0.0015092897
1,0.00016931622,0.9998308
0,0.9998856,0.0001142781
0,0.9999409,5.9030554e-05
1,0.00039492152,0.9996053
0,0.9998779,0.00012224383
0,0.9999409,5.9032467e-05
1,0.00013774162,0.9998622
0,0.99994564,5.4475968e-05
0,0.99995136,4.8885897e-05
1,0.00012661343,0.9998736
0,0.9999466,5.3593918e-05
0,0.9999543,4.5925586e-05
1,0.00011848752,0.99988174
0,0.99991995,8.005501e-05
0,0.9999399,6.0318376e-05
0,0.99897003,0.0010300233
1,0.002264417,0.9977357
0,0.9994908,0.0005092201
1,0.00021039815,0.9997897
0,0.99992317,7.6743614e-05
0,0.9999042,9.57228e-05
0,0.99720985,0.0027901696
1,0.0030589565,0.996941
0,0.9989365,0.001063433
1,0.00013609794,0.99986404
0,0.9999027,9.7324926e-05
0,0.99994224,5.7967023e-05
1,0.0006077254,0.9993922
0,0.9996048,0.0003952821
0,0.99987173,0.00012831941
1,0.00018347595,0.9998165
0,0.9999356,6.450515e-05
0,0.99992424,7.566291e-05
1,0.00015777236,0.99984217
0,0.9999418,5.8331483e-05
0,0.99995273,4.7285055e-05
1,0.00013782282,0.9998622
0,0.9999218,7.8167286e-05
0,0.9999427,5.7476118e-05
0,0.9990829,0.0009171038
1,0.0023922145,0.99760795
0,0.999074,0.0009261369
