predicted_label,no,yes
0,0.9998679,0.00013194888
0,0.9962871,0.0037129512
1,0.0061250264,0.993875
0,0.9996339,0.00036626545
1,0.00078021205,0.9992197
0,0.99969006,0.00031004724
0,0.9998856,0.00011431734
0,0.99599004,0.0040099835
1,0.035962027,0.96403784
0,0.9979415,0.0020583891
1,0.0014243604,0.99857575
0,0.99963194,0.00036823165
0,0.9997449,0.00025497976
0,0.9983936,0.0016063539
0,0.98216844,0.017831584
1,0.021359064,0.9786409
1,0.0009026207,0.9990973
0,0.9995724,0.00042766897
0,0.9998799,0.00012025271
1,0.0006409088,0.9993591
0,0.9997483,0.00025168972
0,0.99988407,0.00011604982
1,0.001782321,0.99821776
0,0.9995576,0.0004424641
0,0.99975014,0.00024996218
1,0.0019078908,0.9980921
0,0.99905866,0.0009412751
0,0.99974734,0.00025293327
0,0.9977357,0.0022643523
0,0.99379474,0.006205157
1,0.0230008,0.9769992
1,0.0006884467,0.9993114
0,0.99983406,0.00016575276
0,0.9998865,0.000113611095
1,0.0011726139,0.99882746
0,0.99976015,0.0002397096
0,0.9998226,0.00017754376
1,0.0024337512,0.99756604
0,0.9932738,0.0067260987
0,0.99968344,0.00031641094
1,0.0007053399,0.99929476
0,0.999774,0.00022617268
0,0.999854,0.00014581723
1,0.00061466335,0.9993853
0,0.99982405,0.00017600744
0,0.9998788,0.000121386955
1,0.0011802503,0.99881977
0,0.9997535,0.00024666937
0,0.9998217,0.00017820379
1,0.009194999,0.990805
0,0.9901148,0.009885278
0,0.9996167,0.00038342306
1,0.0011228413,0.99887717
0,0.99971485,0.00028528072
0,0.99985605,0.0001438084
1,0.00064836245,0.9993517
0,0.9998345,0.0001652805
0,0.9998832,0.00011704235
1,0.15227105,0.8477289
0,0.9959482,0.004051889
0,0.99876213,0.0012378689
0,0.99791336,0.0020865824
1,0.005706091,0.9942938
0,0.9997135,0.00028633175
1,0.00074510573,0.99925494
0,0.99977016,0.00023002553
0,0.9998656,0.00013441258
1,0.0006198057,0.99938005
0,0.99983263,0.00016722939
0,0.9998508,0.00014950513
1,0.0011650842,0.99883485
0,0.999773,0.00022702369
0,0.9997267,0.00027305997
1,0.0038116153,0.9961886
0,0.9957243,0.004275619
0,0.9995905,0.00040940059
0,0.9930292,0.006970766
0,0.9900834,0.009916512
1,0.34583586,0.65416414
0,0.997407,0.0025929317
1,0.0132634975,0.9867366
0,0.9990685,0.0009316016
0,0.7676561,0.2323439
0,0.9973282,0.002671825
0,0.9996772,0.00032296928
1,0.0019869145,0.9980131
0,0.9994437,0.00055649964
0,0.99979216,0.0002079537
1,0.0008002024,0.9991997
0,0.9998365,0.00016366116
0,0.999897,0.00010316764
1,0.00061110815,0.99938893
0,0.99987316,0.00012694727
0,0.9999036,9.6449454e-05
1,0.0013037216,0.99869615
0,0.9997906,0.00020911651
0,0.9998593,0.00014048646
1,0.004348006,0.99565184
0,0.9970895,0.0029105044
0,0.9995838,0.00041639412
1,0.0009226692,0.99907726
0,0.9998154,0.00018445123
0,0.99988604,0.000114214905
0,0.99574566,0.004254359
1,0.019004764,0.9809952
0,0.9982121,0.0017880823
1,0.0024516806,0.9975483
0,0.99923974,0.0007604294
0,0.9997563,0.00024375954
1,0.002742253,0.99725765
0,0.99853426,0.0014657044
0,0.99969673,0.00030321904
1,0.0007932839,0.9992066
0,0.99968916,0.00031106724
0,0.99980354,0.00019653766
1,0.00058016775,0.99941987
0,0.9997769,0.00022340065
0,0.9998556,0.00014457875
1,0.0009451052,0.9990549
0,0.9997244,0.00027567442
0,0.999876,0.00012415007
0,0.998288,0.0017120908
1,0.0064368877,0.9935632
0,0.99746597,0.0025339744
1,0.0008738985,0.9991262
0,0.9997483,0.00025164077
0,0.99986124,0.00013867427
1,0.0006737526,0.99932617
0,0.9998522,0.00014808866
0,0.9998565,0.00014337634
1,0.0040439307,0.995956
0,0.99903506,0.0009649142
0,0.99905586,0.0009439297
1,0.0060272724,0.99397266
0,0.9974515,0.0025486783
0,0.99938035,0.0006196993
1,0.0012350812,0.99876505
0,0.9996992,0.00030082982
0,0.9997792,0.00022060599
1,0.0010868228,0.9989131
0,0.99978584,0.00021396126
0,0.9997344,0.0002653867
1,0.0024587659,0.99754137
0,0.9996501,0.00035015744
0,0.9998413,0.00015892793
0,0.9978568,0.0021433672
1,0.0060230433,0.9939769
0,0.99942636,0.0005738233
1,0.00074993627,0.99925
0,0.9997983,0.00020164464
0,0.9998779,0.00012197273
1,0.0006297307,0.99937034
0,0.999836,0.00016393045
0,0.99983174,0.00016847381
1,0.001297969,0.99870217
0,0.99974585,0.00025422563
0,0.99957526,0.00042467116
1,0.014778576,0.9852215
0,0.986411,0.013588901
0,0.9997349,0.000265136
1,0.000729581,0.99927044
0,0.9998202,0.00017972055
0,0.99990225,9.776513e-05
1,0.0005470248,0.99945295
0,0.99985695,0.00014322944
0,0.9999036,9.629405e-05
1,0.0014747889,0.9985253
0,0.9996244,0.0003756559
0,0.99965674,0.0003431447
1,0.0040601203,0.9959399
0,0.9959943,0.004005619
0,0.9996201,0.00037980772
1,0.0007984302,0.99920166
0,0.99978924,0.00021081851
0,0.9998736,0.00012645125
1,0.00060780597,0.9993922
0,0.99986607,0.00013410988
0,0.9998999,0.00010029942
1,0.0037900736,0.9962099
0,0.99940175,0.00059842155
0,0.9995476,0.00045257123
0,0.9972384,0.0027616846
0,0.9935874,0.00641253
1,0.021452684,0.97854733
1,0.002594776,0.9974053
0,0.9996301,0.00036984807
0,0.99977106,0.00022887124
1,0.00070502347,0.99929506
0,0.99978304,0.00021719866
0,0.9998551,0.00014478958
1,0.0014175023,0.99858236
0,0.9996782,0.00032198176
0,0.99980927,0.00019066129
1,0.014313133,0.9856867
0,0.9943185,0.0056815627
0,0.9997563,0.0002435035
1,0.00083084236,0.99916923
0,0.99979264,0.00020744382
0,0.9998931,0.000107049054
1,0.0005794501,0.99942064
0,0.9998536,0.00014640736
0,0.9998999,0.000100282006
1,0.15158941,0.8484106
0,0.96247834,0.037521698
0,0.9985043,0.0014957779
1,0.003240786,0.9967592
0,0.995183,0.004817047
0,0.9992528,0.00074721343
0,0.9980576,0.0019422773
0,0.9885379,0.011462104
1,0.019919846,0.98008025
1,0.0007687235,0.9992314
0,0.99962103,0.00037883566
0,0.9997373,0.0002627941
1,0.0014236231,0.9985765
0,0.99914014,0.0008598693
0,0.99979264,0.00020726824
0,0.997597,0.0024029484
1,0.009639953,0.99036
0,0.9997506,0.00024924736
1,0.0007216797,0.9992783
0,0.9997526,0.00024749478
0,0.9998856,0.000114468865
1,0.00056895224,0.9994311
0,0.9998413,0.0001587637
0,0.9998804,0.000119541495
1,0.0011782703,0.99882174
0,0.9997521,0.00024796682
0,0.999723,0.0002768582
1,0.0027666483,0.99723333
0,0.9988522,0.0011476896
0,0.9997726,0.00022745515
1,0.00094846677,0.9990516
0,0.9997526,0.00024737633
0,0.9998799,0.00012023344
1,0.00085075735,0.9991492
0,0.9997811,0.00021885626
0,0.99989516,0.00010516783
0,0.9977502,0.0022497585
1,0.0102775525,0.98972255
0,0.9991311,0.0008690682
1,0.0038758365,0.99612415
0,0.9981947,0.0018052579
0,0.9996982,0.00030168684
0,0.997222,0.0027781203
0,0.9952817,0.0047182087
1,0.14316562,0.85683435
1,0.00074538647,0.99925476
0,0.99983215,0.00016783012
0,0.99987835,0.00012174078
0,0.9979012,0.0020988062
1,0.12779695,0.872203
0,0.997329,0.0026710837
0,0.9874796,0.012520377
1,0.013459999,0.9865399
0,0.9996815,0.0003185184
1,0.0010366846,0.9989634
0,0.9997515,0.0002485265
0,0.9998856,0.00011446068
1,0.00085629243,0.99914366
0,0.99980927,0.00019082137
0,0.999877,0.00012302918
1,0.0021963983,0.9978037
0,0.9996344,0.00036545141
0,0.9996697,0.00033056992
1,0.0026250419,0.9973751
0,0.9973706,0.002629444
0,0.99974257,0.00025767068
1,0.0011683197,0.99883175
0,0.9997549,0.0002450396
0,0.99988467,0.00011549975
1,0.0006527267,0.9993472
0,0.9998636,0.00013655298
0,0.99990517,9.510641e-05
1,0.0018526864,0.99814725
0,0.99967015,0.00032974436
0,0.999559,0.0004409479
0,0.99832934,0.0016706894
0,0.9755906,0.024409452
1,0.019189088,0.98081076
0,0.99739194,0.0026078871
1,0.015254002,0.984746
0,0.99894035,0.0010596766
1,0.0010534419,0.9989465
0,0.99964815,0.00035168923
0,0.99986744,0.00013243803
1,0.0036344735,0.9963654
0,0.9986182,0.001381927
0,0.9997535,0.00024644527
1,0.0029894968,0.9970104
0,0.99856025,0.0014396667
0,0.99952894,0.0004711796
1,0.0009518331,0.9990482
0,0.9998017,0.00019825807
0,0.9998688,0.00013094603
1,0.0006566997,0.9993434
0,0.9998593,0.00014088466
0,0.9999036,9.658375e-05
1,0.0016167416,0.99838316
0,0.99972105,0.00027872642
0,0.9996458,0.00035410124
1,0.007367816,0.99263203
0,0.9867521,0.01324779
0,0.9996387,0.00036143392
0,0.99828434,0.0017155453
1,0.00899604,0.99100393
0,0.9967889,0.00321121
1,0.0006373184,0.99936265
0,0.9998265,0.00017367543
0,0.99988836,0.00011156624
1,0.17377554,0.82622445
0,0.9913966,0.008603304
0,0.9986469,0.0013529385
1,0.0034357973,0.99656403
0,0.9963823,0.0036176813
0,0.9994446,0.00055532693
0,0.99782413,0.0021757444
0,0.98914903,0.010850906
1,0.020555561,0.9794444
1,0.0007216049,0.9992783
0,0.99980015,0.00019996725
0,0.9998417,0.00015823722
1,0.0019165055,0.9980835
0,0.99970007,0.00030013258
0,0.9998365,0.00016344122
1,0.007946158,0.9920538
0,0.99499476,0.005005183
0,0.999419,0.0005809382
1,0.00089972664,0.9991003
0,0.9997267,0.0002732074
0,0.9998822,0.000117976524
1,0.0006712341,0.9993286
0,0.9997945,0.00020567799
0,0.99988085,0.000119376986
1,0.002111712,0.9978882
0,0.99957806,0.00042180938
0,0.9994656,0.00053441647
0,0.9933335,0.0066666184
1,0.008177745,0.99182224
0,0.9996592,0.00034080082
1,0.0008453733,0.9991546
0,0.9997811,0.00021881619
0,0.999887,0.00011324741
1,0.0007491672,0.99925095
0,0.9998293,0.00017089596
0,0.99986744,0.00013262966
1,0.0016985208,0.9983015
0,0.9996429,0.0003571638
0,0.9994628,0.0005371132
1,0.0021189158,0.997881
0,0.99905866,0.00094137975
0,0.9997515,0.00024840707
1,0.0008337526,0.99916613
0,0.9998231,0.00017670255
0,0.9998947,0.00010535906
1,0.0006601385,0.9993398
0,0.9998645,0.000135415
0,0.9999056,9.4436946e-05
1,0.0012976856,0.99870247
0,0.99979305,0.0002070665
0,0.9998574,0.00014275052
1,0.00733247,0.9926675
0,0.9959641,0.004035763
0,0.99953234,0.00046759116
0,0.99806994,0.0019299202
0,0.9974469,0.002552972
1,0.02150211,0.978498
1,0.0006657514,0.99933434
0,0.99981356,0.0001866399
0,0.9998679,0.00013221403
1,0.0015508959,0.9984491
0,0.9995199,0.0004799267
0,0.99979645,0.00020379618
1,0.009725303,0.99027455
0,0.99134797,0.008651943
0,0.9996734,0.00032662647
1,0.000744715,0.99925524
0,0.9997988,0.00020120552
0,0.9998936,0.000106530984
1,0.0005980987,0.99940205
0,0.9998445,0.0001555432
0,0.9998941,0.00010589072
1,0.001362879,0.99863714
0,0.99971056,0.00028936757
0,0.9996867,0.00031340623
1,0.006132183,0.99386793
0,0.9970941,0.0029058948
0,0.9996739,0.0003259304
1,0.000831998,0.999168
0,0.99978215,0.00021769367
0,0.9999008,9.924364e-05
1,0.00070026255,0.9992998
0,0.9998308,0.00016908352
0,0.9998899,0.00011039746
1,0.0016786541,0.99832124
0,0.9996081,0.00039192147
0,0.9996296,0.0003706037
0,0.9944404,0.0055596572
1,0.007145157,0.99285495
0,0.99935097,0.0006490476
1,0.00094312796,0.99905676
0,0.9996606,0.00033939106
0,0.9998765,0.000123774
1,0.00063906464,0.999361
0,0.99983495,0.00016516985
0,0.9998827,0.00011754236
1,0.001666637,0.9983334
0,0.99954283,0.00045731553
0,0.9995581,0.00044177705
1,0.0032631527,0.9967368
0,0.9974281,0.0025718554
0,0.9994403,0.00055974995
1,0.0008044238,0.9991957
0,0.9998045,0.00019541348
0,0.9998984,0.000101750826
1,0.00074848015,0.9992517
0,0.99984926,0.00015077028
0,0.9998947,0.00010546894
1,0.0014529453,0.998547
0,0.99974626,0.0002536526
0,0.999661,0.00033900983
1,0.0038643174,0.99613553
0,0.98705,0.012949968
0,0.9996776,0.00032218327
1,0.00088200456,0.99911803
0,0.9997954,0.00020446292
0,0.9998941,0.000105710526
1,0.0007015305,0.9992986
0,0.9998403,0.00015955283
0,0.999897,0.0001030925
1,0.0018235465,0.9981763
0,0.99939173,0.00060843
0,0.9996958,0.0003042279
0,0.9930029,0.006997098
0,0.99008816,0.009911932
1,0.023377182,0.9766228
1,0.0008636284,0.99913627
0,0.99972534,0.0002745774
0,0.9998913,0.000108592234
1,0.0006568121,0.9993431
0,0.99980736,0.00019287656
0,0.99984497,0.00015497225
1,0.0012081822,0.998792
0,0.9997544,0.00024567885
0,0.9998699,0.0001300316
0,0.9970746,0.0029253892
0,0.98760784,0.012392166
1,0.021075236,0.97892475
1,0.00083997374,0.99916
0,0.9991023,0.0008977599
0,0.9998627,0.00013713293
1,0.00061581744,0.99938416
0,0.99964195,0.00035810668
0,0.9998699,0.00013024658
1,0.0015195024,0.9984805
0,0.9991706,0.0008292987
0,0.99977785,0.00022215713
1,0.002976154,0.997024
0,0.99845743,0.0015426036
0,0.9997764,0.00022348888
1,0.0009626764,0.9990372
0,0.9996744,0.0003256989
0,0.9998365,0.00016379434
1,0.0007713554,0.9992286
0,0.9998293,0.00017062269
0,0.99988127,0.00011893415
0,0.998301,0.0016990224
1,0.0077370717,0.9922629
0,0.9991011,0.00089898077
0,0.9973494,0.002650517
1,0.006625967,0.99337405
0,0.9987264,0.0012733921
1,0.00090821425,0.99909186
0,0.99975395,0.00024616224
0,0.99988794,0.000112243164
1,0.0006829042,0.99931693
0,0.9998436,0.00015646144
0,0.99988407,0.00011569752
1,0.0039288043,0.99607116
0,0.99900436,0.0009956497
0,0.99898297,0.001017012
0,0.99764645,0.0023534966
1,0.0059915287,0.9940085
0,0.9997163,0.00028382213
1,0.0007725252,0.9992276
0,0.99979645,0.00020358677
0,0.9998904,0.00010982441
1,0.00060893525,0.9993911
0,0.99984926,0.00015072343
0,0.99985033,0.00014996094
1,0.0013336657,0.99866617
0,0.9997415,0.00025849766
0,0.9996367,0.00036331147
1,0.004851162,0.99514884
0,0.997391,0.0026090113
0,0.9994694,0.00053060614
1,0.0011383654,0.99886173
0,0.9997158,0.000284039
0,0.9998126,0.00018761965
1,0.0006691061,0.99933076
0,0.99984264,0.00015717885
0,0.9998836,0.0001164607
1,0.0034843977,0.99651563
0,0.999376,0.0006240732
0,0.99970055,0.00029929055
1,0.0018309639,0.9981692
0,0.9990513,0.000948697
0,0.9997697,0.00023035306
1,0.00071419514,0.999286
0,0.99980736,0.00019286497
0,0.9998751,0.00012521021
1,0.0005650703,0.9994349
0,0.9998584,0.00014163004
0,0.9998856,0.00011463611
1,0.0010969425,0.99890316
0,0.9997826,0.00021749384
0,0.9998617,0.00013824472
0,0.9986646,0.0013354749
0,0.9779049,0.022094939
1,0.02055143,0.9794486
1,0.0009208461,0.9990792
0,0.99959713,0.0004026235
0,0.9998804,0.00011962749
1,0.0008401675,0.9991597
0,0.9997549,0.00024489895
0,0.99982077,0.00017955096
1,0.0019689403,0.9980312
0,0.9996058,0.00039418988
0,0.99974966,0.0002501852
1,0.0025351201,0.9974651
0,0.99854964,0.0014505002
0,0.99972105,0.00027912622
1,0.0009396912,0.99906033
0,0.9997764,0.00022370831
0,0.99988884,0.00011126311
1,0.0007217399,0.9992783
0,0.9998022,0.00019805983
0,0.999887,0.000113151014
1,0.0011163729,0.9988836
0,0.999723,0.00027703645
0,0.9998536,0.00014649339
1,0.0031464924,0.9968536
0,0.99744475,0.0025551424
0,0.999661,0.0003387563
1,0.0007790833,0.9992209
0,0.99976826,0.00023164994
0,0.9998693,0.000130555
1,0.0005857255,0.9994144
0,0.99983126,0.00016865418
0,0.99988747,0.000112377165
1,0.0012643877,0.9987355
0,0.9997144,0.00028577194
0,0.9997587,0.00024113849
1,0.0031048742,0.99689513
0,0.994098,0.0059020366
0,0.9994339,0.0005662169
1,0.0007529464,0.99924713
0,0.99973106,0.00026889195
0,0.9998265,0.0001736216
1,0.0005700711,0.9994298
0,0.99978876,0.00021107864
0,0.99988174,0.00011834129
1,0.0012372569,0.9987627
0,0.9997187,0.00028135622
0,0.9998345,0.00016543691
0,0.99866784,0.0013319987
1,0.0054723406,0.9945276
0,0.999661,0.00033877246
1,0.0007080536,0.99929184
0,0.9997421,0.00025815694
0,0.9998445,0.00015567096
1,0.00061857386,0.99938154
0,0.99983406,0.00016591724
0,0.9998117,0.00018841882
1,0.001342516,0.9986574
0,0.99967486,0.0003249202
0,0.9994766,0.00052365824
1,0.0022107323,0.99778926
0,0.996671,0.0033290302
0,0.9997335,0.00026638474
1,0.00073082367,0.9992692
0,0.9997444,0.00025537767
0,0.99988407,0.00011593223
1,0.0006252909,0.9993746
0,0.99982786,0.00017214862
0,0.9998904,0.000109779285
1,0.001028835,0.9989713
0,0.9997935,0.00020652477
0,0.99987084,0.0001290869
1,0.0030626417,0.9969374
0,0.99647003,0.0035299854
0,0.9997187,0.00028112717
1,0.0011939892,0.998806
0,0.9996687,0.00033131478
0,0.99988407,0.00011603221
0,0.9970769,0.0029229394
1,0.0091676805,0.99083215
0,0.9987615,0.0012384964
0,0.99864084,0.0013591058
1,0.0069845943,0.9930154
0,0.99834275,0.0016572337
1,0.04943975,0.95056033
0,0.9887633,0.011236763
0,0.97730935,0.022690633
1,0.0011871064,0.99881285
0,0.9996329,0.00036714302
0,0.9998793,0.00012052941
1,0.0010532968,0.9989468
0,0.99975306,0.00024681288
0,0.9997917,0.00020855146
1,0.0029214832,0.9970784
0,0.9994417,0.00055812125
0,0.9995519,0.00044796694
0,0.9971738,0.002826315
1,0.0069128526,0.9930873
0,0.9996529,0.00034724455
0,0.9977057,0.0022942338
0,0.9973295,0.0026706813
1,0.024407195,0.9755927
1,0.00082249317,0.9991775
0,0.99979216,0.00020788766
0,0.9998804,0.00011962532
0,0.9978289,0.0021710962
1,0.008987559,0.9910124
0,0.9989091,0.0010909884
1,0.0035472133,0.99645287
0,0.9956655,0.00433465
0,0.99968964,0.00031043927
1,0.001512358,0.9984877
0,0.99974394,0.00025620245
0,0.9998827,0.00011728661
1,0.0006342804,0.99936575
0,0.9998054,0.000194608
0,0.9998545,0.00014549274
1,0.0025181794,0.9974819
0,0.9994837,0.00051619817
0,0.99980015,0.00019993332
0,0.76635987,0.23364013
0,0.9927425,0.0072575184
0,0.9690042,0.030995723
1,0.00080636475,0.99919355
0,0.9997569,0.00024305501
0,0.9998217,0.00017826584
1,0.0006862547,0.99931353
0,0.9998045,0.00019567566
0,0.9998579,0.00014217636
1,0.0012515369,0.9987484
0,0.9996739,0.00032629396
0,0.99979013,0.00020992274
0,0.9977095,0.002290478
1,0.006122334,0.99387765
0,0.99953574,0.00046428936
1,0.0007413427,0.9992588
0,0.99976397,0.00023587262
0,0.9998827,0.000117428186
1,0.000719831,0.9992803
0,0.99979305,0.00020707953
0,0.9998479,0.00015223767
1,0.0013456257,0.9986543
0,0.9996734,0.00032649506
0,0.999531,0.0004689552
1,0.0043445244,0.9956554
0,0.9981002,0.001899775
0,0.9997244,0.00027537224
1,0.0009991492,0.99900085
0,0.9996515,0.00034869488
0,0.99974537,0.00025448762
1,0.0006763458,0.99932355
0,0.99984694,0.00015293164
0,0.9998779,0.000121892495
1,0.008814555,0.9911853
0,0.9984013,0.0015986179
0,0.99979216,0.00020784899
1,0.0030074534,0.99699265
0,0.99895895,0.0010411864
0,0.99972916,0.00027085413
1,0.000919702,0.99908036
0,0.999806,0.00019410328
0,0.9998765,0.00012342534
1,0.0006911649,0.99930876
0,0.9998508,0.00014941348
0,0.9998799,0.00012022725
1,0.0019210675,0.998079
0,0.9997315,0.00026859873
0,0.99980307,0.00019716469
1,0.0018965991,0.9981035
0,0.9991668,0.0008330953
0,0.9996839,0.0003159393
1,0.0008056633,0.99919426
0,0.99979216,0.00020804968
0,0.9998822,0.0001176148
1,0.000612044,0.99938786
0,0.99984694,0.00015309053
0,0.9999027,9.7487304e-05
1,0.0018398715,0.9981602
0,0.9996329,0.00036695172
0,0.9995614,0.0004384386
0,0.99170303,0.0082969265
0,0.98899287,0.011006988
0,0.59566414,0.40433574
1,0.002153228,0.9978467
0,0.9989088,0.0010911123
0,0.9998265,0.00017337887
0,0.99607146,0.00392866
0,0.9565368,0.043463055
1,0.024441272,0.97555876
1,0.0054783565,0.9945217
0,0.9987079,0.0012922541
0,0.9994346,0.000565494
1,0.0019100136,0.9980899
0,0.99921525,0.00078469305
0,0.99963146,0.00036841197
1,0.0009858173,0.99901414
0,0.99977493,0.00022522152
0,0.9998913,0.00010868714
1,0.00065288885,0.9993472
0,0.99986404,0.00013599842
0,0.9999036,9.618455e-05
1,0.0013060331,0.9986941
0,0.99976826,0.00023168641
0,0.9998183,0.00018191867
1,0.0014314798,0.99856853
0,0.9992197,0.0007802824
0,0.9997526,0.0002472985
1,0.0006697279,0.9993303
0,0.99979013,0.00021002087
0,0.99985695,0.00014310697
1,0.00051904673,0.9994811
0,0.9998513,0.00014901801
0,0.99989176,0.000108342945
1,0.0011080798,0.99889195
0,0.9997797,0.00022018605
0,0.99985313,0.00014694729
1,0.0047702393,0.9952299
0,0.9951761,0.0048239864
0,0.9996477,0.0003522409
1,0.0009496714,0.9990503
0,0.99974966,0.00025031788
0,0.99986404,0.00013608365
1,0.0010800544,0.99891984
0,0.9998202,0.00017985515
0,0.9998369,0.00016302218
1,0.0028524236,0.9971475
0,0.99938816,0.00061186485
0,0.9995933,0.00040653412
1,0.00425386,0.99574614
0,0.9869777,0.0130221555
0,0.9996429,0.0003572483
0,0.99825746,0.001742375
1,0.008070167,0.9919298
0,0.9970708,0.0029293562
0,0.99774206,0.0022578165
1,0.008904385,0.99109566
0,0.9962927,0.0037072108
1,0.002122551,0.9978775
0,0.9972068,0.0027931808
0,0.99977875,0.0002211657
1,0.0017696193,0.99823034
0,0.9992593,0.00074069254
0,0.99975735,0.00024287938
1,0.0007823673,0.99921757
0,0.99979496,0.00020517352
0,0.9998645,0.00013535107
1,0.00064855855,0.99935156
0,0.9998608,0.0001394179
0,0.99989563,0.000104646686
1,0.0014560705,0.9985438
0,0.99975306,0.00024694216
0,0.9998269,0.00017329537
0,0.9983593,0.0016407631
1,0.0060971747,0.9939028
0,0.9970354,0.0029647222
1,0.0007763887,0.99922353
0,0.9996487,0.00035120474
0,0.99987745,0.00012272158
0,0.99689,0.0031101399
1,0.008572361,0.9914276
0,0.99940866,0.0005912885
1,0.0018591236,0.99814093
0,0.99922615,0.0007737425
0,0.9993794,0.0006204763
1,0.0032229712,0.99677706
0,0.99645394,0.0035461648
0,0.99961334,0.00038680894
1,0.00080918113,0.9991909
0,0.99974304,0.0002571012
0,0.99986696,0.00013308578
1,0.00061515183,0.9993848
0,0.9998397,0.00016005195
0,0.9998931,0.000107045176
1,0.0013979356,0.9986022
0,0.9996581,0.0003420518
0,0.9998183,0.00018184216
0,0.99806994,0.0019299148
1,0.0058945892,0.99410534
0,0.99890363,0.0010963443
0,0.9981909,0.0018091054
1,0.0076786624,0.9923213
0,0.9997101,0.00028999493
1,0.000738668,0.99926144
0,0.9998269,0.00017297671
0,0.9998408,0.00015941716
1,0.003305058,0.99669504
0,0.99934787,0.0006521845
0,0.999084,0.0009162436
0,0.99462086,0.0053793187
0,0.9927068,0.0072931433
1,0.021732198,0.97826785
1,0.000987861,0.9990122
0,0.9983063,0.0016938461
0,0.99984694,0.00015316853
1,0.0006639991,0.999336
0,0.99934125,0.000658536
0,0.9998865,0.00011335526
1,0.002867278,0.99713266
0,0.99692315,0.0030766951
0,0.99935937,0.00064055953
1,0.0032666977,0.9967333
0,0.9918906,0.008109289
0,0.9992783,0.0007217237
1,0.00072808354,0.9992718
0,0.9997244,0.00027537436
0,0.9998217,0.00017834372
0,0.99688786,0.003112312
1,0.023891946,0.9761081
1,0.46789312,0.5321068
1,0.0016125273,0.99838746
0,0.999541,0.00045908333
0,0.9997597,0.00024009554
1,0.38841483,0.61158514
0,0.98244584,0.017554035
0,0.99934506,0.0006548875
1,0.00087970326,0.99912035
0,0.99972534,0.0002744413
0,0.9998608,0.00013928447
1,0.000676739,0.99932307
0,0.99980927,0.00019089419
